season,age,team_abbr,lg,pos,g,gs,mp,fg,fga,fg_pct,threep,threepa,threep_pct,twop,twopa,twop_pct,efg_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,pts,bbref_endpoint,player_name
2003,20.0,DEN,NBA,C,80,53,28.2,4.0,7.7,.519,0.0,0.0,.000,4.0,7.7,.521,.519,2.5,4.3,.578,2.6,3.5,6.1,1.9,1.6,0.8,2.3,3.7,10.5,/players/h/hilarne01.html,Nenê
2004,21.0,DEN,NBA,PF,77,77,32.5,4.3,8.2,.530,0.0,0.0,.000,4.3,8.2,.532,.530,3.1,4.6,.682,2.0,4.5,6.5,2.2,1.5,0.5,2.4,3.6,11.8,/players/h/hilarne01.html,Nenê
2005,22.0,DEN,NBA,C,55,18,23.9,3.5,7.0,.503,0.0,0.0,.000,3.5,7.0,.505,.503,2.5,3.9,.660,1.9,4.0,5.9,1.5,0.9,0.9,1.7,3.0,9.6,/players/h/hilarne01.html,Nenê
2006,23.0,DEN,NBA,PF,1,0,3.0,0.0,1.0,.000,0.0,0.0,0,0.0,1.0,.000,.000,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,/players/h/hilarne01.html,Nenê
2007,24.0,DEN,NBA,C,64,42,26.8,4.6,8.1,.570,0.0,0.0,.000,4.6,8.0,.571,.570,3.0,4.4,.689,2.3,4.7,7.0,1.2,1.0,0.9,2.0,3.3,12.2,/players/h/hilarne01.html,Nenê
2008,25.0,DEN,NBA,PF,16,1,16.6,1.8,4.4,.408,0.0,0.1,.000,1.8,4.4,.414,.408,1.7,3.1,.551,1.9,3.6,5.4,0.9,0.6,0.9,1.3,2.9,5.3,/players/h/hilarne01.html,Nenê
2009,26.0,DEN,NBA,C,77,76,32.6,5.6,9.2,.604,0.0,0.1,.200,5.5,9.1,.607,.604,3.5,4.8,.723,2.4,5.4,7.8,1.4,1.2,1.3,1.9,3.6,14.6,/players/h/hilarne01.html,Nenê
2010,27.0,DEN,NBA,C,82,82,33.6,5.1,8.7,.587,0.0,0.0,.000,5.1,8.7,.589,.587,3.6,5.1,.704,2.0,5.6,7.6,2.5,1.4,1.0,1.5,3.4,13.8,/players/h/hilarne01.html,Nenê
2011,28.0,DEN,NBA,C,75,75,30.5,5.4,8.7,.615,0.0,0.1,.200,5.3,8.7,.618,.615,3.8,5.4,.711,1.9,5.7,7.6,2.0,1.1,1.0,1.8,3.2,14.5,/players/h/hilarne01.html,Nenê
2012,29.0,DEN,NBA,C,28,27,29.5,5.1,10.0,.509,0.0,0.1,.000,5.1,10.0,.513,.509,3.2,4.8,.677,1.5,5.9,7.4,2.2,1.3,0.9,2.8,2.5,13.4,/players/h/hilarne01.html,Nenê
2012,29.0,WAS,NBA,C,11,6,25.8,6.2,10.2,.607,0.0,0.2,.000,6.2,10.0,.618,.607,2.1,3.2,.657,1.8,5.7,7.5,1.7,0.5,1.2,1.7,2.4,14.5,/players/h/hilarne01.html,Nenê
2013,30.0,WAS,NBA,PF,61,49,27.2,4.7,9.7,.480,0.0,0.0,.000,4.7,9.7,.481,.480,3.2,4.4,.729,1.7,5.0,6.7,2.9,0.9,0.6,2.3,2.8,12.6,/players/h/hilarne01.html,Nenê
2014,31.0,WAS,NBA,PF,53,37,29.4,5.6,11.2,.503,0.0,0.1,.200,5.6,11.1,.506,.504,2.9,5.0,.583,1.2,4.3,5.5,2.9,1.2,0.9,2.2,3.1,14.2,/players/h/hilarne01.html,Nenê
2015,32.0,WAS,NBA,PF,67,58,25.3,4.6,9.0,.511,0.0,0.1,.200,4.6,8.9,.513,.512,1.8,3.0,.604,1.3,3.9,5.1,1.8,1.0,0.3,1.9,2.7,11.0,/players/h/hilarne01.html,Nenê
2016,33.0,WAS,NBA,PF,57,11,19.2,3.7,6.7,.544,0.0,0.1,.000,3.7,6.7,.549,.544,1.9,3.2,.578,0.9,3.6,4.5,1.7,0.9,0.5,1.3,2.7,9.2,/players/h/hilarne01.html,Nenê
2017,34.0,HOU,NBA,C,67,8,17.9,3.7,5.9,.617,0.0,0.1,.333,3.6,5.8,.624,.621,1.7,2.9,.589,1.4,2.8,4.2,1.0,0.8,0.6,1.1,2.4,9.1,/players/h/hilarne01.html,Nenê
2018,35.0,HOU,NBA,C,52,4,14.6,2.6,4.6,.569,0.0,0.0,.000,2.6,4.6,.574,.569,1.3,2.1,.636,1.0,2.3,3.4,0.9,0.5,0.3,0.7,2.4,6.5,/players/h/hilarne01.html,Nenê
2019,36.0,HOU,NBA,C,42,2,13.0,1.4,2.8,.517,0.0,0.1,.000,1.4,2.7,.531,.517,0.7,1.1,.660,0.8,2.1,2.9,0.6,0.4,0.4,0.3,2.1,3.6,/players/h/hilarne01.html,Nenê
