season,age,team_abbr,lg,pos,g,gs,mp,fg,fga,fg_pct,threep,threepa,threep_pct,twop,twopa,twop_pct,efg_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,pts,bbref_endpoint,player_name
2010,20.0,SAC,NBA,SG,72.0,72.0,37.2,7.4,16.2,0.45799999999999996,0.5,2.0,0.255,6.9,14.2,0.485,0.473,4.8,6.5,0.748,0.9,4.4,5.3,5.8,1.5,0.4,3.0,2.8,20.1,/players/e/evansty01.html,Tyreke Evans
2011,21.0,SAC,NBA,SG,57.0,53.0,37.0,6.7,16.4,0.409,0.8,2.6,0.29100000000000004,5.9,13.8,0.43200000000000005,0.43200000000000005,3.6,4.7,0.7709999999999999,0.8,4.0,4.8,5.6,1.5,0.5,3.2,2.5,17.8,/players/e/evansty01.html,Tyreke Evans
2012,22.0,SAC,NBA,SG,63.0,61.0,34.3,6.5,14.3,0.45299999999999996,0.3,1.6,0.20199999999999999,6.2,12.7,0.484,0.46399999999999997,3.2,4.1,0.779,1.0,3.6,4.6,4.5,1.3,0.5,2.7,2.2,16.5,/players/e/evansty01.html,Tyreke Evans
2013,23.0,SAC,NBA,SG,65.0,61.0,31.0,5.6,11.8,0.478,0.7,2.0,0.33799999999999997,4.9,9.7,0.508,0.508,3.2,4.2,0.775,0.9,3.6,4.4,3.5,1.4,0.4,2.0,2.0,15.2,/players/e/evansty01.html,Tyreke Evans
2014,24.0,NOP,NBA,SF,72.0,22.0,28.2,5.4,12.5,0.436,0.3,1.3,0.221,5.1,11.1,0.461,0.44799999999999995,3.3,4.3,0.7709999999999999,1.1,3.7,4.7,5.0,1.2,0.3,2.4,2.2,14.5,/players/e/evansty01.html,Tyreke Evans
2015,25.0,NOP,NBA,SG,79.0,76.0,34.1,6.6,14.7,0.447,0.9,2.9,0.304,5.7,11.9,0.48200000000000004,0.47700000000000004,2.6,3.7,0.6940000000000001,1.0,4.2,5.3,6.6,1.3,0.5,3.1,2.5,16.6,/players/e/evansty01.html,Tyreke Evans
2016,26.0,NOP,NBA,SG,25.0,25.0,30.6,5.4,12.6,0.433,1.3,3.4,0.38799999999999996,4.1,9.2,0.45,0.486,3.0,3.7,0.7959999999999999,0.8,4.4,5.2,6.6,1.3,0.3,2.9,2.6,15.2,/players/e/evansty01.html,Tyreke Evans
2017,27.0,NOP,NBA,SF,26.0,0.0,18.2,3.5,8.7,0.401,0.8,2.7,0.3,2.7,6.0,0.446,0.447,1.7,2.2,0.7759999999999999,0.2,3.1,3.3,3.5,0.9,0.2,1.5,1.6,9.5,/players/e/evansty01.html,Tyreke Evans
2017,27.0,SAC,NBA,SF,14.0,6.0,22.4,4.2,10.2,0.413,1.5,3.4,0.43799999999999994,2.7,6.8,0.4,0.486,1.7,2.4,0.706,0.5,3.1,3.6,2.4,0.9,0.4,1.6,1.4,11.6,/players/e/evansty01.html,Tyreke Evans
2018,28.0,MEM,NBA,PG,52.0,32.0,30.9,7.0,15.6,0.452,2.2,5.5,0.39899999999999997,4.8,10.1,0.48200000000000004,0.523,3.2,4.0,0.785,0.8,4.3,5.1,5.2,1.1,0.3,2.3,1.8,19.4,/players/e/evansty01.html,Tyreke Evans
2019,29.0,IND,NBA,SG,69.0,18.0,20.3,3.7,9.6,0.389,1.1,3.1,0.35600000000000004,2.6,6.4,0.405,0.44799999999999995,1.7,2.3,0.7190000000000001,0.5,2.4,2.9,2.4,0.8,0.3,1.7,1.7,10.2,/players/e/evansty01.html,Tyreke Evans
