season,age,team_abbr,lg,pos,g,gs,mp,fg,fga,fg_pct,threep,threepa,threep_pct,twop,twopa,twop_pct,efg_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,pts,bbref_endpoint,player_name
2004,27.0,DEN,NBA,C,62.0,14.0,14.1,1.5,3.2,0.47200000000000003,0.0,0.0,0.0,1.5,3.2,0.475,0.47200000000000003,0.5,0.7,0.667,1.0,2.2,3.3,0.5,0.6,0.6,0.6,2.3,3.5,/players/e/elsonfr01.html,Francisco Elson
2005,28.0,DEN,NBA,C,67.0,11.0,14.0,1.5,3.2,0.46799999999999997,0.0,0.0,0.33299999999999996,1.5,3.2,0.469,0.47,0.7,1.2,0.57,0.9,2.1,3.0,0.5,0.5,0.6,0.6,1.9,3.7,/players/e/elsonfr01.html,Francisco Elson
2006,29.0,DEN,NBA,C,72.0,54.0,21.9,2.1,3.9,0.532,0.0,0.1,0.2,2.1,3.9,0.5379999999999999,0.5329999999999999,0.7,1.0,0.662,1.4,3.3,4.7,0.7,0.8,0.6,0.9,2.9,4.9,/players/e/elsonfr01.html,Francisco Elson
2007,30.0,SAS,NBA,C,70.0,41.0,19.0,2.1,4.0,0.511,0.0,0.0,0.0,2.1,4.0,0.514,0.511,0.9,1.1,0.775,1.2,3.6,4.8,0.8,0.4,0.8,1.2,2.6,5.0,/players/e/elsonfr01.html,Francisco Elson
2008,31.0,SAS,NBA,C,41.0,3.0,13.0,1.5,3.6,0.419,0.0,0.0,0.0,1.5,3.6,0.419,0.419,0.5,0.6,0.833,0.8,2.5,3.3,0.4,0.2,0.3,0.7,1.5,3.5,/players/e/elsonfr01.html,Francisco Elson
2008,31.0,SEA,NBA,C,22.0,2.0,12.7,1.4,4.0,0.341,0.0,0.0,0.0,1.4,4.0,0.345,0.341,0.3,0.6,0.462,0.8,2.2,3.0,0.4,0.3,0.3,0.8,1.5,3.0,/players/e/elsonfr01.html,Francisco Elson
2009,32.0,MIL,NBA,C,59.0,23.0,16.6,1.4,2.9,0.491,0.0,0.1,0.25,1.4,2.8,0.49700000000000005,0.494,0.6,0.7,0.846,1.7,2.2,3.9,0.5,0.6,0.6,0.8,2.4,3.4,/players/e/elsonfr01.html,Francisco Elson
2010,33.0,MIL,NBA,C,11.0,0.0,5.6,0.4,1.2,0.308,0.0,0.0,0.0,0.4,1.2,0.308,0.308,0.2,0.2,1.0,0.5,0.7,1.2,0.2,0.1,0.0,0.1,0.6,0.9,/players/e/elsonfr01.html,Francisco Elson
2010,33.0,PHI,NBA,C,1.0,0.0,4.0,1.0,2.0,0.5,0.0,0.0,0.0,1.0,2.0,0.5,0.5,0.0,3.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,/players/e/elsonfr01.html,Francisco Elson
2011,34.0,UTA,NBA,C,62.0,1.0,9.8,0.9,1.8,0.478,0.0,0.0,0.0,0.9,1.8,0.478,0.478,0.4,0.5,0.8390000000000001,0.6,1.3,1.9,0.5,0.3,0.2,0.5,1.4,2.2,/players/e/elsonfr01.html,Francisco Elson
2012,35.0,PHI,NBA,C,5.0,0.0,3.2,0.2,0.6,0.33299999999999996,0.0,0.0,0.0,0.2,0.6,0.33299999999999996,0.33299999999999996,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0.2,0.0,0.4,/players/e/elsonfr01.html,Francisco Elson
