season,age,team_abbr,lg,pos,g,gs,mp,fg,fga,fg_pct,threep,threepa,threep_pct,twop,twopa,twop_pct,efg_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,pts,bbref_endpoint,player_name
2010,22.0,NOH,NBA,SG,73.0,17.0,25.6,5.5,12.1,0.451,1.6,4.3,0.374,3.8,7.8,0.493,0.517,2.0,2.4,0.8140000000000001,1.0,1.9,2.9,1.6,0.8,0.2,1.0,1.7,14.5,/players/t/thornma01.html,Marcus Thornton
2011,23.0,NOH,NBA,SG,46.0,0.0,16.2,3.0,7.3,0.41,0.8,2.0,0.376,2.2,5.2,0.423,0.46299999999999997,1.1,1.4,0.758,0.5,2.3,2.8,0.9,0.4,0.1,0.8,1.1,7.8,/players/t/thornma01.html,Marcus Thornton
2011,23.0,SAC,NBA,SG,27.0,23.0,38.1,7.9,17.5,0.45,2.0,5.4,0.361,5.9,12.1,0.491,0.506,3.5,4.4,0.805,1.3,3.4,4.7,3.4,1.7,0.2,2.1,2.2,21.3,/players/t/thornma01.html,Marcus Thornton
2012,24.0,SAC,NBA,SG,51.0,51.0,34.9,6.9,15.7,0.43799999999999994,2.1,6.1,0.345,4.8,9.7,0.49700000000000005,0.505,2.8,3.2,0.865,1.6,2.0,3.7,1.9,1.4,0.2,1.6,2.2,18.7,/players/t/thornma01.html,Marcus Thornton
2013,25.0,SAC,NBA,SG,72.0,8.0,24.0,4.6,10.8,0.429,2.0,5.3,0.37200000000000005,2.7,5.5,0.484,0.52,1.5,1.8,0.8809999999999999,0.7,1.8,2.5,1.3,0.8,0.1,0.9,1.5,12.7,/players/t/thornma01.html,Marcus Thornton
2014,26.0,SAC,NBA,SG,46.0,26.0,24.4,3.1,8.1,0.381,1.2,3.9,0.318,1.8,4.2,0.43799999999999994,0.457,0.9,1.1,0.8079999999999999,0.8,1.8,2.7,1.0,0.7,0.2,0.8,1.6,8.3,/players/t/thornma01.html,Marcus Thornton
2014,26.0,BRK,NBA,SG,26.0,1.0,23.8,4.2,10.2,0.414,2.0,5.3,0.38,2.2,5.0,0.45,0.511,1.8,2.3,0.8,0.7,2.2,2.8,1.2,1.0,0.1,1.1,1.4,12.3,/players/t/thornma01.html,Marcus Thornton
2015,27.0,BOS,NBA,SG,39.0,0.0,16.4,3.3,7.8,0.41600000000000004,1.3,3.2,0.419,1.9,4.6,0.414,0.502,1.1,1.3,0.8240000000000001,0.5,1.4,1.9,0.9,0.5,0.2,0.6,0.9,8.9,/players/t/thornma01.html,Marcus Thornton
2015,27.0,PHO,NBA,SG,9.0,0.0,9.0,1.4,4.4,0.325,0.2,2.1,0.105,1.2,2.3,0.524,0.35,0.4,0.6,0.8,0.4,1.0,1.4,0.2,0.7,0.0,0.6,0.3,3.6,/players/t/thornma01.html,Marcus Thornton
2016,28.0,HOU,NBA,SG,47.0,6.0,18.8,3.7,9.3,0.4,1.6,4.6,0.33799999999999997,2.1,4.7,0.461,0.484,1.1,1.2,0.879,0.7,1.8,2.4,1.4,0.7,0.1,0.9,1.6,10.0,/players/t/thornma01.html,Marcus Thornton
2016,28.0,WAS,NBA,SG,14.0,2.0,16.0,3.0,7.6,0.39299999999999996,1.3,3.9,0.33299999999999996,1.7,3.8,0.45299999999999996,0.47700000000000004,1.1,1.5,0.762,0.5,2.0,2.5,1.4,0.9,0.1,0.8,1.2,8.4,/players/t/thornma01.html,Marcus Thornton
2017,29.0,WAS,NBA,SG,33.0,1.0,17.4,2.5,6.4,0.4,0.8,2.4,0.35,1.7,3.9,0.431,0.467,0.7,0.8,0.852,0.7,1.6,2.3,1.2,0.6,0.1,0.8,1.5,6.6,/players/t/thornma01.html,Marcus Thornton
