season,age,team_abbr,lg,pos,g,gs,mp,fg,fga,fg_pct,threep,threepa,threep_pct,twop,twopa,twop_pct,efg_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,pts,bbref_endpoint,player_name
2004,22.0,MIA,NBA,PG,61.0,56.0,34.9,6.1,13.1,0.465,0.3,0.9,0.302,5.8,12.2,0.47700000000000004,0.475,3.8,5.1,0.747,1.4,2.7,4.0,4.5,1.4,0.6,3.2,2.3,16.2,/players/w/wadedw01.html,Dwyane Wade
2005,23.0,MIA,NBA,SG,77.0,77.0,38.6,8.2,17.1,0.478,0.2,0.6,0.289,8.0,16.5,0.485,0.483,7.5,9.9,0.762,1.4,3.7,5.2,6.8,1.6,1.1,4.2,3.0,24.1,/players/w/wadedw01.html,Dwyane Wade
2006,24.0,MIA,NBA,SG,75.0,75.0,38.6,9.3,18.8,0.495,0.2,1.0,0.171,9.1,17.8,0.513,0.499,8.4,10.7,0.7829999999999999,1.4,4.3,5.7,6.7,1.9,0.8,3.6,2.9,27.2,/players/w/wadedw01.html,Dwyane Wade
2007,25.0,MIA,NBA,SG,51.0,50.0,37.9,9.3,18.9,0.491,0.4,1.5,0.266,8.8,17.3,0.511,0.502,8.5,10.5,0.807,1.0,3.7,4.7,7.5,2.1,1.2,4.2,2.3,27.4,/players/w/wadedw01.html,Dwyane Wade
2008,26.0,MIA,NBA,SG,51.0,49.0,38.3,8.6,18.4,0.469,0.4,1.5,0.28600000000000003,8.2,16.9,0.485,0.48,6.9,9.2,0.758,0.9,3.3,4.2,6.9,1.7,0.7,4.4,2.7,24.6,/players/w/wadedw01.html,Dwyane Wade
2009,27.0,MIA,NBA,SG,79.0,79.0,38.6,10.8,22.0,0.491,1.1,3.5,0.317,9.7,18.5,0.524,0.516,7.5,9.8,0.765,1.1,3.9,5.0,7.5,2.2,1.3,3.4,2.3,30.2,/players/w/wadedw01.html,Dwyane Wade
2010,28.0,MIA,NBA,SG,77.0,77.0,36.3,9.3,19.6,0.47600000000000003,0.9,3.2,0.3,8.4,16.5,0.509,0.5,6.9,9.1,0.7609999999999999,1.4,3.5,4.8,6.5,1.8,1.1,3.3,2.4,26.6,/players/w/wadedw01.html,Dwyane Wade
2011,29.0,MIA,NBA,SG,76.0,76.0,37.1,9.1,18.2,0.5,0.8,2.7,0.306,8.3,15.5,0.534,0.523,6.5,8.6,0.758,1.6,4.8,6.4,4.6,1.5,1.1,3.1,2.6,25.5,/players/w/wadedw01.html,Dwyane Wade
2012,30.0,MIA,NBA,SG,49.0,49.0,33.2,8.5,17.1,0.49700000000000005,0.3,1.1,0.268,8.2,15.9,0.513,0.506,4.8,6.1,0.7909999999999999,1.5,3.3,4.8,4.6,1.7,1.3,2.6,2.2,22.1,/players/w/wadedw01.html,Dwyane Wade
2013,31.0,MIA,NBA,SG,69.0,69.0,34.7,8.2,15.8,0.521,0.2,1.0,0.258,8.0,14.9,0.537,0.528,4.5,6.2,0.725,1.2,3.7,5.0,5.1,1.9,0.8,2.8,2.0,21.2,/players/w/wadedw01.html,Dwyane Wade
2014,32.0,MIA,NBA,SG,54.0,53.0,32.9,7.7,14.1,0.545,0.2,0.6,0.281,7.5,13.5,0.557,0.551,3.5,4.8,0.733,1.1,3.4,4.5,4.7,1.5,0.5,3.0,2.0,19.0,/players/w/wadedw01.html,Dwyane Wade
2015,33.0,MIA,NBA,SG,62.0,62.0,31.8,8.2,17.5,0.47,0.5,1.6,0.284,7.7,15.8,0.489,0.483,4.6,6.0,0.768,0.9,2.6,3.5,4.8,1.2,0.3,3.4,1.7,21.5,/players/w/wadedw01.html,Dwyane Wade
2016,34.0,MIA,NBA,SG,74.0,73.0,30.5,7.3,16.0,0.456,0.1,0.6,0.159,7.2,15.4,0.46799999999999997,0.45899999999999996,4.4,5.5,0.7929999999999999,1.1,3.0,4.1,4.6,1.1,0.6,2.7,1.6,19.0,/players/w/wadedw01.html,Dwyane Wade
2017,35.0,CHI,NBA,SG,60.0,59.0,29.9,6.9,15.9,0.434,0.8,2.4,0.31,6.2,13.5,0.456,0.457,3.7,4.7,0.794,1.1,3.5,4.5,3.8,1.4,0.7,2.3,1.9,18.3,/players/w/wadedw01.html,Dwyane Wade
2018,36.0,CLE,NBA,SG,46.0,3.0,23.2,4.3,9.5,0.455,0.5,1.5,0.32899999999999996,3.8,7.9,0.479,0.48200000000000004,2.0,2.9,0.701,0.8,3.1,3.9,3.5,0.9,0.7,2.0,1.8,11.2,/players/w/wadedw01.html,Dwyane Wade
2018,36.0,MIA,NBA,SG,21.0,0.0,22.2,4.8,11.8,0.409,0.4,2.0,0.22,4.4,9.8,0.447,0.42700000000000005,2.0,2.6,0.745,0.5,2.9,3.4,3.1,0.9,0.7,2.3,1.9,12.0,/players/w/wadedw01.html,Dwyane Wade
2019,37.0,MIA,NBA,SG,72.0,2.0,26.2,5.8,13.3,0.433,1.2,3.6,0.33,4.6,9.7,0.47200000000000003,0.478,2.3,3.2,0.708,1.0,3.0,4.0,4.2,0.8,0.5,2.3,1.6,15.0,/players/w/wadedw01.html,Dwyane Wade
