season,age,team_abbr,lg,pos,g,gs,mp,fg,fga,fg_pct,threep,threepa,threep_pct,twop,twopa,twop_pct,efg_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,pts,bbref_endpoint,player_name
1994,25.0,IND,NBA,PF,81,4,21.4,2.7,5.2,.508,0.0,0.0,.000,2.7,5.2,.509,.508,2.4,3.7,.642,2.3,3.9,6.2,0.7,0.6,1.0,1.3,2.3,7.7,/players/d/davisan01.html,Antonio Davis
1995,26.0,IND,NBA,PF,44,1,23.4,2.5,5.6,.445,0.0,0.0,0,2.5,5.6,.445,.445,2.7,4.0,.672,2.4,4.0,6.4,0.6,0.4,0.7,1.5,3.0,7.6,/players/d/davisan01.html,Antonio Davis
1996,27.0,IND,NBA,PF,82,14,25.5,2.9,5.9,.490,0.0,0.0,.500,2.9,5.9,.490,.491,3.0,4.2,.713,2.3,3.8,6.1,0.5,0.4,0.8,1.1,3.0,8.8,/players/d/davisan01.html,Antonio Davis
1997,28.0,IND,NBA,PF,82,28,28.5,3.8,7.8,.480,0.0,0.2,.071,3.7,7.6,.490,.481,2.9,4.4,.666,2.3,5.0,7.3,0.8,0.5,1.0,1.7,3.2,10.5,/players/d/davisan01.html,Antonio Davis
1998,29.0,IND,NBA,PF,82,12,26.7,3.1,6.4,.481,0.0,0.0,.000,3.1,6.4,.484,.481,3.4,4.9,.696,2.3,4.5,6.8,0.7,0.5,0.9,1.3,2.9,9.6,/players/d/davisan01.html,Antonio Davis
1999,30.0,IND,NBA,PF,49,1,25.9,3.3,7.1,.471,0.0,0.0,0,3.3,7.1,.471,.471,2.8,3.9,.703,2.4,4.7,7.0,0.7,0.4,0.9,1.0,2.8,9.4,/players/d/davisan01.html,Antonio Davis
1900,31.0,TOR,NBA,C,79,78,31.4,4.0,9.0,.440,0.0,0.0,0,4.0,9.0,.440,.440,3.6,4.7,.765,3.0,5.8,8.8,1.3,0.5,1.3,1.5,3.4,11.5,/players/d/davisan01.html,Antonio Davis
2001,32.0,TOR,NBA,C,78,77,35.0,4.8,11.1,.433,0.0,0.0,.000,4.8,11.1,.434,.433,4.1,5.4,.754,3.5,6.6,10.1,1.4,0.3,1.9,1.7,2.9,13.7,/players/d/davisan01.html,Antonio Davis
2002,33.0,TOR,NBA,PF,77,77,38.7,5.3,12.5,.426,0.0,0.0,.000,5.3,12.5,.426,.426,3.8,4.6,.818,3.3,6.3,9.6,2.0,0.7,1.1,2.1,2.9,14.5,/players/d/davisan01.html,Antonio Davis
2003,34.0,TOR,NBA,C,53,52,35.7,4.9,12.1,.407,0.0,0.0,0,4.9,12.1,.407,.407,4.1,5.3,.771,2.5,5.8,8.2,2.5,0.4,1.2,2.2,2.8,13.9,/players/d/davisan01.html,Antonio Davis
2004,35.0,TOR,NBA,C,15,15,35.9,3.1,8.0,.383,0.0,0.0,0,3.1,8.0,.383,.383,2.5,3.3,.755,3.3,6.3,9.5,0.9,0.5,0.5,1.4,3.0,8.6,/players/d/davisan01.html,Antonio Davis
2004,35.0,CHI,NBA,C,65,64,31.3,3.4,8.3,.407,0.0,0.0,0,3.4,8.3,.407,.407,2.1,2.8,.768,2.4,5.7,8.1,1.9,0.4,0.9,1.4,2.5,8.9,/players/d/davisan01.html,Antonio Davis
2005,36.0,CHI,NBA,PF,72,62,25.6,2.7,5.8,.461,0.0,0.0,0,2.7,5.8,.461,.461,1.6,2.1,.757,2.1,3.8,5.9,1.1,0.4,0.6,1.3,2.0,7.0,/players/d/davisan01.html,Antonio Davis
2006,37.0,NYK,NBA,PF,36,31,20.8,1.9,4.4,.428,0.0,0.0,.000,1.9,4.4,.430,.428,1.3,1.7,.738,2.1,2.7,4.8,0.4,0.6,0.3,1.2,2.8,5.0,/players/d/davisan01.html,Antonio Davis
2006,37.0,TOR,NBA,C,8,8,23.9,1.8,3.9,.452,0.0,0.0,0,1.8,3.9,.452,.452,0.9,2.5,.350,1.9,2.6,4.5,0.9,0.4,0.1,1.0,3.3,4.4,/players/d/davisan01.html,Antonio Davis
