season,age,team_abbr,lg,pos,g,gs,mp,fg,fga,fg_pct,threep,threepa,threep_pct,twop,twopa,twop_pct,efg_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,pts,bbref_endpoint,player_name
2009,22.0,PHO,NBA,PG,55.0,1.0,13.2,1.6,4.1,0.39299999999999996,0.4,1.0,0.37,1.2,3.1,0.4,0.43799999999999994,0.9,1.2,0.769,0.6,1.3,1.9,2.0,0.5,0.1,1.3,1.6,4.5,/players/d/dragigo01.html,Goran Dragić
2010,23.0,PHO,NBA,PG,80.0,2.0,18.0,2.8,6.1,0.452,0.9,2.4,0.39399999999999996,1.9,3.8,0.488,0.527,1.5,2.0,0.736,0.5,1.7,2.1,3.0,0.6,0.1,1.6,1.6,7.9,/players/d/dragigo01.html,Goran Dragić
2011,24.0,PHO,NBA,PG,48.0,2.0,17.8,2.8,6.6,0.42100000000000004,0.6,2.1,0.27699999999999997,2.2,4.5,0.488,0.465,1.2,2.0,0.608,0.5,1.3,1.8,3.1,0.8,0.1,2.0,1.9,7.4,/players/d/dragigo01.html,Goran Dragić
2011,24.0,HOU,NBA,PG,22.0,3.0,17.2,2.7,5.7,0.47200000000000003,1.3,2.5,0.519,1.4,3.2,0.43700000000000006,0.584,1.1,1.6,0.667,0.5,2.0,2.5,2.5,0.6,0.2,1.0,1.6,7.7,/players/d/dragigo01.html,Goran Dragić
2012,25.0,HOU,NBA,PG,66.0,28.0,26.5,4.2,9.1,0.462,1.0,3.1,0.337,3.2,6.0,0.525,0.518,2.3,2.9,0.805,0.8,1.7,2.5,5.3,1.3,0.2,2.4,2.5,11.7,/players/d/dragigo01.html,Goran Dragić
2013,26.0,PHO,NBA,PG,77.0,77.0,33.5,5.2,11.8,0.44299999999999995,1.1,3.6,0.319,4.1,8.2,0.49700000000000005,0.491,3.2,4.2,0.748,0.8,2.3,3.1,7.4,1.6,0.3,2.8,2.8,14.7,/players/d/dragigo01.html,Goran Dragić
2014,27.0,PHO,NBA,SG,76.0,75.0,35.1,7.3,14.4,0.505,1.6,3.9,0.408,5.7,10.4,0.542,0.561,4.2,5.5,0.76,0.9,2.3,3.2,5.9,1.4,0.3,2.8,2.7,20.3,/players/d/dragigo01.html,Goran Dragić
2015,28.0,PHO,NBA,SG,52.0,52.0,33.4,6.5,13.1,0.501,1.3,3.6,0.355,5.3,9.5,0.556,0.5489999999999999,1.9,2.5,0.746,1.0,2.6,3.6,4.1,1.0,0.2,2.2,2.3,16.2,/players/d/dragigo01.html,Goran Dragić
2015,28.0,MIA,NBA,PG,26.0,26.0,34.8,6.2,12.4,0.502,0.9,2.8,0.32899999999999996,5.3,9.6,0.552,0.539,3.2,4.0,0.8079999999999999,1.2,2.3,3.4,5.3,1.1,0.2,2.3,2.9,16.6,/players/d/dragigo01.html,Goran Dragić
2016,29.0,MIA,NBA,PG,72.0,72.0,32.8,5.8,12.2,0.47700000000000004,0.9,2.8,0.312,4.9,9.3,0.527,0.513,1.7,2.3,0.727,0.8,3.1,3.8,5.8,1.0,0.2,2.6,2.6,14.1,/players/d/dragigo01.html,Goran Dragić
2017,30.0,MIA,NBA,PG,73.0,73.0,33.7,7.3,15.4,0.475,1.6,4.0,0.405,5.7,11.4,0.499,0.527,4.1,5.2,0.79,0.8,3.0,3.8,5.8,1.2,0.2,2.9,2.7,20.3,/players/d/dragigo01.html,Goran Dragić
2018,31.0,MIA,NBA,PG,75.0,75.0,31.7,6.5,14.3,0.45,1.5,4.0,0.37,5.0,10.3,0.48100000000000004,0.502,2.9,3.6,0.8009999999999999,0.7,3.4,4.1,4.8,0.8,0.2,2.2,2.4,17.3,/players/d/dragigo01.html,Goran Dragić
2019,32.0,MIA,NBA,PG,36.0,22.0,27.5,5.0,12.0,0.413,1.6,4.6,0.348,3.4,7.5,0.45399999999999996,0.479,2.2,2.8,0.782,0.6,2.5,3.1,4.8,0.8,0.1,2.0,2.3,13.7,/players/d/dragigo01.html,Goran Dragić
2020,33.0,MIA,NBA,PG,59.0,3.0,28.2,5.4,12.3,0.441,2.1,5.7,0.36700000000000005,3.3,6.5,0.505,0.526,3.2,4.2,0.7759999999999999,0.5,2.7,3.2,5.1,0.7,0.2,2.4,2.1,16.2,/players/d/dragigo01.html,Goran Dragić
2021,34.0,MIA,NBA,PG,50.0,11.0,26.7,4.8,11.1,0.43200000000000005,1.8,4.9,0.373,3.0,6.2,0.479,0.514,2.0,2.4,0.828,0.5,2.9,3.4,4.4,0.7,0.2,2.4,2.3,13.4,/players/d/dragigo01.html,Goran Dragić
