datetime,spread,decimal_odds,vegas_odds,sportsbook,team_abbr,home_abbr,away_abbr,bet_type_id
2006-10-31 13:20:43-05:00,-4.5,1.9090909090909092,-110,5Dimes,MIA,MIA,CHI,2
2006-10-31 13:20:43-05:00,4.5,1.9090909090909092,-110,5Dimes,CHI,MIA,CHI,2
2006-10-31 13:24:31-05:00,-4.5,1.9090909090909092,-110,Bet365,MIA,MIA,CHI,2
2006-10-31 13:24:31-05:00,4.5,1.9090909090909092,-110,Bet365,CHI,MIA,CHI,2
2006-10-31 13:45:18-05:00,-4.5,1.9090909090909092,-110,Bodog Sportsbook,MIA,MIA,CHI,2
2006-10-31 13:45:18-05:00,4.5,1.9090909090909092,-110,Bodog Sportsbook,CHI,MIA,CHI,2
2006-10-31 15:17:18-05:00,-4.5,2.0,100,Pinnacle,MIA,MIA,CHI,2
2006-10-31 15:17:18-05:00,4.5,1.9090909090909092,-110,Pinnacle,CHI,MIA,CHI,2
2006-10-31 17:35:03-05:00,8.0,1.9090909090909092,-110,5Dimes,LAL,LAL,PHO,2
2006-10-31 17:35:03-05:00,-8.0,1.9090909090909092,-110,5Dimes,PHO,LAL,PHO,2
2006-10-31 17:35:07-05:00,8.0,1.9090909090909092,-110,Bet365,LAL,LAL,PHO,2
2006-10-31 17:35:07-05:00,-8.0,1.9090909090909092,-110,Bet365,PHO,LAL,PHO,2
2006-10-31 17:34:48-05:00,8.5,1.9090909090909092,-110,Bodog Sportsbook,LAL,LAL,PHO,2
2006-10-31 17:34:48-05:00,-8.5,1.9090909090909092,-110,Bodog Sportsbook,PHO,LAL,PHO,2
2006-10-31 17:41:38-05:00,8.0,1.9090909090909092,-110,Pinnacle,LAL,LAL,PHO,2
2006-10-31 17:41:38-05:00,-8.0,2.0,100,Pinnacle,PHO,LAL,PHO,2
2006-11-01 08:36:04-05:00,5.5,1.9090909090909092,-110,5Dimes,ATL,PHI,ATL,2
2006-11-01 08:36:04-05:00,-5.5,1.9090909090909092,-110,5Dimes,PHI,PHI,ATL,2
2006-11-01 10:42:42-05:00,5.5,1.9090909090909092,-110,Bet365,ATL,PHI,ATL,2
2006-11-01 10:42:42-05:00,-5.5,1.9090909090909092,-110,Bet365,PHI,PHI,ATL,2
2006-11-01 12:36:17-05:00,6.0,1.8695652173913044,-115,Bodog Sportsbook,ATL,PHI,ATL,2
2006-11-01 12:36:17-05:00,-6.0,1.9523809523809523,-105,Bodog Sportsbook,PHI,PHI,ATL,2
2006-11-01 13:53:38-05:00,5.5,1.9803921568627452,-102,Pinnacle,ATL,PHI,ATL,2
2006-11-01 13:53:38-05:00,-5.5,1.9259259259259258,-108,Pinnacle,PHI,PHI,ATL,2
