datetime,spread,decimal_odds,vegas_odds,sportsbook,team_abbr,home_abbr,away_abbr,bet_type_id
2006-10-31 13:24:46-05:00,0,1.4761904761904763,-210,5Dimes,MIA,MIA,CHI,1
2006-10-31 13:24:46-05:00,0,2.75,175,5Dimes,CHI,MIA,CHI,1
2006-10-31 14:24:01-05:00,0,1.4761904761904763,-210,Bet365,MIA,MIA,CHI,1
2006-10-31 14:24:01-05:00,0,2.75,175,Bet365,CHI,MIA,CHI,1
2006-10-31 13:24:18-05:00,0,1.4545454545454546,-220,Bodog Sportsbook,MIA,MIA,CHI,1
2006-10-31 13:24:18-05:00,0,2.8,180,Bodog Sportsbook,CHI,MIA,CHI,1
2006-10-31 14:14:38-05:00,0,1.5235602094240839,-191,Pinnacle,MIA,MIA,CHI,1
2006-10-31 14:14:38-05:00,0,2.78,178,Pinnacle,CHI,MIA,CHI,1
2006-10-31 17:35:03-05:00,0,4.15,315,5Dimes,LAL,LAL,PHO,1
2006-10-31 17:35:03-05:00,0,1.263157894736842,-380,5Dimes,PHO,LAL,PHO,1
2006-10-31 17:27:20-05:00,0,4.2,320,Bet365,LAL,LAL,PHO,1
2006-10-31 17:27:20-05:00,0,1.25,-400,Bet365,PHO,LAL,PHO,1
2006-10-31 17:40:18-05:00,0,3.9,290,Bodog Sportsbook,LAL,LAL,PHO,1
2006-10-31 17:40:18-05:00,0,1.263157894736842,-380,Bodog Sportsbook,PHO,LAL,PHO,1
2006-10-31 17:33:58-05:00,0,4.15,315,Pinnacle,LAL,LAL,PHO,1
2006-10-31 17:33:58-05:00,0,1.289855072463768,-345,Pinnacle,PHO,LAL,PHO,1
2006-11-01 07:58:03-05:00,0,3.05,205,5Dimes,ATL,PHI,ATL,1
2006-11-01 07:58:03-05:00,0,1.4081632653061225,-245,5Dimes,PHI,PHI,ATL,1
2006-11-01 10:28:52-05:00,0,3.0,200,Bet365,ATL,PHI,ATL,1
2006-11-01 10:28:52-05:00,0,1.4,-250,Bet365,PHI,PHI,ATL,1
2006-11-01 13:44:47-05:00,0,3.0,200,Bodog Sportsbook,ATL,PHI,ATL,1
2006-11-01 13:44:47-05:00,0,1.4166666666666667,-240,Bodog Sportsbook,PHI,PHI,ATL,1
2006-11-01 10:58:18-05:00,0,3.15,215,Pinnacle,ATL,PHI,ATL,1
2006-11-01 10:58:18-05:00,0,1.425531914893617,-235,Pinnacle,PHI,PHI,ATL,1
2006-11-01 13:40:06-05:00,0,2.0,100,5Dimes,CHO,CHO,IND,1
2006-11-01 13:40:06-05:00,0,1.8333333333333333,-120,5Dimes,IND,CHO,IND,1
2006-11-01 13:41:19-05:00,0,1.9523809523809523,-105,Bet365,CHO,CHO,IND,1
2006-11-01 13:41:19-05:00,0,1.8695652173913044,-115,Bet365,IND,CHO,IND,1
2006-11-01 14:01:58-05:00,0,2.01,101,Pinnacle,CHO,CHO,IND,1
2006-11-01 14:01:58-05:00,0,1.9009009009009008,-111,Pinnacle,IND,CHO,IND,1
2006-11-01 12:20:03-05:00,0,2.05,105,5Dimes,ORL,ORL,CHI,1
2006-11-01 12:20:03-05:00,0,1.8,-125,5Dimes,CHI,ORL,CHI,1
2006-11-01 10:28:41-05:00,0,2.1,110,Bet365,ORL,ORL,CHI,1
2006-11-01 10:28:41-05:00,0,1.7692307692307692,-130,Bet365,CHI,ORL,CHI,1
2006-11-01 14:04:38-05:00,0,2.03,103,Pinnacle,ORL,ORL,CHI,1
2006-11-01 14:04:38-05:00,0,1.8849557522123894,-113,Pinnacle,CHI,ORL,CHI,1
2006-11-01 10:43:34-05:00,0,2.35,135,5Dimes,NOP,BOS,NOP,1
2006-11-01 10:43:34-05:00,0,1.6451612903225807,-155,5Dimes,BOS,BOS,NOP,1
2006-11-01 13:38:51-05:00,0,2.4,140,Bet365,NOP,BOS,NOP,1
2006-11-01 13:38:51-05:00,0,1.625,-160,Bet365,BOS,BOS,NOP,1
2006-11-01 12:30:18-05:00,0,2.4,140,Bodog Sportsbook,NOP,BOS,NOP,1
2006-11-01 12:30:18-05:00,0,1.625,-160,Bodog Sportsbook,BOS,BOS,NOP,1
2006-11-01 14:06:18-05:00,0,2.42,142,Pinnacle,NOP,BOS,NOP,1
2006-11-01 14:06:18-05:00,0,1.6578947368421053,-152,Pinnacle,BOS,BOS,NOP,1
2006-11-01 13:06:35-05:00,0,3.58,258,5Dimes,TOR,BRK,TOR,1
2006-11-01 13:06:35-05:00,0,1.3174603174603174,-315,5Dimes,BRK,BRK,TOR,1
2006-11-01 14:25:58-05:00,0,3.75,275,Pinnacle,TOR,BRK,TOR,1
2006-11-01 14:25:58-05:00,0,1.3278688524590163,-305,Pinnacle,BRK,BRK,TOR,1
2006-11-01 14:33:33-05:00,0,1.3773584905660377,-265,5Dimes,DET,DET,MIL,1
2006-11-01 14:33:33-05:00,0,3.25,225,5Dimes,MIL,DET,MIL,1
2006-11-01 14:31:17-05:00,0,1.3571428571428572,-280,Bodog Sportsbook,DET,DET,MIL,1
2006-11-01 14:31:17-05:00,0,3.4,240,Bodog Sportsbook,MIL,DET,MIL,1
2006-11-01 14:53:38-05:00,0,1.3831417624521072,-261,Pinnacle,DET,DET,MIL,1
2006-11-01 14:53:38-05:00,0,3.41,241,Pinnacle,MIL,DET,MIL,1
2006-11-01 05:43:35-05:00,0,3.2,220,5Dimes,WAS,CLE,WAS,1
2006-11-01 05:43:35-05:00,0,1.3846153846153846,-260,5Dimes,CLE,CLE,WAS,1
2006-11-01 08:06:09-05:00,0,3.2,220,Bet365,WAS,CLE,WAS,1
2006-11-01 08:06:09-05:00,0,1.3703703703703705,-270,Bet365,CLE,CLE,WAS,1
2006-11-01 12:56:17-05:00,0,3.1,210,Bodog Sportsbook,WAS,CLE,WAS,1
2006-11-01 12:56:17-05:00,0,1.4,-250,Bodog Sportsbook,CLE,CLE,WAS,1
2006-11-01 07:42:58-05:00,0,3.25,225,Pinnacle,WAS,CLE,WAS,1
2006-11-01 07:42:58-05:00,0,1.4081632653061225,-245,Pinnacle,CLE,CLE,WAS,1
2006-11-01 15:11:03-05:00,0,1.4545454545454546,-220,5Dimes,MEM,MEM,NYK,1
