datetime,spread,decimal_odds,vegas_odds,sportsbook,team_abbr,home_abbr,away_abbr,bet_type_id
2013-10-05 13:56:25-04:00,182.0,1.9090909090909092,-110,5Dimes,over,IND,CHI,3
2013-10-05 13:56:25-04:00,182.0,1.9090909090909092,-110,5Dimes,under,IND,CHI,3
2013-10-05 13:56:35-04:00,182.0,1.9090909090909092,-110,Bet365,over,IND,CHI,3
2013-10-05 13:56:35-04:00,182.0,1.9090909090909092,-110,Bet365,under,IND,CHI,3
2013-10-05 13:51:46-04:00,182.0,1.9090909090909092,-110,Bodog Sportsbook,over,IND,CHI,3
2013-10-05 13:51:46-04:00,182.0,1.9090909090909092,-110,Bodog Sportsbook,under,IND,CHI,3
2013-10-05 18:48:56-04:00,182.0,1.99009900990099,-101,Pinnacle,over,IND,CHI,3
2013-10-05 18:48:56-04:00,182.0,1.9174311926605505,-109,Pinnacle,under,IND,CHI,3
2013-10-05 14:51:14-04:00,182.0,1.9090909090909092,-110,Intertops,over,IND,CHI,3
2013-10-05 14:51:14-04:00,182.0,1.9090909090909092,-110,Intertops,under,IND,CHI,3
2013-10-05 13:58:39-04:00,182.0,1.9090909090909092,-110,Sports Interaction,over,IND,CHI,3
2013-10-05 13:58:39-04:00,182.0,1.9090909090909092,-110,Sports Interaction,under,IND,CHI,3
2013-10-05 18:04:57-04:00,195.0,1.9090909090909092,-110,5Dimes,over,LAL,GSW,3
2013-10-05 18:04:57-04:00,195.0,1.9090909090909092,-110,5Dimes,under,LAL,GSW,3
2013-10-05 18:05:59-04:00,195.0,1.9090909090909092,-110,Bet365,over,LAL,GSW,3
2013-10-05 18:05:59-04:00,195.0,1.9090909090909092,-110,Bet365,under,LAL,GSW,3
2013-10-05 18:25:44-04:00,195.0,1.9090909090909092,-110,Bodog Sportsbook,over,LAL,GSW,3
2013-10-05 18:25:44-04:00,195.0,1.9090909090909092,-110,Bodog Sportsbook,under,LAL,GSW,3
2013-10-05 20:43:35-04:00,195.0,1.9803921568627452,-102,Pinnacle,over,LAL,GSW,3
2013-10-05 20:43:35-04:00,195.0,1.9259259259259258,-108,Pinnacle,under,LAL,GSW,3
2013-10-05 18:10:25-04:00,195.0,1.9090909090909092,-110,Intertops,over,LAL,GSW,3
