datetime,spread,decimal_odds,vegas_odds,sportsbook,team_abbr,home_abbr,away_abbr,bet_type_id
2008-10-28 14:01:50-04:00,0,3.35,235,5Dimes,CLE,BOS,CLE,1
2008-10-28 14:01:50-04:00,0,1.392156862745098,-255,5Dimes,BOS,BOS,CLE,1
2008-10-28 15:54:00-04:00,0,3.3,230,Bet365,CLE,BOS,CLE,1
2008-10-28 15:54:00-04:00,0,1.3571428571428572,-280,Bet365,BOS,BOS,CLE,1
2008-10-28 13:51:41-04:00,0,3.25,225,Bodog Sportsbook,CLE,BOS,CLE,1
2008-10-28 13:51:41-04:00,0,1.3773584905660377,-265,Bodog Sportsbook,BOS,BOS,CLE,1
2008-10-28 16:05:48-04:00,0,3.35,235,Pinnacle,CLE,BOS,CLE,1
2008-10-28 16:05:48-04:00,0,1.392156862745098,-255,Pinnacle,BOS,BOS,CLE,1
2008-10-28 15:08:53-04:00,0,3.3,230,Intertops,CLE,BOS,CLE,1
2008-10-28 15:08:53-04:00,0,1.3717472118959109,-269,Intertops,BOS,BOS,CLE,1
2008-10-28 15:56:49-04:00,0,3.4,240,5Dimes,MIL,CHI,MIL,1
2008-10-28 15:56:49-04:00,0,1.3846153846153846,-260,5Dimes,CHI,CHI,MIL,1
2008-10-28 14:02:03-04:00,0,3.3,230,Bet365,MIL,CHI,MIL,1
2008-10-28 14:02:03-04:00,0,1.3571428571428572,-280,Bet365,CHI,CHI,MIL,1
2008-10-28 16:02:39-04:00,0,3.25,225,Bodog Sportsbook,MIL,CHI,MIL,1
2008-10-28 16:02:39-04:00,0,1.3773584905660377,-265,Bodog Sportsbook,CHI,CHI,MIL,1
2008-10-28 16:09:47-04:00,0,3.4,240,Pinnacle,MIL,CHI,MIL,1
2008-10-28 16:09:47-04:00,0,1.3846153846153846,-260,Pinnacle,CHI,CHI,MIL,1
2008-10-28 16:10:13-04:00,0,3.25,225,Intertops,MIL,CHI,MIL,1
2008-10-28 16:10:13-04:00,0,1.378787878787879,-264,Intertops,CHI,CHI,MIL,1
2008-10-28 18:20:49-04:00,0,4.28,328,5Dimes,POR,LAL,POR,1
2008-10-28 18:20:49-04:00,0,1.273972602739726,-365,5Dimes,LAL,LAL,POR,1
2008-10-28 18:15:24-04:00,0,4.25,325,Bet365,POR,LAL,POR,1
2008-10-28 18:15:24-04:00,0,1.2352941176470589,-425,Bet365,LAL,LAL,POR,1
2008-10-28 16:30:39-04:00,0,4.0,300,Bodog Sportsbook,POR,LAL,POR,1
2008-10-28 16:30:39-04:00,0,1.25,-400,Bodog Sportsbook,LAL,LAL,POR,1
2008-10-28 15:53:46-04:00,0,4.4,340,Pinnacle,POR,LAL,POR,1
2008-10-28 15:53:46-04:00,0,1.2702702702702702,-370,Pinnacle,LAL,LAL,POR,1
2008-10-28 15:54:23-04:00,0,3.85,285,Intertops,POR,LAL,POR,1
2008-10-28 15:54:23-04:00,0,1.2710027100271002,-369,Intertops,LAL,LAL,POR,1
2008-10-29 13:55:45-04:00,0,2.85,185,5Dimes,TOR,PHI,TOR,1
2008-10-29 13:55:45-04:00,0,1.5,-200,5Dimes,PHI,PHI,TOR,1
2008-10-29 07:14:38-04:00,0,2.75,175,Bet365,TOR,PHI,TOR,1
2008-10-29 07:14:38-04:00,0,1.4784688995215312,-209,Bet365,PHI,PHI,TOR,1
2008-10-29 13:57:49-04:00,0,2.7,170,Bodog Sportsbook,TOR,PHI,TOR,1
2008-10-29 13:57:49-04:00,0,1.5,-200,Bodog Sportsbook,PHI,PHI,TOR,1
2008-10-29 14:04:16-04:00,0,2.74,174,Pinnacle,TOR,PHI,TOR,1
2008-10-29 14:04:16-04:00,0,1.5434782608695652,-184,Pinnacle,PHI,PHI,TOR,1
