datetime,spread,decimal_odds,vegas_odds,sportsbook,team_abbr,home_abbr,away_abbr,bet_type_id
2016-10-01 19:31:32-04:00,0,2.55,155,5Dimes,DAL,NOP,DAL,1
2016-10-01 19:31:32-04:00,0,1.5714285714285714,-175,5Dimes,NOP,NOP,DAL,1
2016-10-01 19:30:46-04:00,0,2.55,155,Bet365,DAL,NOP,DAL,1
2016-10-01 19:30:46-04:00,0,1.5714285714285714,-175,Bet365,NOP,NOP,DAL,1
2016-10-01 19:26:26-04:00,0,2.5,150,Pinnacle,DAL,NOP,DAL,1
2016-10-01 19:26:26-04:00,0,1.5649717514124293,-177,Pinnacle,NOP,NOP,DAL,1
2016-10-01 19:11:29-04:00,0,2.6,160,Intertops,DAL,NOP,DAL,1
2016-10-01 19:11:29-04:00,0,1.5555555555555556,-180,Intertops,NOP,NOP,DAL,1
2016-10-01 19:44:37-04:00,0,2.55,155,WagerWeb,DAL,NOP,DAL,1
2016-10-01 19:44:37-04:00,0,1.5714285714285714,-175,WagerWeb,NOP,NOP,DAL,1
2016-10-01 19:36:30-04:00,0,2.55,155,GTbets,DAL,NOP,DAL,1
2016-10-01 19:36:30-04:00,0,1.5714285714285714,-175,GTbets,NOP,NOP,DAL,1
2016-10-03 19:03:07-04:00,0,1.5263157894736843,-190,5Dimes,MEM,MEM,ORL,1
2016-10-03 19:03:07-04:00,0,2.65,165,5Dimes,ORL,MEM,ORL,1
2016-10-03 19:09:06-04:00,0,1.5405405405405406,-185,Bet365,MEM,MEM,ORL,1
2016-10-03 19:09:06-04:00,0,2.65,165,Bet365,ORL,MEM,ORL,1
2016-10-03 19:32:35-04:00,0,1.5263157894736843,-190,Pinnacle,MEM,MEM,ORL,1
2016-10-03 19:32:35-04:00,0,2.61,161,Pinnacle,ORL,MEM,ORL,1
2016-10-03 16:47:54-04:00,0,1.5,-200,Intertops,MEM,MEM,ORL,1
2016-10-03 16:47:54-04:00,0,2.7,170,Intertops,ORL,MEM,ORL,1
2016-10-03 19:06:46-04:00,0,1.5128205128205128,-195,Sports Interaction,MEM,MEM,ORL,1
2016-10-03 19:06:46-04:00,0,2.65,165,Sports Interaction,ORL,MEM,ORL,1
2016-10-03 14:04:37-04:00,0,1.588235294117647,-170,WagerWeb,MEM,MEM,ORL,1
2016-10-03 14:04:37-04:00,0,2.5,150,WagerWeb,ORL,MEM,ORL,1
2016-10-03 19:03:32-04:00,0,1.5263157894736843,-190,GTbets,MEM,MEM,ORL,1
2016-10-03 19:03:32-04:00,0,2.65,165,GTbets,ORL,MEM,ORL,1
2016-10-03 17:07:05-04:00,0,2.55,155,5Dimes,MIL,CHI,MIL,1
2016-10-03 17:07:05-04:00,0,1.5714285714285714,-175,5Dimes,CHI,CHI,MIL,1
2016-10-03 18:40:56-04:00,0,2.65,165,Bet365,MIL,CHI,MIL,1
2016-10-03 18:40:56-04:00,0,1.5405405405405406,-185,Bet365,CHI,CHI,MIL,1
2016-10-03 19:55:59-04:00,0,2.5,150,Pinnacle,MIL,CHI,MIL,1
2016-10-03 19:55:59-04:00,0,1.5681818181818181,-176,Pinnacle,CHI,CHI,MIL,1
2016-10-03 19:56:22-04:00,0,2.6,160,Intertops,MIL,CHI,MIL,1
2016-10-03 19:56:22-04:00,0,1.5555555555555556,-180,Intertops,CHI,CHI,MIL,1
2016-10-03 17:16:53-04:00,0,2.55,155,Sports Interaction,MIL,CHI,MIL,1
2016-10-03 17:16:53-04:00,0,1.5405405405405406,-185,Sports Interaction,CHI,CHI,MIL,1
2016-10-03 15:52:39-04:00,0,2.45,145,WagerWeb,MIL,CHI,MIL,1
2016-10-03 15:52:39-04:00,0,1.606060606060606,-165,WagerWeb,CHI,CHI,MIL,1
2016-10-03 17:09:18-04:00,0,2.55,155,GTbets,MIL,CHI,MIL,1
2016-10-03 17:09:18-04:00,0,1.5714285714285714,-175,GTbets,CHI,CHI,MIL,1
2016-10-03 17:46:11-04:00,0,1.606060606060606,-165,5Dimes,DAL,DAL,CHO,1
2016-10-03 17:46:11-04:00,0,2.45,145,5Dimes,CHO,DAL,CHO,1
2016-10-03 18:40:56-04:00,0,1.606060606060606,-165,Bet365,DAL,DAL,CHO,1
2016-10-03 18:40:56-04:00,0,2.45,145,Bet365,CHO,DAL,CHO,1
2016-10-03 17:48:09-04:00,0,1.588235294117647,-170,Pinnacle,DAL,DAL,CHO,1
2016-10-03 17:48:09-04:00,0,2.45,145,Pinnacle,CHO,DAL,CHO,1
2016-10-03 17:44:58-04:00,0,1.5714285714285714,-175,Intertops,DAL,DAL,CHO,1
2016-10-03 17:44:58-04:00,0,2.55,155,Intertops,CHO,DAL,CHO,1
2016-10-03 17:56:24-04:00,0,1.588235294117647,-170,Sports Interaction,DAL,DAL,CHO,1
2016-10-03 17:56:24-04:00,0,2.45,145,Sports Interaction,CHO,DAL,CHO,1
2016-10-03 14:43:37-04:00,0,1.606060606060606,-165,WagerWeb,DAL,DAL,CHO,1
2016-10-03 14:43:37-04:00,0,2.45,145,WagerWeb,CHO,DAL,CHO,1
2016-10-03 17:47:23-04:00,0,1.606060606060606,-165,GTbets,DAL,DAL,CHO,1
2016-10-03 17:47:23-04:00,0,2.45,145,GTbets,CHO,DAL,CHO,1
2016-10-03 21:31:21-04:00,0,2.35,135,5Dimes,UTA,POR,UTA,1
2016-10-03 21:31:21-04:00,0,1.6451612903225807,-155,5Dimes,POR,POR,UTA,1
2016-10-03 19:02:11-04:00,0,2.45,145,Bet365,UTA,POR,UTA,1
2016-10-03 19:02:11-04:00,0,1.606060606060606,-165,Bet365,POR,POR,UTA,1
2016-10-03 21:32:57-04:00,0,2.4,140,Pinnacle,UTA,POR,UTA,1
