season,age,team_abbr,lg,pos,g,gs,mp,fg,fga,fg_pct,threep,threepa,threep_pct,twop,twopa,twop_pct,efg_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,pts,bbref_endpoint,player_name
2013,20.0,OKC,NBA,SF,23.0,0.0,6.4,1.0,3.0,0.353,0.4,1.3,0.3,0.7,1.7,0.395,0.419,0.6,0.6,1.0,0.2,0.6,0.8,0.2,0.1,0.1,0.3,0.6,3.1,/players/l/lambje01.html,Jeremy Lamb
2014,21.0,OKC,NBA,SG,78.0,0.0,19.7,3.4,7.8,0.432,1.1,3.2,0.356,2.2,4.6,0.483,0.504,0.7,0.8,0.797,0.3,2.1,2.4,1.5,0.7,0.3,0.8,1.8,8.5,/players/l/lambje01.html,Jeremy Lamb
2015,22.0,OKC,NBA,SG,47.0,8.0,13.5,2.2,5.3,0.416,0.8,2.4,0.342,1.4,3.0,0.475,0.492,1.0,1.2,0.891,0.2,2.1,2.3,0.9,0.4,0.1,0.6,1.1,6.3,/players/l/lambje01.html,Jeremy Lamb
2016,23.0,CHO,NBA,SG,66.0,0.0,18.6,3.5,7.7,0.451,0.8,2.7,0.309,2.6,5.0,0.529,0.506,1.0,1.3,0.727,0.7,3.2,3.8,1.2,0.6,0.5,0.8,1.6,8.8,/players/l/lambje01.html,Jeremy Lamb
2017,24.0,CHO,NBA,SG,62.0,5.0,18.4,3.6,7.9,0.46,0.7,2.4,0.281,3.0,5.6,0.536,0.502,1.8,2.1,0.853,0.5,3.8,4.3,1.2,0.4,0.4,0.6,1.6,9.7,/players/l/lambje01.html,Jeremy Lamb
2018,25.0,CHO,NBA,SG,80.0,18.0,24.6,4.8,10.4,0.457,1.2,3.2,0.37,3.6,7.2,0.495,0.513,2.2,2.6,0.861,0.6,3.4,4.1,2.3,0.8,0.4,1.2,1.7,12.9,/players/l/lambje01.html,Jeremy Lamb
2019,26.0,CHO,NBA,SG,79.0,55.0,28.5,5.5,12.4,0.44,1.5,4.2,0.348,4.0,8.2,0.487,0.499,2.9,3.3,0.888,0.8,4.7,5.5,2.2,1.1,0.4,1.0,1.8,15.3,/players/l/lambje01.html,Jeremy Lamb
2020,27.0,IND,NBA,SG,46.0,42.0,28.1,4.7,10.4,0.451,1.2,3.4,0.335,3.5,7.0,0.508,0.506,2.0,2.4,0.836,0.5,3.8,4.3,2.1,1.2,0.5,1.1,2.3,12.5,/players/l/lambje01.html,Jeremy Lamb
2021,28.0,IND,NBA,SG,36.0,8.0,21.3,3.3,7.7,0.435,1.4,3.6,0.406,1.9,4.1,0.459,0.529,2.0,2.1,0.947,0.7,2.9,3.6,1.5,0.9,0.6,0.6,2.0,10.1,/players/l/lambje01.html,Jeremy Lamb
2022,29.0,IND,NBA,SF,39.0,0.0,15.7,2.2,5.8,0.373,1.0,3.0,0.333,1.2,2.8,0.414,0.458,1.7,2.1,0.838,0.4,2.0,2.4,1.3,0.6,0.4,0.6,1.1,7.1,/players/l/lambje01.html,Jeremy Lamb
2022,29.0,SAC,NBA,SG,17.0,0.0,18.9,2.8,7.0,0.403,0.9,3.1,0.302,1.9,3.9,0.485,0.471,1.3,1.5,0.846,0.6,2.9,3.5,1.8,0.5,0.5,0.8,0.9,7.9,/players/l/lambje01.html,Jeremy Lamb
