season,age,team_abbr,lg,pos,g,gs,mp,fg,fga,fg_pct,threep,threepa,threep_pct,twop,twopa,twop_pct,efg_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,pts,bbref_endpoint,player_name
2013,20.0,NOH,NBA,SG,61.0,26.0,23.2,2.4,6.4,0.372,0.5,1.4,0.326,1.9,5.0,0.385,0.408,1.0,1.8,0.546,0.3,1.5,1.8,2.1,0.4,0.1,1.2,2.0,6.2,/players/r/riverau01.html,Austin Rivers
2014,21.0,NOP,NBA,PG,69.0,4.0,19.4,2.8,6.9,0.405,0.5,1.4,0.364,2.3,5.4,0.416,0.443,1.6,2.5,0.636,0.4,1.5,1.9,2.3,0.7,0.1,1.1,1.9,7.7,/players/r/riverau01.html,Austin Rivers
2015,22.0,NOP,NBA,SG,35.0,3.0,22.1,2.5,6.3,0.387,0.4,1.4,0.28,2.1,4.9,0.419,0.419,1.5,2.0,0.746,0.3,1.6,1.9,2.5,0.5,0.2,0.9,1.9,6.8,/players/r/riverau01.html,Austin Rivers
2015,22.0,LAC,NBA,PG,41.0,2.0,19.3,2.9,6.7,0.427,0.6,2.0,0.309,2.2,4.7,0.477,0.473,0.8,1.3,0.582,0.4,1.7,2.0,1.7,0.7,0.2,0.9,2.0,7.1,/players/r/riverau01.html,Austin Rivers
2016,23.0,LAC,NBA,SG,67.0,7.0,21.9,3.4,7.7,0.438,0.9,2.8,0.335,2.4,4.9,0.495,0.498,1.2,1.7,0.681,0.3,1.6,1.9,1.5,0.7,0.1,0.9,2.0,8.9,/players/r/riverau01.html,Austin Rivers
2017,24.0,LAC,NBA,SG,74.0,29.0,27.8,4.4,9.9,0.442,1.5,4.0,0.371,2.9,5.8,0.491,0.518,1.8,2.6,0.691,0.3,1.9,2.2,2.8,0.6,0.1,1.6,2.5,12.0,/players/r/riverau01.html,Austin Rivers
2018,25.0,LAC,NBA,SG,61.0,59.0,33.7,5.6,13.2,0.424,2.2,5.9,0.378,3.4,7.3,0.461,0.508,1.7,2.6,0.642,0.4,1.9,2.4,4.0,1.2,0.3,1.8,2.5,15.1,/players/r/riverau01.html,Austin Rivers
2019,26.0,WAS,NBA,SG,29.0,2.0,23.6,2.6,6.7,0.392,1.1,3.7,0.311,1.5,3.0,0.489,0.477,0.9,1.6,0.543,0.3,2.1,2.4,2.0,0.6,0.3,1.2,2.5,7.2,/players/r/riverau01.html,Austin Rivers
2019,26.0,HOU,NBA,SG,47.0,13.0,28.6,3.3,8.0,0.413,1.5,4.7,0.321,1.8,3.3,0.541,0.507,0.5,1.0,0.51,0.3,1.6,1.9,2.3,0.6,0.3,0.7,2.9,8.7,/players/r/riverau01.html,Austin Rivers
2020,27.0,HOU,NBA,SG,68.0,4.0,23.4,3.1,7.4,0.421,1.4,4.0,0.356,1.7,3.4,0.498,0.517,1.1,1.6,0.703,0.4,2.2,2.6,1.7,0.7,0.1,0.7,1.9,8.8,/players/r/riverau01.html,Austin Rivers
2021,28.0,NYK,NBA,SG,21.0,2.0,21.0,2.8,6.4,0.43,1.3,3.7,0.364,1.4,2.8,0.517,0.533,0.5,0.7,0.714,0.2,2.0,2.2,2.0,0.6,0.0,1.0,1.5,7.3,/players/r/riverau01.html,Austin Rivers
2021,28.0,DEN,NBA,SG,15.0,5.0,26.9,3.1,7.3,0.418,1.8,4.8,0.375,1.3,2.5,0.5,0.541,0.8,1.1,0.706,0.2,2.1,2.3,2.6,1.2,0.1,0.9,2.1,8.7,/players/r/riverau01.html,Austin Rivers
2022,29.0,DEN,NBA,SG,67.0,18.0,22.1,2.2,5.2,0.417,1.2,3.4,0.342,1.0,1.8,0.563,0.53,0.5,0.7,0.727,0.3,1.4,1.7,1.3,0.8,0.1,0.8,1.8,6.0,/players/r/riverau01.html,Austin Rivers
