season,age,team_abbr,lg,pos,g,gs,mp,fg,fga,fg_pct,threep,threepa,threep_pct,twop,twopa,twop_pct,efg_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,pts,bbref_endpoint,player_name
2010,22.0,NOH,NBA,PG,76,37,27.8,4.9,10.4,.477,0.6,1.5,.400,4.3,8.9,.490,.506,1.9,2.3,.851,0.5,2.0,2.5,5.7,1.0,0.1,2.7,1.2,12.4,/players/c/collida01.html,Darren Collison
2011,23.0,IND,NBA,PG,79,79,29.9,5.0,11.0,.457,0.5,1.6,.331,4.5,9.4,.479,.481,2.6,2.9,.871,0.5,2.3,2.8,5.1,1.1,0.2,2.5,1.4,13.2,/players/c/collida01.html,Darren Collison
2012,24.0,IND,NBA,PG,60,56,31.3,3.8,8.7,.440,0.6,1.6,.362,3.3,7.2,.457,.472,2.1,2.6,.830,0.5,2.6,3.1,4.8,0.8,0.2,1.9,1.7,10.4,/players/c/collida01.html,Darren Collison
2013,25.0,DAL,NBA,PG,81,47,29.3,4.2,8.9,.471,0.6,1.7,.353,3.6,7.3,.498,.504,3.0,3.4,.880,0.4,2.3,2.7,5.1,1.2,0.1,2.1,1.7,12.0,/players/c/collida01.html,Darren Collison
2014,26.0,LAC,NBA,PG,80,35,25.9,4.1,8.7,.467,0.9,2.4,.376,3.2,6.3,.501,.518,2.4,2.8,.857,0.6,1.8,2.4,3.7,1.2,0.2,1.7,1.9,11.4,/players/c/collida01.html,Darren Collison
2015,27.0,SAC,NBA,PG,45,45,34.8,5.8,12.2,.473,1.3,3.6,.373,4.4,8.6,.514,.527,3.2,4.1,.788,0.4,2.8,3.2,5.6,1.5,0.3,2.5,2.1,16.1,/players/c/collida01.html,Darren Collison
2016,28.0,SAC,NBA,PG,74,15,30.0,5.1,10.5,.486,1.2,2.9,.401,3.9,7.6,.519,.542,2.6,3.1,.858,0.4,1.9,2.3,4.3,1.0,0.1,1.8,1.9,14.0,/players/c/collida01.html,Darren Collison
2017,29.0,SAC,NBA,PG,68,64,30.3,5.0,10.5,.476,1.1,2.6,.417,3.9,7.9,.495,.527,2.2,2.5,.860,0.3,1.9,2.2,4.6,1.0,0.1,1.7,1.8,13.2,/players/c/collida01.html,Darren Collison
2018,30.0,IND,NBA,PG,69,64,29.2,4.6,9.2,.495,1.4,3.0,.468,3.2,6.3,.508,.571,1.8,2.1,.882,0.5,2.0,2.6,5.3,1.3,0.2,1.2,1.8,12.4,/players/c/collida01.html,Darren Collison
2019,31.0,IND,NBA,PG,76,76,28.2,4.1,8.7,.467,1.0,2.6,.407,3.0,6.1,.492,.527,2.1,2.5,.832,0.5,2.6,3.1,6.0,1.4,0.1,1.6,1.8,11.2,/players/c/collida01.html,Darren Collison
2022,34.0,LAL,NBA,PG,3,0,12.3,0.7,2.3,.286,0.0,1.0,.000,0.7,1.3,.500,.286,0.0,0.0,0,0.0,1.3,1.3,0.7,0.3,0.0,0.3,1.7,1.3,/players/c/collida01.html,Darren Collison
