season,age,team_abbr,lg,pos,g,gs,mp,fg,fga,fg_pct,threep,threepa,threep_pct,twop,twopa,twop_pct,efg_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,pts,bbref_endpoint,player_name
2015,20.0,HOU,NBA,C,12.0,0.0,7.5,1.2,2.4,0.483,0.0,0.0,0.0,1.2,2.4,0.483,0.483,0.3,1.9,0.174,0.8,2.2,3.0,0.2,0.1,0.8,0.4,1.2,2.7,/players/c/capelca01.html,Clint Capela
2016,21.0,HOU,NBA,C,77.0,35.0,19.1,3.0,5.2,0.582,0.0,0.0,0.0,3.0,5.1,0.583,0.582,1.0,2.7,0.379,2.5,3.9,6.4,0.6,0.8,1.2,0.8,2.5,7.0,/players/c/capelca01.html,Clint Capela
2017,22.0,HOU,NBA,C,65.0,59.0,23.9,5.6,8.7,0.643,0.0,0.0,0.0,5.6,8.7,0.643,0.643,1.4,2.7,0.531,2.7,5.4,8.1,1.0,0.5,1.2,1.3,2.8,12.6,/players/c/capelca01.html,Clint Capela
2018,23.0,HOU,NBA,C,74.0,74.0,27.5,6.0,9.1,0.652,0.0,0.0,0.0,6.0,9.1,0.653,0.652,1.9,3.5,0.56,3.3,7.6,10.8,0.9,0.8,1.9,1.4,2.5,13.9,/players/c/capelca01.html,Clint Capela
2019,24.0,HOU,NBA,C,67.0,67.0,33.6,7.1,10.9,0.648,0.0,0.0,0.0,7.1,10.9,0.648,0.648,2.5,3.9,0.636,4.4,8.2,12.7,1.4,0.7,1.5,1.4,2.5,16.6,/players/c/capelca01.html,Clint Capela
2020,25.0,HOU,NBA,C,39.0,39.0,32.8,6.3,9.9,0.629,0.0,0.0,0.0,6.3,9.9,0.629,0.629,1.4,2.7,0.529,4.3,9.5,13.8,1.2,0.8,1.8,1.6,2.6,13.9,/players/c/capelca01.html,Clint Capela
2021,26.0,ATL,NBA,C,63.0,63.0,30.1,6.6,11.0,0.594,0.0,0.0,0.0,6.6,11.0,0.594,0.594,2.1,3.6,0.573,4.7,9.6,14.3,0.8,0.7,2.0,1.2,2.3,15.2,/players/c/capelca01.html,Clint Capela
2022,27.0,ATL,NBA,C,74.0,73.0,27.6,5.0,8.2,0.613,0.0,0.0,0.0,5.0,8.1,0.614,0.613,1.1,2.3,0.473,3.8,8.1,11.9,1.2,0.7,1.3,0.6,2.2,11.1,/players/c/capelca01.html,Clint Capela
