season,age,team_abbr,lg,pos,g,gs,mp,fg,fga,fg_pct,threep,threepa,threep_pct,twop,twopa,twop_pct,efg_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,pts,bbref_endpoint,player_name
2015,24.0,MIA,NBA,SF,62.0,3.0,17.0,1.6,4.0,0.409,0.5,1.5,0.326,1.1,2.5,0.461,0.472,1.3,1.5,0.84,0.8,2.0,2.8,0.8,0.4,0.3,0.6,1.4,5.0,/players/e/ennisja01.html,James Ennis III
2016,25.0,MIA,NBA,SF,3.0,0.0,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.3,0.0,/players/e/ennisja01.html,James Ennis III
2016,25.0,MEM,NBA,SF,10.0,0.0,4.0,0.4,1.3,0.308,0.2,0.8,0.25,0.2,0.5,0.4,0.385,0.6,1.0,0.6,0.4,0.3,0.7,0.2,0.4,0.2,0.2,0.1,1.6,/players/e/ennisja01.html,James Ennis III
2016,25.0,NOP,NBA,SF,9.0,5.0,31.3,5.6,11.1,0.5,2.7,5.6,0.48,2.9,5.6,0.52,0.62,2.1,2.7,0.792,1.9,2.0,3.9,2.0,1.3,0.3,1.9,2.9,15.9,/players/e/ennisja01.html,James Ennis III
2017,26.0,MEM,NBA,SF,64.0,28.0,23.5,2.3,5.0,0.455,0.8,2.1,0.372,1.5,2.9,0.516,0.534,1.3,1.7,0.782,1.1,3.0,4.0,1.0,0.7,0.3,0.9,2.6,6.7,/players/e/ennisja01.html,James Ennis III
2018,27.0,MEM,NBA,SF,45.0,14.0,23.4,2.4,4.9,0.486,0.7,1.9,0.357,1.7,3.1,0.565,0.554,1.4,1.6,0.877,1.2,2.3,3.5,1.1,0.7,0.3,0.8,1.8,6.9,/players/e/ennisja01.html,James Ennis III
2018,27.0,DET,NBA,SF,27.0,8.0,20.4,2.7,6.0,0.457,0.8,2.6,0.304,2.0,3.4,0.57,0.522,1.2,1.6,0.767,0.7,1.7,2.5,0.8,0.6,0.2,0.7,2.0,7.5,/players/e/ennisja01.html,James Ennis III
2019,28.0,HOU,NBA,SF,40.0,25.0,23.7,2.6,5.3,0.493,1.1,3.0,0.367,1.5,2.3,0.659,0.597,1.1,1.5,0.724,0.9,2.0,2.9,0.7,1.0,0.4,0.6,2.8,7.4,/players/e/ennisja01.html,James Ennis III
2019,28.0,PHI,NBA,SF,18.0,2.0,15.6,1.9,4.6,0.41,0.6,2.0,0.306,1.3,2.6,0.489,0.476,0.9,1.3,0.696,1.3,2.3,3.6,0.8,0.2,0.4,0.6,2.2,5.3,/players/e/ennisja01.html,James Ennis III
2020,29.0,PHI,NBA,SF,49.0,0.0,15.8,2.0,4.6,0.442,0.8,2.2,0.349,1.3,2.4,0.525,0.524,1.0,1.2,0.787,1.0,2.1,3.1,0.8,0.5,0.3,0.6,1.7,5.8,/players/e/ennisja01.html,James Ennis III
2020,29.0,ORL,NBA,SG,20.0,18.0,24.5,3.0,6.7,0.451,0.9,3.2,0.286,2.1,3.5,0.6,0.519,1.6,1.9,0.838,1.2,3.6,4.8,1.1,0.6,0.4,1.4,2.6,8.5,/players/e/ennisja01.html,James Ennis III
2021,30.0,ORL,NBA,SF,41.0,37.0,24.0,2.8,5.9,0.473,1.1,2.5,0.433,1.7,3.4,0.504,0.566,1.7,2.1,0.805,1.0,3.0,4.0,1.5,0.8,0.2,0.9,2.0,8.4,/players/e/ennisja01.html,James Ennis III
2022,31.0,BRK,NBA,SF,2.0,0.0,7.0,1.0,3.5,0.286,0.5,1.0,0.5,0.5,2.5,0.2,0.357,0.0,0.0,0.0,1.0,1.5,2.5,0.0,0.5,0.5,0.0,0.0,2.5,/players/e/ennisja01.html,James Ennis III
2022,31.0,LAC,NBA,SF,2.0,0.0,14.0,3.5,5.5,0.636,1.0,2.0,0.5,2.5,3.5,0.714,0.727,2.0,2.0,1.0,1.0,1.5,2.5,0.0,0.5,0.5,0.5,2.0,10.0,/players/e/ennisja01.html,James Ennis III
2022,31.0,DEN,NBA,SF,3.0,0.0,4.7,0.7,2.0,0.333,0.0,0.7,0.0,0.7,1.3,0.5,0.333,0.0,0.3,0.0,0.3,0.3,0.7,1.0,0.0,0.0,0.3,0.3,1.3,/players/e/ennisja01.html,James Ennis III
