season,age,team_abbr,lg,pos,g,gs,mp,fg,fga,fg_pct,threep,threepa,threep_pct,twop,twopa,twop_pct,efg_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,pts,bbref_endpoint,player_name
2015,23.0,NYK,NBA,SF,39,7,16.6,1.9,5.5,0.355,0.6,2.2,0.262,1.4,3.3,0.415,0.407,0.9,1.2,0.75,0.6,1.9,2.5,0.9,0.6,0.3,1.0,1.5,5.4,/players/e/earlycl01.html,Cleanthony Early
2016,24.0,NYK,NBA,SF,17,2,9.1,0.7,2.4,0.3,0.2,0.9,0.267,0.5,1.5,0.32,0.35,0.2,0.2,0.75,0.2,1.3,1.5,0.4,0.1,0.2,0.5,0.9,1.8,/players/e/earlycl01.html,Cleanthony Early
