date,away_abbr,away_pts,home_abbr,home_pts,playoff_game
20201222,GSW,99,BRK,125,0
20201222,LAC,116,LAL,109,0
20201223,CHO,114,CLE,121,0
20201223,NYK,107,IND,121,0
20201223,MIA,107,ORL,113,0
20201223,WAS,107,PHI,113,0
20201223,NOP,113,TOR,99,0
20201223,MIL,121,BOS,122,0
20201223,ATL,124,CHI,104,0
20201223,SAS,131,MEM,119,0
20201223,DET,101,MIN,111,0
20201223,SAC,124,DEN,122,0
20201223,UTA,120,POR,100,0
20201223,DAL,102,PHO,106,0
20201225,NOP,98,MIA,111,0
20201225,GSW,99,MIL,138,0
20201225,BRK,123,BOS,95,0
20201225,DAL,115,LAL,138,0
20201225,LAC,121,DEN,108,0
20201226,ATL,122,MEM,112,0
20201226,OKC,109,CHO,107,0
20201226,CLE,128,DET,119,0
20201226,ORL,130,WAS,120,0
20201226,PHI,109,NYK,89,0
20201226,IND,125,CHI,106,0
20201226,TOR,114,SAS,119,0
20201226,MIN,116,UTA,111,0
20201226,HOU,126,POR,128,0
20201226,PHO,103,SAC,106,0
20201227,DAL,124,LAC,73,0
20201227,SAS,95,NOP,98,0
20201227,ORL,120,WAS,113,0
20201227,BRK,104,CHO,106,0
20201227,PHI,94,CLE,118,0
20201227,MIL,110,NYK,130,0
20201227,BOS,107,IND,108,0
20201227,GSW,129,CHI,128,0
20201227,PHO,116,SAC,100,0
20201227,MIN,91,LAL,127,0
20201228,MEM,116,BRK,111,0
20201228,DET,120,ATL,128,0
20201228,UTA,110,OKC,109,0
20201228,HOU,111,DEN,124,0
20201228,POR,115,LAL,107,0
20201229,NYK,95,CLE,86,0
20201229,GSW,116,DET,106,0
20201229,BOS,116,IND,111,0
20201229,CHI,115,WAS,107,0
20201229,TOR,93,PHI,100,0
20201229,MIL,144,MIA,97,0
20201229,ORL,118,OKC,107,0
20201229,NOP,86,PHO,111,0
20201229,DEN,115,SAC,125,0
20201229,MIN,101,LAC,124,0
20201230,MIL,108,MIA,119,0
20201230,ATL,141,BRK,145,0
20201230,MEM,107,BOS,126,0
20201230,CHO,118,DAL,99,0
20201230,LAL,121,SAS,107,0
20201230,POR,105,LAC,128,0
20201231,CLE,99,IND,119,0
20201231,CHI,133,WAS,130,0
20201231,PHI,116,ORL,92,0
20201231,SAC,119,HOU,122,0
20201231,NYK,83,TOR,100,0
20201231,NOP,113,OKC,80,0
20201231,PHO,106,UTA,95,0
20210101,MEM,108,CHO,93,0
20210101,MIA,83,DAL,93,0
20210101,BOS,93,DET,96,0
20210101,ATL,114,BRK,96,0
20210101,CHI,96,MIL,126,0
20210101,WAS,130,MIN,109,0
20210101,LAL,109,SAS,103,0
20210101,PHO,106,DEN,103,0
20210101,LAC,100,UTA,106,0
20210101,POR,123,GSW,98,0
20210102,SAC,94,HOU,102,0
20210102,NYK,106,IND,102,0
20210102,OKC,108,ORL,99,0
20210102,CHO,112,PHI,127,0
20210102,CLE,96,ATL,91,0
20210102,TOR,116,NOP,120,0
20210103,BOS,122,DET,120,0
20210103,WAS,123,BRK,122,0
20210103,LAL,108,MEM,94,0
20210103,DEN,124,MIN,109,0
20210103,UTA,130,SAS,109,0
20210103,DAL,108,CHI,118,0
20210103,LAC,112,PHO,107,0
20210103,POR,122,GSW,137,0
20210104,CLE,83,ORL,103,0
20210104,CHO,101,PHI,118,0
20210104,NYK,113,ATL,108,0
20210104,OKC,90,MIA,118,0
20210104,BOS,126,TOR,114,0
20210104,DAL,113,HOU,100,0
20210104,DET,115,MIL,125,0
20210104,IND,118,NOP,116,0
20210104,SAC,106,GSW,137,0
20210105,UTA,96,BRK,130,0
20210105,LAL,94,MEM,92,0
20210105,MIN,116,DEN,123,0
20210105,SAS,116,LAC,113,0
20210105,CHI,111,POR,108,0
20210106,HOU,107,IND,114,0
20210106,CLE,94,ORL,105,0
20210106,WAS,136,PHI,141,0
20210106,CHO,102,ATL,94,0
20210106,BOS,107,MIA,105,0
20210106,UTA,100,NYK,112,0
20210106,DET,115,MIL,130,0
20210106,OKC,111,NOP,110,0
20210106,TOR,115,PHO,123,0
20210106,LAC,108,GSW,101,0
20210106,CHI,124,SAC,128,0
20210107,PHI,109,BRK,122,0
20210107,CLE,94,MEM,90,0
20210107,DAL,124,DEN,117,0
20210107,SAS,118,LAL,109,0
20210107,MIN,117,POR,135,0
20210108,PHO,105,DET,110,0
20210108,WAS,107,BOS,116,0
20210108,CHO,118,NOP,110,0
20210108,OKC,101,NYK,89,0
20210108,ORL,90,HOU,132,0
20210108,BRK,110,MEM,115,0
20210108,UTA,131,MIL,118,0
20210108,LAC,105,GSW,115,0
20210108,CHI,115,LAL,117,0
20210108,TOR,144,SAC,123,0
20210109,DEN,115,PHI,103,0
20210109,ATL,105,CHO,113,0
20210109,PHO,125,IND,117,0
20210109,MIA,128,WAS,124,0
20210109,CLE,90,MIL,100,0
20210109,SAS,125,MIN,122,0
20210109,ORL,98,DAL,112,0
20210109,POR,125,SAC,99,0
20210110,UTA,96,DET,86,0
20210110,CHI,127,LAC,130,0
20210110,OKC,129,BRK,116,0
20210110,DEN,114,NYK,89,0
20210110,LAL,120,HOU,102,0
20210110,SAS,88,MIN,96,0
20210110,TOR,105,GSW,106,0
20210111,NYK,88,CHO,109,0
20210111,MEM,101,CLE,91,0
20210111,MIL,121,ORL,99,0
20210111,PHO,107,WAS,128,0
20210111,PHI,94,ATL,112,0
20210111,TOR,111,POR,112,0
20210111,IND,122,SAC,127,0
20210112,MIA,134,PHI,137,0
20210112,DEN,116,BRK,122,0
20210112,UTA,117,CLE,87,0
20210112,LAL,117,HOU,100,0
20210112,SAS,112,OKC,102,0
20210112,IND,104,GSW,95,0
20210113,DAL,104,CHO,93,0
20210113,MIL,110,DET,101,0
20210113,BRK,116,NYK,109,0
20210113,MEM,118,MIN,107,0
20210113,LAL,128,OKC,99,0
20210113,NOP,106,LAC,111,0
20210113,POR,132,SAC,126,0
20210114,MIA,108,PHI,125,0
20210114,HOU,109,SAS,105,0
20210114,CHO,108,TOR,111,0
20210114,GSW,104,DEN,114,0
20210114,IND,111,POR,87,0
20210115,ORL,97,BOS,124,0
20210115,NYK,103,CLE,106,0
20210115,DAL,109,MIL,112,0
20210115,CHI,125,OKC,127,0
20210115,ATL,92,UTA,116,0
20210115,NOP,95,LAL,112,0
20210115,LAC,138,SAC,100,0
20210116,HOU,91,SAS,103,0
20210116,ORL,115,BRK,122,0
20210116,CHO,113,TOR,116,0
20210116,PHI,104,MEM,106,0
20210116,DET,120,MIA,100,0
20210116,ATL,106,POR,112,0
20210117,NYK,105,BOS,75,0
20210117,CHI,117,DAL,101,0
20210117,UTA,109,DEN,105,0
20210117,NOP,128,SAC,123,0
20210117,IND,96,LAC,129,0
20210118,ORL,84,NYK,91,0
20210118,MIN,97,ATL,108,0
20210118,SAS,125,POR,104,0
20210118,PHO,104,MEM,108,0
20210118,MIL,123,BRK,125,0
20210118,DAL,93,TOR,116,0
20210118,HOU,120,CHI,125,0
20210118,DET,107,MIA,113,0
20210118,GSW,115,LAL,113,0
20210119,OKC,101,DEN,119,0
20210119,NOP,102,UTA,118,0
20210120,BRK,135,CLE,147,0
20210120,DAL,124,IND,112,0
20210120,BOS,109,PHI,117,0
20210120,DET,115,ATL,123,0
20210120,MIA,111,TOR,102,0
20210120,ORL,97,MIN,96,0
20210120,PHO,109,HOU,103,0
20210120,SAS,99,GSW,121,0
20210120,SAC,96,LAC,115,0
20210121,LAL,113,MIL,106,0
20210121,NYK,119,GSW,104,0
20210121,NOP,118,UTA,129,0
20210122,CHI,123,CHO,110,0
20210122,HOU,103,DET,102,0
20210122,ORL,118,IND,120,0
20210122,BRK,113,CLE,125,0
20210122,BOS,110,PHI,122,0
20210122,MIA,81,TOR,101,0
20210122,ATL,116,MIN,98,0
20210122,DAL,122,SAS,117,0
20210122,OKC,106,LAC,120,0
20210122,DEN,130,PHO,126,0
20210122,NYK,94,SAC,103,0
20210123,MIA,124,BRK,128,0
20210123,PHI,114,DET,110,0
20210123,NOP,110,MIN,120,0
20210123,LAL,101,CHI,90,0
20210123,HOU,133,DAL,108,0
20210123,DEN,120,PHO,112,0
20210123,GSW,108,UTA,127,0
20210124,TOR,107,IND,102,0
20210124,OKC,100,LAC,108,0
20210124,CLE,103,BOS,141,0
20210124,CHO,107,ORL,104,0
20210124,ATL,115,MIL,129,0
20210124,WAS,101,SAS,121,0
20210124,NYK,113,POR,116,0
20210125,PHI,104,DET,119,0
20210125,TOR,114,IND,129,0
20210125,CHO,108,ORL,117,0
20210125,MIA,85,BRK,98,0
20210125,LAL,115,CLE,108,0
20210125,DEN,117,DAL,113,0
20210125,BOS,119,CHI,103,0
20210125,MIN,108,GSW,130,0
20210125,OKC,125,POR,122,0
20210126,LAC,99,ATL,108,0
20210126,WAS,88,HOU,107,0
20210126,NYK,94,UTA,108,0
20210127,IND,116,CHO,106,0
20210127,DET,107,CLE,122,0
20210127,SAC,121,ORL,107,0
20210127,BRK,132,ATL,128,0
20210127,DEN,109,MIA,82,0
20210127,LAL,106,PHI,107,0
20210127,MIL,115,TOR,108,0
20210127,BOS,106,SAS,110,0
20210127,WAS,106,NOP,124,0
20210127,OKC,102,PHO,97,0
