date,away_abbr,away_pts,home_abbr,home_pts,playoff_game
20121030,WAS,84,CLE,94,0
20121030,BOS,107,MIA,120,0
20121030,DAL,99,LAL,91,0
20121031,DEN,75,PHI,84,0
20121031,IND,90,TOR,88,0
20121031,HOU,105,DET,96,0
20121031,SAC,87,CHI,93,0
20121031,SAS,99,NOH,95,0
20121031,DAL,94,UTA,113,0
20121031,GSW,87,PHO,85,0
20121031,MEM,92,LAC,101,0
20121031,LAL,106,POR,116,0
20121101,OKC,84,SAS,86,0
20121102,IND,89,CHA,90,0
20121102,DEN,89,ORL,102,0
20121102,HOU,109,ATL,102,0
20121102,MIL,99,BOS,88,0
20121102,CHI,115,CLE,86,0
20121102,SAC,80,MIN,92,0
20121102,UTA,86,NOH,88,0
20121102,MIA,84,NYK,104,0
20121102,POR,92,OKC,106,0
20121102,DET,89,PHO,92,0
20121102,MEM,104,GSW,94,0
20121102,LAC,105,LAL,95,0
20121103,SAC,98,IND,106,0
20121103,BOS,89,WAS,86,0
20121103,TOR,100,BRK,107,0
20121103,DEN,116,MIA,119,0
20121103,NOH,89,CHI,82,0
20121103,POR,95,HOU,85,0
20121103,CHA,99,DAL,126,0
20121103,CLE,102,MIL,105,0
20121103,UTA,100,SAS,110,0
20121103,GSW,114,LAC,110,0
20121104,PHI,84,NYK,100,0
20121104,PHO,94,ORL,115,0
20121104,MIN,86,TOR,105,0
20121104,ATL,104,OKC,95,0
20121104,DET,79,LAL,108,0
20121105,NYK,110,PHI,88,0
20121105,MIN,107,BRK,96,0
20121105,PHO,99,MIA,124,0
20121105,UTA,94,MEM,103,0
20121105,POR,91,DAL,114,0
20121105,IND,79,SAS,101,0
20121105,GSW,92,SAC,94,0
20121105,CLE,108,LAC,101,0
20121106,ORL,93,CHI,99,0
20121106,TOR,88,OKC,108,0
20121106,DET,97,DEN,109,0
20121107,PHO,117,CHA,110,0
20121107,IND,86,ATL,89,0
20121107,WAS,94,BOS,100,0
20121107,BRK,73,MIA,103,0
20121107,DEN,93,HOU,87,0
20121107,MEM,108,MIL,90,0
20121107,ORL,75,MIN,90,0
20121107,PHI,77,NOH,62,0
20121107,TOR,104,DAL,109,0
20121107,LAL,86,UTA,95,0
20121107,DET,103,SAC,105,0
20121107,CLE,96,GSW,106,0
20121107,SAS,84,LAC,106,0
20121108,OKC,97,CHI,91,0
20121108,LAC,103,POR,90,0
20121109,BRK,107,ORL,68,0
20121109,MIL,101,WAS,91,0
20121109,MIA,95,ATL,89,0
20121109,PHI,106,BOS,100,0
20121109,DAL,94,NYK,104,0
20121109,HOU,85,MEM,93,0
20121109,IND,94,MIN,96,0
20121109,CHA,99,NOH,107,0
20121109,DET,94,OKC,105,0
20121109,CLE,105,PHO,107,0
20121109,SAS,97,SAC,86,0
20121109,UTA,84,DEN,104,0
20121109,GSW,77,LAL,101,0
20121110,WAS,85,IND,89,0
20121110,PHI,93,TOR,83,0
20121110,DAL,97,CHA,101,0
20121110,MIN,80,CHI,87,0
20121110,DET,82,HOU,96,0
20121110,BOS,96,MIL,92,0
20121110,PHO,81,UTA,94,0
20121110,SAS,112,POR,109,0
20121110,DEN,107,GSW,101,0
20121111,ORL,74,BRK,82,0
20121111,ATL,76,LAC,89,0
20121111,MIA,86,MEM,104,0
20121111,CLE,91,OKC,106,0
20121111,SAC,90,LAL,103,0
20121112,MIL,105,PHI,96,0
20121112,UTA,140,TOR,133,0
20121112,OKC,92,DET,90,0
20121112,BOS,101,CHI,95,0
20121112,MIA,113,HOU,110,0
20121112,MIN,90,DAL,82,0
20121112,DEN,100,PHO,110,0
20121112,ATL,95,POR,87,0
20121113,WAS,76,CHA,92,0
20121113,TOR,74,IND,72,0
20121113,NYK,99,ORL,89,0
20121113,CLE,101,BRK,114,0
20121113,POR,103,SAC,86,0
20121113,SAS,84,LAL,82,0
20121114,DET,94,PHI,76,0
20121114,UTA,93,BOS,98,0
20121114,NOH,96,HOU,100,0
20121114,IND,85,MIL,99,0
20121114,CHA,89,MIN,87,0
20121114,MEM,107,OKC,97,0
20121114,WAS,101,DAL,107,0
20121114,CHI,112,PHO,106,0
20121114,ATL,88,GSW,92,0
20121114,MIA,100,LAC,107,0
20121115,BOS,97,BRK,102,0
20121115,NYK,104,SAS,100,0
20121115,MIA,98,DEN,93,0
20121116,DAL,83,IND,103,0
20121116,UTA,93,PHI,99,0
20121116,ORL,110,DET,106,0
20121116,GSW,106,MIN,98,0
20121116,OKC,110,NOH,95,0
20121116,NYK,95,MEM,105,0
20121116,HOU,117,POR,119,0
20121116,ATL,112,SAC,96,0
20121116,PHO,102,LAL,114,0
20121117,TOR,89,BOS,107,0
20121117,UTA,83,WAS,76,0
20121117,MEM,94,CHA,87,0
20121117,DAL,103,CLE,95,0
20121117,NOH,113,MIL,117,0
20121117,DEN,100,SAS,126,0
20121117,CHI,80,LAC,101,0
20121117,MIA,97,PHO,88,0
20121118,IND,76,NYK,88,0
20121118,ORL,86,TOR,97,0
20121118,CLE,79,PHI,86,0
20121118,BRK,99,SAC,90,0
