date,away_abbr,away_pts,home_abbr,home_pts,playoff_game
20061229,BOS,100,GSW,110,0
20061229,SAC,93,LAC,102,0
20061230,CHA,113,IND,102,0
20061230,MIA,68,ORL,97,0
20061230,MIN,92,NJN,100,0
20061230,TOR,104,MEM,110,0
20061230,CLE,96,CHI,103,0
20061230,NOK,80,DAL,94,0
20061230,WAS,102,MIL,119,0
20061230,POR,86,UTA,96,0
20061230,GSW,96,SAC,119,0
20061231,NYK,80,LAC,90,0
20061231,ATL,81,SAS,95,0
20061231,PHO,108,DET,101,0
20061231,MEM,109,HOU,111,0
20061231,DAL,89,DEN,85,0
20061231,PHI,94,LAL,104,0
20061231,BOS,95,SEA,101,0
20070101,MIN,102,CHA,96,0
20070101,BOS,89,POR,81,0
20070102,SAS,78,CLE,82,0
20070102,LAC,86,ORL,91,0
20070102,GSW,97,NOK,89,0
20070102,PHO,97,CHI,96,0
20070102,SEA,88,DAL,112,0
20070102,PHI,108,DEN,97,0
20070102,NYK,100,SAC,112,0
20070103,PHO,100,TOR,98,0
20070103,MIL,105,WAS,108,0
20070103,CLE,107,BOS,104,0
20070103,LAC,110,MIA,95,0
20070103,GSW,135,MEM,144,0
20070103,SAS,101,MIN,103,0
20070103,SEA,96,HOU,103,0
20070103,PHI,87,UTA,98,0
20070103,NYK,99,POR,81,0
20070104,DET,92,NOK,68,0
20070104,IND,91,DAL,100,0
20070104,LAL,132,SAC,128,0
20070105,CHA,74,ORL,106,0
20070105,ATL,92,TOR,105,0
20070105,LAC,105,WAS,116,0
20070105,CHI,86,NJN,91,0
20070105,BOS,128,MEM,119,0
20070105,PHI,102,MIN,104,0
20070105,DAL,90,SAS,85,0
20070105,UTA,86,HOU,100,0
20070105,CLE,95,MIL,86,0
20070105,DEN,104,LAL,123,0
20070105,MIA,80,PHO,108,0
20070105,NYK,111,SEA,93,0
20070106,LAC,74,ATL,86,0
20070106,NJN,91,CLE,96,0
20070106,IND,100,NOK,93,0
20070106,DET,89,CHI,106,0
20070106,UTA,96,DEN,84,0
20070106,POR,110,SAC,105,0
20070106,SEA,104,GSW,108,0
20070107,WAS,111,TOR,116,0
20070107,HOU,99,MIN,103,0
20070107,SAS,110,MEM,96,0
20070107,BOS,79,ORL,87,0
20070107,GSW,105,PHO,128,0
20070107,MIA,93,POR,90,0
20070107,DAL,98,LAL,101,0
20070108,LAC,100,NOK,90,0
20070108,HOU,84,CHI,77,0
20070108,MIL,92,DEN,104,0
20070109,ATL,72,IND,91,0
20070109,DET,98,PHI,89,0
20070109,TOR,86,NJN,101,0
20070109,LAL,118,MEM,128,0
20070109,POR,84,SAS,98,0
20070109,SEA,102,PHO,113,0
20070109,DAL,108,UTA,105,0
20070109,CLE,108,SAC,98,0
20070110,NOK,96,ATL,77,0
20070110,CHI,103,WAS,113,0
20070110,IND,97,BOS,84,0
20070110,CHA,103,DET,96,0
20070110,PHI,99,NYK,106,0
20070110,TOR,90,MIL,77,0
20070110,LAC,92,MIN,91,0
20070110,POR,74,DAL,99,0
20070110,LAL,77,HOU,102,0
20070110,SAS,92,DEN,83,0
20070110,MIA,107,SEA,103,0
20070110,ORL,91,GSW,76,0
20070111,NJN,86,CHI,83,0
20070111,CLE,90,PHO,109,0
20070112,DAL,115,IND,113,0
20070112,MIL,97,PHI,110,0
20070112,DET,93,ATL,99,0
20070112,TOR,95,BOS,86,0
20070112,CHA,126,NYK,110,0
20070112,MIN,116,MEM,110,0
20070112,WAS,97,NOK,104,0
20070112,SAC,87,POR,95,0
20070112,HOU,90,DEN,86,0
20070112,MIA,118,GSW,96,0
20070112,ORL,106,LAL,109,0
20070112,UTA,114,SEA,122,0
20070113,PHI,83,CHA,89,0
20070113,BOS,73,DET,81,0
20070113,NJN,98,MIN,109,0
20070113,WAS,80,SAS,93,0
20070113,MEM,66,CHI,111,0
20070113,ORL,101,PHO,107,0
20070113,MIA,119,UTA,110,0
20070113,HOU,115,SAC,111,0
20070113,CLE,104,LAC,92,0
20070114,DAL,97,TOR,96,0
20070114,DEN,109,POR,93,0
20070115,MIL,99,CHA,91,0
20070115,SAC,97,NYK,102,0
20070115,UTA,111,WAS,114,0
20070115,BOS,96,ATL,100,0
20070115,SAS,87,CHI,99,0
20070115,TOR,104,PHI,86,0
20070115,MIN,94,DET,90,0
20070115,IND,95,NJN,105,0
20070115,LAC,93,GSW,108,0
20070115,PHO,137,MEM,122,0
20070115,MIA,118,LAL,124,0
20070116,ORL,78,NOK,84,0
20070116,HOU,96,DAL,109,0
20070116,CLE,96,SEA,101,0
20070117,NJN,92,CHA,85,0
20070117,SAC,85,TOR,101,0
20070117,NYK,98,WAS,99,0
20070117,UTA,100,DET,99,0
20070117,PHI,102,MEM,118,0
20070117,CHI,99,MIL,90,0
20070117,ATL,105,MIN,88,0
20070117,PHO,100,HOU,91,0
20070117,LAL,100,SAS,96,0
20070117,CLE,76,POR,94,0
20070117,GSW,109,LAC,115,0
20070118,IND,101,MIA,104,0
20070118,LAL,95,DAL,114,0
20070119,WAS,114,ORL,93,0
20070119,MIA,95,PHI,98,0
20070119,UTA,102,TOR,94,0
20070119,CHA,96,ATL,75,0
20070119,SAC,96,BOS,91,0
20070119,NJN,101,NYK,100,0
20070119,DET,104,MIN,98,0
20070119,NOK,86,SAS,99,0
20070119,POR,101,PHO,106,0
20070119,CLE,99,DEN,110,0
20070119,MIL,72,SEA,99,0
20070120,MEM,91,LAC,112,0
20070120,ATL,85,CHA,104,0
20070120,NYK,108,IND,106,0
20070120,SAC,74,DET,91,0
20070120,ORL,94,NJN,101,0
20070120,LAL,103,NOK,113,0
20070120,BOS,110,WAS,115,0
20070120,UTA,95,CHI,85,0
20070120,DEN,121,HOU,113,0
20070120,CLE,106,GSW,104,0
20070121,DAL,99,MIA,93,0
20070121,SAS,99,PHI,85,0
20070121,MIN,102,PHO,131,0
20070121,MIL,95,POR,99,0
20070122,ORL,90,CLE,79,0
20070122,CHI,91,IND,98,0
20070122,CHA,84,TOR,105,0
20070122,SAS,93,BOS,89,0
20070122,NYK,83,MIA,101,0
20070122,MEM,98,DEN,115,0
20070122,MIN,91,UTA,106,0
20070122,NJN,87,SAC,88,0
20070122,GSW,103,LAL,108,0
20070123,DAL,111,ORL,95,0
20070123,NOK,96,PHI,102,0
20070123,PHO,127,WAS,105,0
20070123,ATL,86,CHI,94,0
20070123,DEN,117,SEA,112,0
20070123,MIL,96,LAC,115,0
20070124,DET,103,CHA,92,0
20070124,PHI,118,CLE,115,0
20070124,MIA,94,IND,96,0
20070124,NOK,88,TOR,90,0
20070124,ATL,82,BOS,76,0
20070124,PHO,112,NYK,107,0
20070124,HOU,90,SAS,85,0
20070124,MEM,132,UTA,130,0
20070124,MIN,98,POR,101,0
20070124,MIL,106,SAC,114,0
20070124,NJN,109,GSW,110,0
20070125,DAL,85,CHI,96,0
20070125,NJN,101,LAC,102,0
20070126,WAS,99,DET,96,0
20070126,ATL,93,ORL,90,0
20070126,CLE,105,PHI,97,0
20070126,BOS,90,TOR,96,0
20070126,MIA,96,NYK,116,0
20070126,SAC,84,NOK,88,0
20070126,MEM,96,SAS,112,0
20070126,POR,69,HOU,99,0
20070126,PHO,98,MIL,90,0
20070126,DEN,111,UTA,116,0
20070126,CHA,106,LAL,97,0
20070126,MIN,100,SEA,102,0
20070127,PHI,104,ATL,89,0
20070127,TOR,84,IND,102,0
20070127,POR,135,MEM,132,0
20070127,UTA,83,NOK,94,0
20070127,MIA,97,CHI,100,0
20070127,SAC,104,DAL,106,0
20070127,NJN,112,DEN,102,0
20070127,CHA,105,GSW,131,0
20070127,MIN,101,LAC,87,0
20070128,PHO,115,CLE,100,0
20070128,SAS,96,LAL,94,0
20070128,NYK,105,MIL,107,0
20070128,WAS,105,BOS,91,0
20070128,IND,87,DET,95,0
20070128,LAC,98,SEA,76,0
20070129,ORL,83,ATL,93,0
20070129,SAC,117,MEM,124,0
20070129,PHO,112,MIN,121,0
20070129,POR,91,NOK,103,0
20070129,PHI,84,HOU,105,0
20070129,CHA,105,DEN,101,0
20070129,NJN,116,UTA,115,0
20070130,GSW,97,CLE,124,0
20070130,BOS,96,IND,103,0
20070130,DET,99,WAS,104,0
20070130,MIL,80,MIA,110,0
20070130,LAL,94,NYK,99,0
20070130,SEA,102,DAL,122,0
20070131,GSW,94,ATL,115,0
20070131,NYK,87,CHA,104,0
20070131,MIL,73,ORL,98,0
20070131,WAS,109,TOR,119,0
20070131,LAL,111,BOS,98,0
20070131,DET,113,NJN,89,0
20070131,DAL,95,MEM,94,0
20070131,SAC,100,MIN,98,0
20070131,PHI,89,NOK,78,0
20070131,SEA,102,HOU,112,0
20070131,SAS,93,UTA,97,0
20070131,DEN,91,POR,100,0
20070131,CHI,98,LAC,110,0
20070201,CLE,89,MIA,92,0
20070201,SAS,87,PHO,103,0
20070202,LAL,84,IND,95,0
20070202,GSW,102,PHI,101,0
20070202,TOR,103,ATL,91,0
20070202,LAC,100,BOS,89,0
20070202,CHA,81,CLE,101,0
20070202,MIL,86,DET,96,0
20070202,MIN,83,NOK,90,0
20070202,NJN,86,ORL,119,0
20070202,POR,107,DEN,114,0
20070202,CHI,107,SEA,101,0
20070203,GSW,90,CHA,98,0
20070203,NYK,94,ORL,86,0
20070203,LAL,118,WAS,102,0
20070203,IND,116,MEM,110,0
20070203,MIN,93,DAL,94,0
20070203,NOK,87,HOU,74,0
20070203,MIA,117,MIL,98,0
20070203,UTA,108,PHO,105,0
20070203,CHI,88,POR,86,0
20070203,DEN,87,SAC,94,0
20070204,ATL,101,NJN,99,0
20070204,LAC,110,TOR,122,0
20070204,DET,90,CLE,78,0
20070205,LAL,90,ATL,83,0
20070205,GSW,113,IND,98,0
20070205,NJN,98,PHI,100,0
20070205,SEA,108,WAS,118,0
20070205,CHA,93,MIA,113,0
20070205,MIN,77,HOU,105,0
20070205,PHO,113,DEN,108,0
20070205,CHI,95,UTA,100,0
20070205,NOK,99,SAC,105,0
20070206,BOS,102,DET,109,0
20070206,LAC,90,NYK,102,0
20070206,HOU,98,MEM,90,0
20070206,ORL,111,MIL,116,0
20070206,PHO,109,POR,102,0
20070207,NJN,87,ATL,85,0
20070207,LAC,77,CLE,94,0
20070207,SEA,103,IND,102,0
20070207,CHA,83,PHI,92,0
20070207,ORL,103,TOR,113,0
20070207,SAS,110,WAS,83,0
20070207,MIA,91,BOS,79,0
20070207,GSW,93,MIN,121,0
20070207,MEM,97,DAL,113,0
20070207,NOK,114,DEN,112,0
20070208,LAL,78,DET,93,0
20070208,MIL,101,NOK,109,0
20070208,CHI,77,SAC,86,0
20070209,POR,108,CHA,100,0
20070209,DEN,102,IND,95,0
20070209,SAS,104,ORL,106,0
20070209,LAC,90,PHI,89,0
20070209,LAL,92,TOR,96,0
20070209,NJN,92,BOS,78,0
20070209,MIA,79,CLE,103,0
20070209,MIN,97,MEM,105,0
20070209,HOU,74,DAL,95,0
20070209,ATL,120,PHO,111,0
20070209,CHI,121,GSW,123,0
20070210,TOR,92,DET,98,0
20070210,ORL,78,NJN,93,0
20070210,MEM,99,NOK,114,0
20070210,CHA,83,HOU,104,0
20070210,DEN,109,MIL,102,0
20070210,NYK,102,UTA,104,0
20070210,SAC,114,SEA,93,0
20070211,SAS,85,MIA,100,0
20070211,POR,94,WAS,73,0
20070211,LAC,80,IND,94,0
20070211,LAL,90,CLE,99,0
20070211,BOS,107,MIN,109,0
20070211,DAL,106,PHI,89,0
20070211,CHI,116,PHO,103,0
20070211,ATL,106,GSW,105,0
20070211,SEA,114,SAC,103,0
20070212,LAC,74,DET,92,0
20070212,GSW,111,DEN,123,0
20070212,ATL,76,UTA,102,0
20070213,POR,85,MIA,104,0
20070213,SAS,107,NJN,82,0
20070213,NOK,104,MEM,108,0
20070213,DAL,99,MIL,93,0
20070213,TOR,112,CHI,111,0
20070213,SAC,104,HOU,109,0
20070213,NYK,107,LAL,106,0
20070214,CHI,85,CHA,100,0
20070214,MEM,104,IND,114,0
20070214,POR,91,ORL,103,0
20070214,WAS,92,PHI,85,0
20070214,NJN,109,TOR,120,0
20070214,MIL,97,BOS,117,0
20070214,SAS,90,DET,81,0
20070214,DEN,94,MIN,99,0
20070214,SAC,93,NOK,110,0
20070214,CLE,98,UTA,99,0
