date,away_abbr,away_pts,home_abbr,home_pts,playoff_game
20081205,NYK,95,ATL,98,0
20081205,IND,73,CLE,97,0
20081205,MIN,84,NJN,113,0
20081205,POR,78,BOS,93,0
20081205,PHI,96,DET,91,0
20081205,LAC,81,MEM,93,0
20081205,GSW,112,HOU,131,0
20081205,CHA,96,MIL,101,0
20081205,TOR,87,UTA,114,0
20081206,CLE,94,CHA,74,0
20081206,OKC,99,MIA,105,0
20081206,NJN,95,PHI,84,0
20081206,LAC,107,MIN,84,0
20081206,MEM,87,NOH,106,0
20081206,WAS,110,CHI,117,0
20081206,ATL,98,DAL,100,0
20081206,GSW,88,SAS,123,0
20081206,UTA,104,PHO,106,0
20081206,DEN,118,SAC,85,0
20081207,DET,92,NYK,104,0
20081207,POR,98,TOR,97,0
20081207,BOS,122,IND,117,0
20081207,MIL,92,LAL,105,0
20081208,CHA,96,MIA,100,0
20081208,HOU,97,MEM,109,0
20081208,GSW,112,OKC,102,0
20081208,ORL,95,LAC,88,0
20081209,TOR,94,CLE,114,0
20081209,DET,94,WAS,107,0
20081209,UTA,99,MIN,96,0
20081209,NYK,100,CHI,105,0
20081209,SAS,133,DAL,126,0
20081209,ATL,84,HOU,92,0
20081209,MIL,110,PHO,125,0
20081209,ORL,109,POR,108,0
20081209,LAL,101,SAC,113,0
20081210,IND,88,TOR,101,0
20081210,NYK,121,NJN,109,0
20081210,CHA,89,NOH,105,0
20081210,MEM,108,OKC,102,0
20081210,CLE,101,PHI,93,0
20081210,ATL,89,SAS,95,0
20081210,MIN,105,DEN,116,0
20081210,MIL,96,GSW,119,0
20081210,PHO,110,LAL,115,0
20081211,BOS,122,WAS,88,0
20081211,CHA,90,DAL,95,0
20081211,POR,88,UTA,97,0
20081212,PHI,72,CLE,88,0
20081212,ATL,87,MIA,73,0
20081212,TOR,101,NJN,79,0
20081212,NOH,82,BOS,94,0
20081212,IND,110,DET,114,0
20081212,CHI,96,MEM,103,0
20081212,SAS,98,MIN,86,0
20081212,ORL,112,PHO,113,0
20081212,LAC,120,POR,112,0
20081212,HOU,119,GSW,108,0
20081212,SAC,103,LAL,112,0
20081213,CLE,92,ATL,97,0
20081213,DET,90,CHA,86,0
20081213,WAS,89,PHI,104,0
20081213,NJN,104,CHI,113,0
20081213,OKC,99,DAL,103,0
20081213,IND,103,MIL,121,0
20081213,GSW,105,DEN,123,0
20081213,ORL,103,UTA,94,0
20081213,NYK,114,SAC,90,0
20081213,HOU,82,LAC,95,0
20081214,NOH,99,TOR,91,0
20081214,MIA,86,MEM,102,0
20081214,OKC,104,SAS,109,0
20081214,MIN,86,LAL,98,0
20081215,CHA,79,ATL,83,0
20081215,NJN,94,TOR,87,0
20081215,IND,118,WAS,98,0
20081215,UTA,91,BOS,100,0
20081215,MIL,98,MIA,83,0
20081215,DEN,98,DAL,88,0
20081215,NYK,103,PHO,111,0
20081215,MIN,103,SAC,118,0
20081215,ORL,109,GSW,98,0
20081216,CHI,101,CHA,110,0
20081216,NOH,91,MEM,84,0
20081216,LAC,98,OKC,88,0
20081216,DEN,96,HOU,108,0
20081216,SAC,77,POR,109,0
20081216,NYK,114,LAL,116,0
20081217,BOS,88,ATL,85,0
20081217,GSW,120,IND,127,0
20081217,MIL,88,PHI,93,0
20081217,DAL,96,TOR,86,0
20081217,WAS,74,DET,88,0
20081217,UTA,103,NJN,92,0
20081217,CLE,93,MIN,70,0
20081217,LAC,109,CHI,115,0
20081217,SAS,83,NOH,90,0
20081218,SAS,78,ORL,90,0
20081218,PHO,119,POR,124,0
20081219,LAC,117,IND,109,0
20081219,PHI,109,WAS,103,0
20081219,GSW,99,ATL,115,0
20081219,CHI,108,BOS,126,0
20081219,DAL,97,NJN,121,0
20081219,MIL,105,NYK,81,0
20081219,UTA,120,DET,114,0
20081219,CHA,112,MEM,83,0
20081219,LAL,87,MIA,89,0
20081219,TOR,83,OKC,91,0
20081219,SAC,96,HOU,107,0
20081219,CLE,105,DEN,88,0
20081220,GSW,110,CHA,103,0
20081220,LAL,103,ORL,106,0
20081220,IND,95,PHI,94,0
20081220,HOU,109,MIN,102,0
20081220,MIA,106,NJN,103,0
20081220,SAC,90,NOH,99,0
20081220,UTA,98,CHI,106,0
20081220,LAC,85,MIL,119,0
20081220,TOR,97,SAS,107,0
20081220,DEN,101,PHO,108,0
20081221,DET,78,ATL,85,0
20081221,NYK,105,BOS,124,0
20081221,DAL,97,WAS,86,0
20081221,CLE,102,OKC,91,0
20081222,GSW,81,ORL,113,0
20081222,HOU,114,NJN,91,0
20081222,LAL,105,MEM,96,0
20081222,SAC,85,SAS,101,0
20081222,POR,89,DEN,97,0
20081222,TOR,97,LAC,75,0
20081223,OKC,88,ATL,99,0
20081223,WAS,72,CHA,80,0
20081223,HOU,90,CLE,99,0
20081223,NJN,108,IND,107,0
20081223,PHI,91,BOS,110,0
20081223,GSW,88,MIA,96,0
20081223,CHI,98,DET,104,0
20081223,UTA,86,MIL,94,0
20081223,LAL,100,NOH,87,0
20081223,MEM,82,DAL,100,0
20081223,MIN,93,SAS,99,0
20081223,DEN,92,POR,101,0
20081225,NOH,68,ORL,88,0
20081225,SAS,91,PHO,90,0
20081225,BOS,83,LAL,92,0
20081225,WAS,89,CLE,93,0
20081225,DAL,102,POR,94,0
20081226,CHI,77,MIA,90,0
20081226,CHA,95,NJN,87,0
20081226,MIN,120,NYK,107,0
20081226,OKC,88,DET,90,0
20081226,IND,105,MEM,108,0
20081226,HOU,79,NOH,88,0
20081226,PHI,101,DEN,105,0
20081226,DAL,88,UTA,97,0
20081226,TOR,107,SAC,101,0
20081226,BOS,89,GSW,99,0
20081227,CHI,117,ATL,129,0
20081227,NJN,114,CHA,103,0
20081227,OKC,95,WAS,104,0
20081227,ORL,118,MIN,94,0
20081227,UTA,115,HOU,120,0
20081227,DET,87,MIL,76,0
20081227,MEM,103,SAS,106,0
20081227,TOR,89,POR,102,0
20081228,DEN,117,NYK,110,0
20081228,DAL,98,LAC,76,0
20081228,MIA,86,CLE,93,0
20081228,NOH,105,IND,103,0
20081228,BOS,108,SAC,63,0
20081228,GSW,113,LAL,130,0
20081229,DEN,91,ATL,109,0
20081229,ORL,82,DET,88,0
20081229,CHI,100,NJN,87,0
20081229,MEM,98,MIN,108,0
20081229,PHO,110,OKC,102,0
20081229,WAS,89,HOU,87,0
20081229,PHI,95,UTA,112,0
20081229,TOR,111,GSW,117,0
20081230,NYK,93,CHA,89,0
20081230,ATL,110,IND,104,0
20081230,CLE,95,MIA,104,0
20081230,PHO,101,MEM,89,0
20081230,WAS,85,NOH,97,0
20081230,MIN,100,DAL,107,0
20081230,MIL,100,SAS,98,0
20081230,BOS,86,POR,91,0
20081230,LAC,90,SAC,92,0
20081231,ORL,113,CHI,94,0
20081231,NJN,75,DET,83,0
20081231,MIL,81,HOU,85,0
20081231,DEN,114,TOR,107,0
20081231,GSW,100,OKC,107,0
20081231,PHI,100,LAC,92,0
20090102,MIA,76,ORL,86,0
20090102,HOU,73,TOR,94,0
20090102,WAS,83,BOS,108,0
20090102,CHI,92,CLE,117,0
20090102,ATL,91,NJN,93,0
20090102,IND,105,NYK,103,0
20090102,SAC,92,DET,98,0
20090102,SAS,91,MEM,80,0
20090102,GSW,108,MIN,115,0
20090102,DEN,122,OKC,120,0
20090102,PHI,86,DAL,96,0
20090102,CHA,75,MIL,103,0
20090102,LAC,98,PHO,106,0
20090102,NOH,92,POR,77,0
20090102,UTA,100,LAL,113,0
20090103,SAC,117,IND,122,0
20090103,HOU,100,ATL,103,0
20090103,MIL,92,CHA,102,0
20090103,NJN,96,MIA,101,0
20090103,MIN,102,CHI,92,0
20090103,PHI,106,SAS,108,0
20090103,NOH,100,DEN,105,0
20090104,ORL,102,TOR,108,0
20090104,CLE,77,WAS,80,0
20090104,DET,88,LAC,87,0
20090104,DAL,82,MEM,102,0
20090104,BOS,88,NYK,100,0
20090104,POR,86,LAL,100,0
20090105,SAS,91,MIA,84,0
20090105,SAC,90,NJN,98,0
20090105,TOR,97,MIL,107,0
20090105,IND,115,DEN,135,0
20090105,GSW,114,UTA,119,0
20090106,BOS,106,CHA,114,0
20090106,WAS,80,ORL,89,0
20090106,HOU,96,PHI,104,0
20090106,MIN,94,MEM,87,0
20090106,NYK,99,OKC,107,0
20090106,SAC,94,CHI,99,0
20090106,LAC,102,DAL,107,0
20090106,NOH,116,LAL,105,0
20090107,ORL,106,ATL,102,0
20090107,CHA,81,CLE,111,0
20090107,TOR,99,WAS,93,0
20090107,HOU,89,BOS,85,0
20090107,MEM,89,NJN,100,0
20090107,PHI,110,MIL,105,0
20090107,OKC,87,MIN,129,0
20090107,MIA,97,DEN,108,0
20090107,IND,113,PHO,110,0
20090107,NOH,90,UTA,116,0
20090107,DET,83,POR,84,0
20090107,LAL,114,GSW,106,0
20090108,NYK,94,DAL,99,0
20090108,LAC,84,SAS,106,0
20090109,ATL,87,ORL,121,0
20090109,CHA,87,PHI,93,0
20090109,MEM,82,TOR,103,0
20090109,BOS,83,CLE,98,0
20090109,LAC,80,NOH,107,0
20090109,HOU,98,OKC,96,0
20090109,WAS,86,CHI,98,0
20090109,NJN,102,MIL,104,0
20090109,DET,93,DEN,90,0
20090109,MIA,119,SAC,115,0
20090109,IND,119,LAL,121,0
20090109,DAL,100,PHO,128,0
20090110,CHA,92,WAS,89,0
20090110,MIL,104,MIN,106,0
20090110,OKC,109,CHI,98,0
20090110,NYK,76,HOU,96,0
20090110,DET,82,UTA,99,0
20090110,GSW,100,POR,113,0
20090111,BOS,94,TOR,88,0
20090111,PHI,109,ATL,94,0
20090111,PHO,109,LAC,103,0
20090111,ORL,105,SAS,98,0
20090111,IND,117,GSW,120,0
20090111,DAL,95,SAC,102,0
20090111,MIA,105,LAL,108,0
20090112,MIL,97,WAS,91,0
20090112,TOR,109,BOS,115,0
20090112,OKC,99,NJN,103,0
20090112,NYK,101,NOH,95,0
20090112,POR,109,CHI,95,0
20090112,IND,113,UTA,120,0
20090113,CHA,80,DET,78,0
20090113,CLE,102,MEM,87,0
20090113,MIA,99,MIN,96,0
20090113,LAL,105,HOU,100,0
20090113,DAL,97,DEN,99,0
20090113,ATL,102,PHO,107,0
20090113,ORL,139,SAC,107,0
20090114,DET,106,IND,110,0
20090114,POR,79,PHI,100,0
20090114,CHI,102,TOR,98,0
20090114,NJN,86,BOS,118,0
20090114,WAS,122,NYK,128,0
20090114,MIA,102,MIL,99,0
20090114,UTA,93,OKC,114,0
20090114,NOH,104,DAL,97,0
20090114,LAL,111,SAS,112,0
20090114,SAC,135,GSW,133,0
20090114,ATL,97,LAC,80,0
20090115,POR,105,NJN,99,0
20090115,CLE,93,CHI,102,0
20090115,PHO,113,DEN,119,0
20090116,TOR,104,IND,111,0
20090116,SAS,87,PHI,109,0
20090116,NYK,89,WAS,96,0
20090116,NOH,78,CLE,92,0
20090116,UTA,101,MEM,91,0
20090116,DET,79,OKC,89,0
20090116,MIN,105,PHO,103,0
20090116,MIL,129,SAC,122,0
20090116,ATL,114,GSW,119,0
20090116,ORL,109,LAL,103,0
20090117,BOS,105,NJN,85,0
20090117,POR,97,CHA,102,0
20090117,NOH,91,DET,85,0
20090117,PHI,107,NYK,97,0
20090117,SAS,92,CHI,87,0
20090117,MIA,86,HOU,93,0
20090117,UTA,108,DAL,115,0
20090117,ORL,106,DEN,88,0
20090117,MIL,92,LAC,101,0
20090118,PHO,117,TOR,113,0
20090118,MIA,104,OKC,94,0
20090119,CHI,98,NYK,102,0
20090119,DAL,95,PHI,93,0
20090119,TOR,84,ATL,87,0
20090119,SAS,86,CHA,84,0
20090119,DEN,113,HOU,115,0
20090119,MIN,94,LAC,86,0
20090119,IND,100,NOH,103,0
20090119,WAS,98,GSW,119,0
20090119,DET,87,MEM,79,0
20090119,PHO,87,BOS,104,0
20090119,MIL,85,POR,102,0
20090119,CLE,88,LAL,105,0
20090120,ATL,105,CHI,102,0
20090120,IND,81,SAS,99,0
20090120,SAC,99,DEN,118,0
20090120,MIN,107,UTA,112,0
20090121,MEM,86,CHA,101,0
20090121,TOR,76,DET,95,0
20090121,BOS,98,MIA,83,0
20090121,PHO,109,NYK,114,0
20090121,DAL,99,MIL,133,0
20090121,NJN,92,NOH,102,0
20090121,UTA,99,HOU,108,0
20090121,CLE,104,POR,98,0
20090121,WAS,110,SAC,107,0
20090121,OKC,122,GSW,121,0
20090121,LAL,108,LAC,97,0
20090122,BOS,90,ORL,80,0
20090122,WAS,97,LAL,117,0
20090123,PHO,76,CHA,98,0
20090123,DAL,112,DET,91,0
20090123,HOU,102,IND,107,0
20090123,MIL,87,ATL,117,0
20090123,MEM,88,NYK,108,0
20090123,NOH,108,MIN,116,0
20090123,TOR,114,CHI,94,0
20090123,NJN,91,SAS,94,0
20090123,CLE,106,GSW,105,0
20090123,OKC,104,LAC,107,0
20090124,NYK,110,PHI,116,0
20090124,ORL,97,MIA,103,0
20090124,NJN,99,MEM,88,0
20090124,SAC,104,MIL,106,0
20090124,CLE,102,UTA,97,0
20090124,WAS,87,POR,100,0
20090125,DAL,100,BOS,124,0
20090125,SAS,85,LAL,99,0
20090125,PHO,104,ATL,99,0
20090125,SAC,97,TOR,113,0
20090125,HOU,108,DET,105,0
20090125,CHA,93,IND,98,0
20090125,CHI,108,MIN,109,0
20090125,UTA,97,DEN,117,0
20090125,LAC,92,GSW,107,0
20090126,PHO,103,WAS,87,0
20090126,ATL,79,MIA,95,0
20090126,HOU,98,NYK,104,0
20090126,MIN,90,MIL,83,0
20090126,PHI,86,NOH,101,0
20090126,NJN,85,OKC,94,0
20090126,POR,113,LAC,88,0
20090127,SAC,110,CLE,117,0
20090127,IND,111,ORL,135,0
20090127,DEN,100,MEM,85,0
20090127,SAS,106,UTA,100,0
20090127,CHA,117,LAL,110,0
20090128,MIL,99,IND,107,0
20090128,SAC,100,BOS,119,0
20090128,WAS,71,MIA,93,0
20090128,TOR,107,NJN,106,0
20090128,ATL,104,NYK,112,0
20090128,DET,98,MIN,89,0
20090128,DEN,81,NOH,94,0
20090128,MEM,102,OKC,114,0
20090128,PHI,95,HOU,93,0
20090128,GSW,93,DAL,117,0
20090128,CHA,74,POR,88,0
20090128,CHI,95,LAC,75,0
20090129,CLE,88,ORL,99,0
20090129,SAS,114,PHO,104,0
20090130,BOS,86,DET,78,0
20090130,MIA,103,IND,114,0
20090130,WAS,94,PHI,104,0
20090130,MIL,96,TOR,85,0
20090130,NJN,88,ATL,105,0
20090130,LAC,95,CLE,112,0
20090130,LAL,132,MIN,119,0
20090130,CHA,99,DEN,110,0
20090130,OKC,90,UTA,110,0
20090130,GSW,91,NOH,87,0
20090130,CHI,109,SAC,88,0
20090131,NYK,122,IND,113,0
20090131,NJN,85,PHI,83,0
20090131,DAL,111,MIA,96,0
20090131,LAL,115,MEM,98,0
20090131,LAC,94,WAS,106,0
20090131,GSW,93,HOU,110,0
20090131,ATL,107,MIL,110,0
20090131,NOH,93,SAS,106,0
20090131,CHI,122,PHO,111,0
20090131,UTA,108,POR,122,0
20090201,MIN,101,BOS,109,0
20090201,ORL,113,TOR,90,0
20090201,CLE,90,DET,80,0
20090201,OKC,118,SAC,122,0
20090202,DAL,105,ORL,95,0
20090202,MEM,113,WAS,97,0
20090202,LAC,95,MIA,119,0
20090202,LAL,126,NYK,117,0
20090202,POR,97,NOH,89,0
20090202,SAC,81,PHO,129,0
20090202,CHA,86,UTA,105,0
20090202,SAS,110,GSW,105,0
20090203,TOR,83,CLE,101,0
20090203,MIN,116,IND,111,0
20090203,BOS,100,PHI,99,0
20090203,MIL,85,NJN,99,0
20090203,CHI,100,HOU,107,0
20090203,SAS,96,DEN,104,0
20090204,LAC,96,ORL,125,0
20090204,LAL,115,TOR,107,0
20090204,NJN,115,WAS,88,0
20090204,MIA,90,DET,93,0
20090204,CLE,107,NYK,102,0
20090204,HOU,93,MEM,104,0
20090204,ATL,94,MIN,86,0
20090204,CHI,107,NOH,93,0
20090204,DEN,114,OKC,113,0
20090204,POR,99,DAL,104,0
20090204,PHO,112,GSW,124,0
20090205,IND,94,PHI,99,0
20090205,LAL,110,BOS,109,0
20090205,DAL,87,UTA,115,0
20090206,ATL,102,CHA,97,0
20090206,ORL,102,IND,107,0
20090206,BOS,110,NYK,100,0
20090206,LAC,126,MEM,105,0
20090206,TOR,92,NOH,101,0
20090206,POR,93,OKC,102,0
20090206,DEN,124,WAS,103,0
20090206,UTA,111,SAC,107,0
20090206,GSW,105,PHO,115,0
20090207,LAC,121,ATL,97,0
20090207,MIA,84,PHI,94,0
20090207,DEN,70,NJN,114,0
20090207,TOR,70,MEM,78,0
20090207,CHI,114,DAL,115,0
20090207,MIN,90,HOU,107,0
20090207,DET,126,MIL,121,0
20090208,SAS,105,BOS,99,0
20090208,LAL,101,CLE,91,0
20090208,CHA,92,MIA,96,0
20090208,NJN,84,ORL,101,0
20090208,NYK,108,POR,109,0
20090208,IND,117,WAS,119,0
20090208,MIN,97,NOH,101,0
20090208,SAC,113,OKC,116,0
20090208,PHO,107,DET,97,0
20090208,UTA,96,GSW,116,0
20090209,LAC,73,CHA,94,0
20090209,PHO,91,PHI,108,0
20090209,NOH,80,MEM,85,0
20090209,HOU,112,MIL,124,0
20090210,WAS,90,ATL,111,0
20090210,CLE,95,IND,96,0
20090210,DEN,99,MIA,82,0
20090210,SAS,108,NJN,93,0
20090210,TOR,110,MIN,102,0
20090210,DET,102,CHI,107,0
20090210,SAC,100,DAL,118,0
20090210,NYK,127,GSW,144,0
20090210,OKC,98,LAL,105,0
20090211,WAS,89,CHA,101,0
20090211,PHO,92,CLE,109,0
20090211,DEN,82,ORL,73,0
20090211,MEM,87,PHI,91,0
20090211,SAS,89,TOR,91,0
20090211,ATL,99,DET,95,0
20090211,IND,110,MIL,122,0
20090211,BOS,89,NOH,77,0
20090211,SAC,82,HOU,94,0
20090211,LAL,109,UTA,113,0
20090211,OKC,92,POR,106,0
