season,age,team_abbr,lg,pos,g,gs,mp,fg,fga,fg_pct,threep,threepa,threep_pct,twop,twopa,twop_pct,efg_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,pts,bbref_endpoint,player_name
1998,22.0,IND,NBA,PF,26.0,0.0,9.3,1.2,3.3,0.37200000000000005,0.2,0.5,0.308,1.1,2.8,0.384,0.395,0.3,0.5,0.5710000000000001,0.4,1.3,1.7,0.3,0.3,0.2,0.5,1.2,2.9,/players/c/croshau01.html,Austin Croshere
1999,23.0,IND,NBA,PF,27.0,0.0,9.2,1.2,2.8,0.42700000000000005,0.3,1.1,0.276,0.9,1.7,0.522,0.48,0.7,0.9,0.87,0.6,1.1,1.7,0.4,0.3,0.3,0.9,1.2,3.4,/players/c/croshau01.html,Austin Croshere
1900,24.0,IND,NBA,PF,81.0,14.0,23.3,3.6,8.1,0.441,0.8,2.1,0.36200000000000004,2.8,5.9,0.47,0.489,2.4,2.9,0.848,1.7,4.7,6.4,1.1,0.5,0.7,1.5,2.5,10.3,/players/c/croshau01.html,Austin Croshere
2001,25.0,IND,NBA,PF,81.0,23.0,23.1,3.4,8.7,0.39399999999999996,0.9,2.6,0.33799999999999997,2.5,6.1,0.41700000000000004,0.444,2.5,2.9,0.866,1.5,3.3,4.8,1.1,0.4,0.6,1.7,2.2,10.1,/players/c/croshau01.html,Austin Croshere
2002,26.0,IND,NBA,PF,76.0,1.0,16.9,2.4,5.9,0.413,0.6,1.9,0.33799999999999997,1.8,4.0,0.449,0.46799999999999997,1.3,1.5,0.851,1.0,2.9,3.9,1.0,0.3,0.4,0.9,1.4,6.8,/players/c/croshau01.html,Austin Croshere
2003,27.0,IND,NBA,PF,49.0,0.0,12.9,1.8,4.3,0.41100000000000003,0.6,1.4,0.391,1.2,2.9,0.42100000000000004,0.47600000000000003,1.1,1.3,0.815,0.8,2.3,3.2,1.1,0.1,0.3,0.6,1.0,5.1,/players/c/croshau01.html,Austin Croshere
2004,28.0,IND,NBA,PF,77.0,0.0,13.6,1.5,4.0,0.38799999999999996,0.7,1.9,0.389,0.8,2.1,0.387,0.479,1.2,1.4,0.894,0.8,2.4,3.2,0.7,0.3,0.2,0.7,1.3,5.0,/players/c/croshau01.html,Austin Croshere
2005,29.0,IND,NBA,PF,73.0,22.0,25.0,2.6,6.8,0.37799999999999995,0.6,2.4,0.259,2.0,4.4,0.44299999999999995,0.424,3.1,3.5,0.883,1.4,3.7,5.1,1.3,0.7,0.2,1.4,2.1,8.9,/players/c/croshau01.html,Austin Croshere
2006,30.0,IND,NBA,PF,50.0,26.0,23.0,2.6,5.7,0.46299999999999997,1.1,2.8,0.386,1.6,2.9,0.5379999999999999,0.5579999999999999,1.8,2.0,0.882,1.2,4.1,5.3,1.2,0.4,0.1,1.0,2.1,8.2,/players/c/croshau01.html,Austin Croshere
2007,31.0,DAL,NBA,PF,61.0,2.0,11.9,1.3,3.6,0.35100000000000003,0.4,1.5,0.28600000000000003,0.9,2.1,0.397,0.41,0.7,0.9,0.865,0.5,2.5,3.0,0.7,0.2,0.1,0.5,1.1,3.7,/players/c/croshau01.html,Austin Croshere
2008,32.0,GSW,NBA,PF,44.0,0.0,10.4,1.4,3.1,0.445,0.5,1.4,0.361,0.9,1.7,0.513,0.526,0.7,0.7,0.9059999999999999,0.8,1.6,2.4,0.7,0.2,0.1,0.5,1.4,3.9,/players/c/croshau01.html,Austin Croshere
2009,33.0,MIL,NBA,PF,11.0,0.0,7.0,1.1,2.7,0.4,0.5,1.0,0.455,0.6,1.7,0.368,0.483,0.6,1.0,0.636,0.6,1.5,2.2,0.5,0.1,0.1,0.4,0.4,3.3,/players/c/croshau01.html,Austin Croshere
2009,33.0,SAS,NBA,PF,3.0,0.0,7.7,0.7,3.0,0.222,0.0,1.3,0.0,0.7,1.7,0.4,0.222,0.0,0.3,0.0,1.3,2.0,3.3,1.0,0.0,0.0,0.7,0.3,1.3,/players/c/croshau01.html,Austin Croshere
