season,age,team_abbr,lg,pos,g,gs,mp,fg,fga,fg_pct,threep,threepa,threep_pct,twop,twopa,twop_pct,efg_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,pts,bbref_endpoint,player_name
2006,24.0,TOR,NBA,SG,64.0,11.0,23.2,2.1,4.9,0.423,0.1,0.7,0.163,2.0,4.2,0.465,0.434,1.2,1.4,0.848,0.5,1.7,2.2,4.5,0.7,0.1,1.6,1.5,5.5,/players/c/caldejo01.html,José Calderón
2007,25.0,TOR,NBA,PG,77.0,11.0,21.0,3.4,6.6,0.521,0.3,1.0,0.33299999999999996,3.1,5.6,0.5529999999999999,0.546,1.5,1.9,0.818,0.3,1.5,1.7,5.0,0.8,0.1,1.4,1.8,8.7,/players/c/caldejo01.html,José Calderón
2008,26.0,TOR,NBA,PG,82.0,56.0,30.3,4.5,8.6,0.519,1.0,2.2,0.429,3.5,6.4,0.551,0.575,1.3,1.5,0.9079999999999999,0.4,2.5,2.9,8.3,1.1,0.1,1.5,1.6,11.2,/players/c/caldejo01.html,José Calderón
2009,27.0,TOR,NBA,PG,68.0,68.0,34.3,4.7,9.5,0.49700000000000005,1.2,3.0,0.406,3.5,6.5,0.5379999999999999,0.561,2.2,2.3,0.981,0.2,2.6,2.9,8.9,1.1,0.1,2.1,1.7,12.8,/players/c/caldejo01.html,José Calderón
2010,28.0,TOR,NBA,PG,68.0,39.0,26.7,4.0,8.4,0.48200000000000004,1.0,2.5,0.39799999999999996,3.0,5.8,0.519,0.542,1.2,1.5,0.7979999999999999,0.3,1.8,2.1,5.9,0.7,0.1,1.5,2.0,10.3,/players/c/caldejo01.html,José Calderón
2011,29.0,TOR,NBA,PG,68.0,55.0,30.9,3.9,8.8,0.44,0.8,2.3,0.365,3.0,6.5,0.466,0.48700000000000004,1.3,1.5,0.8540000000000001,0.4,2.5,3.0,8.9,1.2,0.1,2.2,2.1,9.8,/players/c/caldejo01.html,José Calderón
2012,30.0,TOR,NBA,PG,53.0,53.0,33.9,4.1,9.0,0.457,1.1,3.0,0.371,3.0,6.0,0.5,0.519,1.1,1.3,0.882,0.4,2.7,3.0,8.8,0.9,0.1,2.0,1.8,10.5,/players/c/caldejo01.html,José Calderón
2013,31.0,TOR,NBA,PG,45.0,30.0,28.3,4.2,8.8,0.47,1.8,4.1,0.429,2.4,4.8,0.505,0.569,1.0,1.2,0.904,0.3,2.0,2.4,7.4,0.6,0.1,1.7,1.3,11.1,/players/c/caldejo01.html,José Calderón
2013,31.0,DET,NBA,PG,28.0,28.0,31.7,4.5,8.5,0.527,1.8,3.5,0.52,2.6,5.0,0.532,0.635,0.9,1.0,0.893,0.2,2.3,2.5,6.6,1.1,0.1,1.8,1.5,11.6,/players/c/caldejo01.html,José Calderón
2014,32.0,DAL,NBA,PG,81.0,81.0,30.5,4.2,9.2,0.456,2.4,5.2,0.449,1.9,4.0,0.46399999999999997,0.584,0.6,0.8,0.825,0.4,2.0,2.4,4.7,0.9,0.1,1.3,1.7,11.4,/players/c/caldejo01.html,José Calderón
2015,33.0,NYK,NBA,PG,42.0,42.0,30.2,3.5,8.4,0.415,1.4,3.4,0.415,2.1,5.0,0.415,0.499,0.7,0.8,0.9059999999999999,0.5,2.5,3.0,4.7,0.7,0.0,1.8,1.8,9.1,/players/c/caldejo01.html,José Calderón
2016,34.0,NYK,NBA,PG,72.0,72.0,28.1,2.9,6.3,0.45899999999999996,1.2,2.8,0.414,1.7,3.5,0.496,0.552,0.6,0.7,0.875,0.3,2.9,3.2,4.1,0.9,0.1,1.2,1.9,7.6,/players/c/caldejo01.html,José Calderón
2017,35.0,LAL,NBA,PG,24.0,11.0,12.2,1.3,3.2,0.41600000000000004,0.5,1.4,0.353,0.8,1.8,0.465,0.494,0.2,0.2,1.0,0.3,1.4,1.8,2.1,0.3,0.0,1.1,0.9,3.3,/players/c/caldejo01.html,José Calderón
2017,35.0,ATL,NBA,PG,17.0,2.0,14.5,1.4,3.4,0.40399999999999997,0.5,1.8,0.267,0.9,1.6,0.556,0.474,0.4,0.5,0.875,0.4,1.5,1.9,2.2,0.2,0.0,0.9,0.8,3.6,/players/c/caldejo01.html,José Calderón
2018,36.0,CLE,NBA,PG,57.0,32.0,16.0,1.6,3.2,0.503,0.8,1.7,0.46399999999999997,0.8,1.5,0.545,0.624,0.4,0.5,0.8,0.2,1.2,1.5,2.1,0.5,0.0,0.7,1.4,4.5,/players/c/caldejo01.html,José Calderón
2019,37.0,DET,NBA,PG,49.0,0.0,12.9,0.9,2.4,0.375,0.3,1.2,0.24600000000000002,0.6,1.3,0.49200000000000005,0.433,0.2,0.2,0.818,0.2,1.0,1.2,2.3,0.3,0.1,0.7,1.3,2.3,/players/c/caldejo01.html,José Calderón
