blk_pct,fg_pct,ast_pct,stl_pct,drtg,ast,pts,ft_pct,usg_pct,fg,trb,pm,ortg,tov,drb,date,sp,stl,player_name,fga,ft,inactive,threepar,blk,efg_pct,orb,threep,bpm,trb_pct,ts_pct,team_abbr,threepa,fta,ftr,starter,orb_pct,pf,threep_pct,tov_pct,drb_pct
0.0,.636,20.5,4.5,120,5,23,1.000,19.5,7,2,-16,125,5,2,20060402,2735.0,4,Jamal Crawford,11,7,0,.364,0,.727,0,2,3.0,3.2,.817,NYK,4,7,.636,1,0.0,5,.500,26.2,6.8
0.0,.333,28.0,5.6,117,6,10,.500,20.0,4,5,-21,91,3,2,20060402,2216.0,4,Nate Robinson,12,1,0,.167,0,.375,3,1,-0.9,10.0,.388,NYK,2,2,.167,1,11.5,2,.500,18.9,8.4
0.0,.571,18.1,0.0,127,3,9,0,18.7,4,5,-8,81,5,4,20060402,1793.0,0,Qyntel Woods,7,0,0,.286,0,.643,1,1,-6.6,12.4,.643,NYK,2,0,.000,1,4.7,1,.500,41.7,20.7
0.0,.800,0.0,0.0,124,0,14,.667,26.6,4,6,-12,127,2,5,20060402,1153.0,0,Eddy Curry,5,6,0,.000,0,.800,1,0,-0.2,23.1,.781,NYK,0,9,1.800,1,7.3,2,0,18.2,40.3
4.7,.000,8.3,0.0,126,1,2,1.000,13.0,0,1,-14,51,3,1,20060402,1049.0,0,Malik Rose,1,2,0,.000,1,.000,0,0,-12.3,4.2,.532,NYK,0,2,2.000,1,0.0,3,0,61.5,8.9
0.0,.500,12.5,1.7,124,2,18,.800,25.0,5,4,-10,120,2,4,20060402,1834.0,1,Steve Francis,10,8,0,.000,0,.500,0,0,-1.7,9.7,.625,NYK,0,10,1.000,0,0.0,1,0,12.2,20.3
0.0,.500,11.5,0.0,127,1,8,0,25.1,4,4,+1,87,2,3,20060402,1111.0,0,Maurice Taylor,8,0,0,.000,0,.500,1,0,-10.2,16.0,.500,NYK,0,0,.000,0,7.6,2,0,20.0,25.1
0.0,1.000,10.2,3.3,123,1,2,0,11.8,1,0,-1,48,3,0,20060402,946.0,1,Jerome James,1,0,0,.000,0,1.000,0,0,-11.0,0.0,1.000,NYK,0,0,.000,0,0.0,4,0,75.0,0.0
6.3,.667,0.0,0.0,124,0,8,0,21.5,4,2,-6,135,0,1,20060402,781.0,0,Jackie Butler,6,0,0,.000,1,.667,1,0,2.0,11.3,.667,NYK,0,0,.000,0,10.8,1,0,0.0,11.9
0.0,.000,0.0,4.0,120,0,1,.500,13.9,0,3,-8,63,0,1,20060402,781.0,1,David Lee,3,1,0,.000,0,.000,2,0,-14.7,17.0,.129,NYK,0,2,.667,0,21.7,3,0,0.0,11.9
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20060402,0.0,0,Jalen Rose,0,0,0,0,0,0,0,0,0,0,0,NYK,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20060402,0.0,0,Stephon Marbury,0,0,0,0,0,0,0,0,0,0,0,NYK,0,0,0,0,0,0,0,0,0
0.0,.500,37.5,2.6,102,10,20,1.000,19.6,5,8,+22,145,2,7,20060402,2338.0,2,Andre Iguodala,10,10,0,.300,0,.500,1,0,8.9,15.2,.694,PHI,3,10,1.000,1,4.0,0,.000,12.2,25.4
2.5,.833,8.6,0.0,105,2,13,.750,11.7,5,9,+15,157,1,6,20060402,2081.0,0,Samuel Dalembert,6,3,0,.000,1,.833,3,0,1.2,19.2,.838,PHI,0,4,.667,1,13.4,4,0,11.4,24.4
0.0,.500,23.6,11.3,85,4,20,1.000,31.8,9,5,+16,100,3,4,20060402,1916.0,7,Chris Webber,18,2,0,.056,0,.500,1,0,4.8,11.6,.530,PHI,1,2,.111,1,4.8,2,.000,13.7,17.7
0.0,.563,37.5,3.4,105,6,32,.857,39.5,9,0,+19,129,4,0,20060402,1846.0,2,Allen Iverson,16,12,0,.125,0,.625,0,2,6.8,0.0,.722,PHI,2,14,.875,1,0.0,3,1.000,15.3,0.0
0.0,.500,8.4,3.3,103,1,2,0,8.8,1,1,+9,75,1,1,20060402,949.0,1,Kevin Ollie,2,0,0,.000,0,.500,0,0,-8.6,4.7,.500,PHI,0,0,.000,1,0.0,3,0,33.3,8.9
0.0,.667,28.3,2.1,106,5,4,0,5.8,2,1,-5,162,0,1,20060402,1451.0,1,John Salmons,3,0,0,.333,0,.667,0,0,1.3,3.1,.667,PHI,1,0,.000,0,0.0,2,.000,0.0,5.8
5.3,.667,0.0,3.2,97,0,7,1.000,15.4,2,4,+3,138,1,3,20060402,964.0,1,Shavlik Randolph,3,3,0,.000,1,.667,1,0,2.3,18.4,.810,PHI,0,3,1.000,0,9.6,1,0,18.8,26.4
0.0,.000,0.0,0.0,110,0,2,1.000,5.8,0,2,+14,146,0,1,20060402,900.0,0,Matt Barnes,1,2,0,1.000,0,.000,1,0,-6.2,9.8,.532,PHI,1,2,2.000,0,10.3,0,.000,0.0,9.4
6.3,.250,9.9,0.0,107,1,4,1.000,15.1,1,0,+2,108,0,0,20060402,820.0,0,Kyle Korver,4,1,0,1.000,1,.375,0,1,-8.5,0.0,.450,PHI,4,1,.250,0,0.0,4,.250,0.0,0.0
8.5,.750,0.0,0.0,101,0,6,0,32.3,3,3,+2,75,3,2,20060402,604.0,0,Steven Hunter,4,0,0,.000,1,.750,1,0,-11.4,22.0,.750,PHI,0,0,.000,0,15.4,1,0,42.9,28.0
0.0,.000,21.9,0.0,112,1,0,0,8.3,0,0,-4,57,0,0,20060402,337.0,0,Michael Bradley,1,0,0,.000,0,.000,0,0,-6.3,0.0,.000,PHI,0,0,.000,0,0.0,0,0,0.0,0.0
0.0,.667,0.0,0.0,112,0,4,.000,63.5,2,0,+2,74,1,0,20060402,195.0,0,Lou Williams,3,0,0,.000,0,.667,0,0,-21.6,0.0,.581,PHI,0,1,.333,0,0.0,0,0,22.5,0.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20060402,0.0,0,Channing Frye,0,0,1,0,0,0,0,0,0,0,0,NYK,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20060402,0.0,0,Quentin Richardson,0,0,1,0,0,0,0,0,0,0,0,NYK,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20060402,0.0,0,Willie Green,0,0,1,0,0,0,0,0,0,0,0,PHI,0,0,0,0,0,0,0,0,0
