efg_pct,usg_pct,pts,tov_pct,bpm,trb,tov,blk_pct,ts_pct,stl,threep,threepa,drb,blk,ftr,pm,trb_pct,player_name,ft_pct,inactive,orb_pct,threepar,date,fg,ortg,pf,orb,ast,ast_pct,threep_pct,sp,fga,team_abbr,stl_pct,starter,fg_pct,drb_pct,fta,ft,drtg
.385,17.4,16,0.0,2.0,8,0,0.0,.498,2,0,0,7,0,.538,+6,11.0,Luol Deng,.857,0,2.6,.000,20061226,5,113,2,1,3,12.3,0,2494.0,13,CHI,2.4,1,.385,20.7,7,6,102
.533,21.6,19,5.6,4.4,3,1,2.0,.567,1,2,6,3,1,.267,+2,4.6,Kirk Hinrich,.750,0,0.0,.400,20061226,7,117,4,0,6,31.1,.333,2226.0,15,CHI,1.3,1,.467,10.0,4,3,105
.375,23.5,18,0.0,0.1,8,0,0.0,.483,2,0,5,7,0,.375,-8,12.8,Andrés Nocioni,1.000,0,3.0,.313,20061226,6,106,4,1,1,5.2,.000,2145.0,16,CHI,2.8,1,.375,24.1,6,6,100
.250,7.6,3,0.0,-2.8,5,0,2.6,.307,1,0,0,2,1,.500,-10,9.9,Ben Wallace,.500,0,11.1,.000,20061226,1,100,3,3,1,5.2,0,1727.0,4,CHI,1.7,1,.250,8.6,2,1,104
.417,19.6,5,36.8,-9.3,2,4,0.0,.363,2,1,2,2,0,.333,-17,4.6,Chris Duhon,.000,0,0.0,.333,20061226,2,46,0,0,1,6.4,.500,1501.0,6,CHI,4.0,1,.333,9.8,2,0,101
.531,39.7,27,16.4,6.2,3,4,0.0,.662,1,1,3,3,0,.625,+21,6.2,Ben Gordon,1.000,0,0.0,.188,20061226,8,113,3,0,2,17.2,.333,1663.0,16,CHI,1.8,0,.500,13.3,10,10,104
.600,13.6,6,28.6,1.2,2,2,0.0,.600,1,0,0,2,0,.000,+11,4.9,Thabo Sefolosha,0,0,0.0,.000,20061226,3,93,0,0,3,22.3,0,1393.0,5,CHI,2.1,0,.600,10.6,0,0,105
.000,6.6,0,0.0,-10.4,2,0,0.0,.000,0,0,0,1,0,.000,-7,16.6,P.J. Brown,0,0,15.5,.000,20061226,0,63,1,1,0,0.0,0,412.0,1,CHI,0.0,0,.000,17.9,0,0,107
1.000,27.6,4,33.3,6.5,0,1,0.0,1.000,0,0,0,0,0,.000,-9,0.0,Mike Sweetney,0,0,0.0,.000,20061226,2,123,2,0,1,68.0,0,294.0,2,CHI,0.0,0,1.000,0.0,0,0,110
0,17.8,0,53.2,-17.5,1,1,15.5,.000,0,0,0,0,1,0,+4,12.0,Tyrus Thomas,.000,0,22.5,0,20061226,0,34,1,1,0,0.0,0,285.0,0,CHI,0.0,0,0,0.0,2,0,101
.000,10.4,0,0.0,-0.3,1,0,17.0,.000,0,0,0,0,1,.000,-3,13.2,Malik Allen,0,0,24.6,.000,20061226,0,63,0,1,0,0.0,0,260.0,1,CHI,0.0,0,.000,0.0,0,0,101
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Adrian Griffin,0,0,0,0,20061226,0,0,0,0,0,0,0,0.0,0,CHI,0,0,0,0,0,0,0
.474,31.9,26,7.6,10.6,14,2,0.0,.535,0,0,0,10,0,.632,+2,22.3,Kevin Garnett,.667,0,13.7,.000,20061226,9,121,4,4,8,41.3,0,2151.0,19,MIN,0.0,1,.474,29.8,12,8,101
.000,6.0,1,20.5,-4.2,4,1,0.0,.129,0,0,0,1,0,.667,-1,6.4,Trenton Hassell,.500,0,10.4,.000,20061226,0,80,2,3,3,10.7,0,2127.0,3,MIN,0.0,1,.000,3.0,2,1,107
