player_name,sp,ts_pct,efg_pct,threepar,ftr,orb_pct,drb_pct,trb_pct,ast_pct,stl_pct,blk_pct,tov_pct,usg_pct,ortg,drtg,bpm,team_abbr,starter,inactive,date,fg,fga,fg_pct,threep,threepa,threep_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,pts,pm
Eddy Curry,2736.0,.491,.455,.000,1.091,2.8,17.5,10.1,7.1,1.2,2.2,19.7,22.1,85,115,-8.1,NYK,1,0,20070228,5,11,.455,0,0,0,6,12,.500,1,6,7,2,1,1,4,4,16,-4
Stephon Marbury,2639.0,.586,.529,.471,.353,0.0,6.1,3.0,23.9,1.2,0.0,9.2,24.5,116,119,0.2,NYK,1,0,20070228,7,17,.412,4,8,.500,5,6,.833,0,2,2,6,1,0,2,3,23,-5
Quentin Richardson,2527.0,.640,.618,.529,.235,0.0,25.3,12.5,8.8,0.0,0.0,5.1,23.4,120,118,3.3,NYK,1,0,20070228,8,17,.471,5,9,.556,3,4,.750,0,8,8,2,0,0,1,1,24,-6
Jared Jeffries,2003.0,.889,.889,.000,.000,11.7,12.0,11.8,6.1,3.3,0.0,10.0,14.9,159,113,6.1,NYK,1,0,20070228,8,9,.889,0,0,0,0,0,0,3,3,6,1,2,0,1,5,16,-3
Malik Rose,619.0,.200,.200,.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,37.5,38.6,24,122,-39.8,NYK,1,0,20070228,1,5,.200,0,0,0,0,0,0,0,0,0,0,0,0,3,2,2,-14
Channing Frye,1981.0,.518,.600,.000,.800,3.9,32.3,17.9,23.7,1.7,3.0,12.9,11.7,115,111,4.2,NYK,0,0,20070228,3,5,.600,0,0,0,1,4,.250,1,8,9,5,1,1,1,2,7,+1
Mardy Collins,1501.0,.600,.600,.200,.000,5.2,5.3,5.3,32.8,2.2,0.0,28.6,13.9,111,116,-1.9,NYK,0,0,20070228,3,5,.600,0,1,.000,0,0,0,1,1,2,5,1,0,2,4,6,-6
Renaldo Balkman,395.0,.000,.000,.000,.000,0.0,20.3,10.0,20.8,0.0,0.0,0.0,15.1,32,119,-14.8,NYK,0,0,20070228,0,2,.000,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,-3
Nate Robinson,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NYK,0,0,20070228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jerome James,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NYK,0,0,20070228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jamal Crawford,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NYK,0,0,20070228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kelvin Cato,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NYK,0,0,20070228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Al Jefferson,2530.0,.690,.643,.000,.786,6.3,21.5,14.0,24.0,0.0,4.3,13.7,26.1,128,106,3.0,BOS,1,0,20070228,9,14,.643,0,0,0,8,11,.727,2,7,9,5,0,2,3,5,26,+4
Paul Pierce,2506.0,.619,.533,.267,.667,0.0,15.5,7.9,17.7,2.6,0.0,9.3,25.9,119,106,1.5,BOS,1,0,20070228,7,15,.467,2,4,.500,8,10,.800,0,5,5,4,2,0,2,1,24,+2
Brian Scalabrine,2206.0,.700,.700,.900,.000,0.0,0.0,0.0,9.5,1.5,7.4,0.0,13.7,133,104,5.9,BOS,1,0,20070228,5,10,.500,4,9,.444,0,0,0,0,0,0,2,1,3,0,3,14,+18
Kendrick Perkins,1535.0,.000,.000,.000,2.000,10.4,30.4,20.6,22.1,2.1,0.0,34.7,5.7,96,104,-2.0,BOS,1,0,20070228,0,1,.000,0,0,0,0,2,.000,2,6,8,4,1,0,1,4,0,-2
Delonte West,1464.0,.436,.333,.000,.333,0.0,10.6,5.4,13.1,0.0,0.0,22.5,18.4,79,111,-15.9,BOS,1,0,20070228,2,6,.333,0,0,0,2,2,1.000,0,2,2,2,0,0,2,4,6,-5
Rajon Rondo,1501.0,.286,.286,.000,.000,16.0,31.1,23.7,50.9,4.4,0.0,30.0,20.2,94,100,-1.6,BOS,0,0,20070228,2,7,.286,0,0,0,0,0,0,3,6,9,8,2,0,3,2,4,+9
Ryan Gomes,1443.0,.643,.600,.000,.200,0.0,10.8,5.5,7.1,0.0,0.0,15.5,13.5,107,112,-6.1,BOS,0,0,20070228,3,5,.600,0,0,0,1,1,1.000,0,2,2,1,0,0,1,1,7,+2
Gerald Green,1215.0,.902,.889,.667,.667,0.0,19.2,9.7,24.0,0.0,0.0,14.7,34.0,140,111,14.3,BOS,0,0,20070228,6,9,.667,4,6,.667,5,6,.833,0,3,3,2,0,0,2,2,21,+12
Sebastian Telfair,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BOS,0,0,20070228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wally Szczerbiak,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BOS,0,0,20070228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Leon Powe,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BOS,0,0,20070228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Michael Olowokandi,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BOS,0,0,20070228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Steve Francis,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NYK,0,1,20070228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
David Lee,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NYK,0,1,20070228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tony Allen,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BOS,0,1,20070228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Theo Ratliff,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BOS,0,1,20070228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Allan Ray,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BOS,0,1,20070228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
