efg_pct,usg_pct,pts,tov_pct,bpm,trb,tov,blk_pct,ts_pct,stl,threep,threepa,drb,blk,ftr,pm,trb_pct,player_name,ft_pct,inactive,orb_pct,threepar,date,fg,ortg,pf,orb,ast,ast_pct,threep_pct,sp,fga,team_abbr,stl_pct,starter,fg_pct,drb_pct,fta,ft,drtg
.444,39.5,26,20.8,-3.2,3,6,0.0,.569,0,0,3,2,0,.611,-17,5.3,Kobe Bryant,.909,0,3.3,.167,20070118,8,100,3,1,5,30.4,.000,2010.0,18,LAL,0.0,1,.444,7.7,11,10,130
.333,21.2,8,28.8,-9.7,2,4,2.3,.405,0,0,2,1,1,.222,-13,3.9,Luke Walton,1.000,0,3.6,.222,20070118,3,71,0,1,3,15.9,.000,1801.0,9,LAL,0.0,1,.333,4.3,2,2,130
.750,13.7,9,14.8,3.4,5,1,0.0,.781,0,0,0,4,0,1.000,-18,13.0,Andrew Bynum,.750,0,4.8,.000,20070118,3,142,1,1,2,14.7,0,1363.0,4,LAL,0.0,1,.750,22.8,4,3,124
.571,16.8,9,0.0,-2.6,1,0,0.0,.571,1,0,0,1,0,.286,+1,2.7,Brian Cook,.500,0,0.0,.000,20070118,4,115,2,0,0,0.0,0,1295.0,7,LAL,2.4,1,.571,6.0,2,1,125
.417,12.8,5,0.0,-4.2,5,0,0.0,.417,0,1,3,3,0,.000,-17,13.8,Smush Parker,0,0,10.1,.500,20070118,2,107,1,2,1,7.3,.333,1290.0,6,LAL,0.0,1,.333,18.1,0,0,126
.300,18.1,6,9.1,-10.7,4,1,0.0,.300,1,0,2,2,0,.000,-6,8.5,Maurice Evans,0,0,7.8,.200,20070118,3,68,1,2,0,0.0,.000,1670.0,10,LAL,1.9,0,.300,9.3,0,0,125
.700,20.4,17,0.0,23.1,4,0,0.0,.723,5,2,3,4,0,.400,-2,8.9,Jordan Farmar,.750,0,0.0,.300,20070118,6,154,0,0,4,30.0,.667,1590.0,10,LAL,9.8,0,.600,19.6,4,3,104
1.000,10.1,10,0.0,14.9,0,0,0.0,1.000,3,2,3,0,0,.000,-6,0.0,Sasha Vujačić,0,0,0.0,.600,20070118,4,197,2,0,2,16.0,.667,1360.0,5,LAL,6.9,0,.800,0.0,0,0,118
.200,18.6,3,35.5,-18.9,2,3,0.0,.276,0,0,3,0,0,.200,-16,5.7,Vladimir Radmanović,1.000,0,10.5,.600,20070118,1,55,4,2,1,7.0,.000,1252.0,5,LAL,0.0,0,.200,0.0,1,1,133
.250,17.9,2,20.0,-16.2,2,1,0.0,.250,0,0,0,1,0,.000,-1,9.2,Ronny Turiaf,0,0,8.5,.000,20070118,1,62,3,1,1,12.0,0,769.0,4,LAL,0.0,0,.250,10.1,0,0,129
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Shammond Williams,0,0,0,0,20070118,0,0,0,0,0,0,0,0.0,0,LAL,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Aaron McKie,0,0,0,0,20070118,0,0,0,0,0,0,0,0.0,0,LAL,0,0,0,0,0,0,0
.667,24.4,27,9.4,11.8,10,2,2.2,.699,1,2,3,7,1,.167,+20,16.1,Dirk Nowitzki,1.000,0,10.5,.167,20070118,11,149,0,3,3,11.6,.667,2214.0,18,DAL,1.4,1,.611,20.7,3,3,103
.565,31.9,29,10.8,8.7,11,3,2.2,.586,2,2,7,7,1,.174,+18,17.7,Josh Howard,.750,0,14.1,.304,20070118,12,132,4,4,5,20.2,.286,2204.0,23,DAL,2.8,1,.522,20.8,4,3,99
.385,25.1,12,30.2,-2.3,3,6,0.0,.432,1,0,3,2,0,.154,+15,5.3,Jason Terry,1.000,0,3.9,.231,20070118,5,101,0,1,13,45.7,.000,2006.0,13,DAL,1.6,1,.385,6.5,2,2,108
.700,15.9,14,16.7,0.6,6,2,0.0,.700,1,0,3,4,0,.000,-1,11.2,Devean George,0,0,8.2,.300,20070118,7,127,4,2,1,4.0,.000,1909.0,10,DAL,1.6,1,.700,13.7,0,0,105
.000,3.6,0,50.0,1.6,10,1,14.0,.000,0,0,0,8,4,.000,+24,25.5,Erick Dampier,0,0,11.2,.000,20070118,0,69,3,2,1,4.3,0,1394.0,1,DAL,0.0,1,.000,37.6,0,0,92
.500,7.3,4,0.0,-4.1,1,0,0.0,.500,1,0,1,0,0,.000,+12,2.6,Greg Buckner,0,0,5.6,.250,20070118,2,134,4,1,0,0.0,.000,1385.0,4,DAL,2.3,0,.500,0.0,0,0,108
.571,20.1,11,18.6,1.2,3,2,0.0,.628,1,0,0,3,0,.571,0,7.9,Anthony Johnson,.750,0,0.0,.000,20070118,4,122,1,0,3,16.1,0,1357.0,7,DAL,2.3,0,.571,14.5,4,3,104
.643,24.7,11,11.3,7.1,1,1,0.0,.698,1,1,1,1,0,.286,+13,3.9,Jerry Stackhouse,1.000,0,0.0,.143,20070118,4,143,1,0,1,8.9,1.000,911.0,7,DAL,3.4,0,.571,7.2,2,2,103
.500,18.9,4,33.3,-5.4,8,2,12.1,.500,0,0,0,2,2,.000,-14,35.4,DeSagana Diop,0,0,58.1,.000,20070118,2,102,3,6,0,0.0,0,804.0,4,DAL,0.0,0,.500,16.3,0,0,99
0,0.0,0,0,-4.1,0,0,0.0,0,0,0,0,0,0,0,+4,0.0,Didier Ilunga-Mbenga,0,0,0.0,0,20070118,0,0,0,0,0,0.0,0,90.0,0,DAL,0.0,0,0,0.0,0,0,113
1.000,40.2,2,0.0,35.5,0,0,0.0,1.000,0,0,0,0,0,.000,+2,0.0,Austin Croshere,0,0,0.0,.000,20070118,1,200,0,0,0,0.0,0,63.0,1,DAL,0.0,0,1.000,0.0,0,0,113
0,0.0,0,0,-3.3,0,0,0.0,0,0,0,0,0,0,0,+2,0.0,Maurice Ager,0,0,0.0,0,20070118,0,0,0,0,0,0.0,0,63.0,0,DAL,0.0,0,0,0.0,0,0,113
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Kwame Brown,0,1,0,0,20070118,0,0,0,0,0,0,0,0.0,0,LAL,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Chris Mihm,0,1,0,0,20070118,0,0,0,0,0,0,0,0.0,0,LAL,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Lamar Odom,0,1,0,0,20070118,0,0,0,0,0,0,0,0.0,0,LAL,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,J.J. Barea,0,1,0,0,20070118,0,0,0,0,0,0,0,0.0,0,DAL,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Devin Harris,0,1,0,0,20070118,0,0,0,0,0,0,0,0.0,0,DAL,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pops Mensah-Bonsu,0,1,0,0,20070118,0,0,0,0,0,0,0,0.0,0,DAL,0,0,0,0,0,0,0
