efg_pct,usg_pct,pts,tov_pct,bpm,trb,tov,blk_pct,ts_pct,stl,threep,threepa,drb,blk,ftr,pm,trb_pct,player_name,ft_pct,inactive,orb_pct,threepar,date,fg,ortg,pf,orb,ast,ast_pct,threep_pct,sp,fga,team_abbr,stl_pct,starter,fg_pct,drb_pct,fta,ft,drtg
.636,26.8,30,11.6,14.9,7,3,0.0,.656,2,6,9,5,0,.091,-14,8.2,Andrés Nocioni,1.000,0,4.0,.409,20061119,11,119,5,2,3,21.8,.667,2639.0,22,CHI,2.5,1,.500,14.4,2,2,93
.600,8.4,8,0.0,7.9,12,0,4.3,.524,3,0,0,7,2,1.200,-6,14.9,Ben Wallace,.333,0,10.5,.000,20061119,3,126,3,5,2,9.8,0,2499.0,5,CHI,3.9,1,.600,21.2,6,2,85
.313,27.1,13,9.9,1.5,5,2,2.6,.357,3,0,0,4,1,.313,-2,7.6,Luol Deng,.600,0,2.6,.000,20061119,5,74,2,1,1,7.1,0,2034.0,16,CHI,4.8,1,.313,14.9,5,3,87
.143,25.5,4,38.8,-16.9,2,5,0.0,.254,0,0,2,1,0,.286,-3,4.5,Kirk Hinrich,1.000,0,3.8,.286,20061119,1,51,5,1,5,42.0,.000,1378.0,7,CHI,0.0,1,.143,5.5,2,2,101
.000,12.5,0,0.0,-12.8,2,0,0.0,.000,0,0,1,2,0,.000,-10,5.6,Chris Duhon,0,0,0.0,.200,20061119,0,22,1,0,2,19.4,.000,1097.0,5,CHI,0.0,1,.000,13.8,0,0,99
.389,18.8,9,21.8,-5.3,3,3,0.0,.418,1,1,5,3,0,.444,+7,4.6,Ben Gordon,.500,0,0.0,.556,20061119,3,78,6,0,4,25.4,.200,2000.0,9,CHI,1.6,0,.333,11.4,4,2,96
.429,17.4,6,22.2,-2.0,3,2,3.8,.429,1,0,0,1,1,.000,-9,6.6,Thabo Sefolosha,0,0,7.4,.000,20061119,3,72,2,2,0,0.0,0,1411.0,7,CHI,2.3,0,.429,5.4,0,0,95
.000,26.6,0,28.6,-18.5,5,2,14.8,.000,0,0,0,1,2,.000,-13,21.5,Tyrus Thomas,0,0,29.1,.000,20061119,0,24,1,4,0,0.0,0,720.0,5,CHI,0.0,0,.000,10.5,0,0,92
.250,17.6,2,0.0,-7.6,3,0,0.0,.250,0,0,1,2,0,.000,0,14.9,P.J. Brown,0,0,8.4,.250,20061119,1,66,1,1,0,0.0,.000,622.0,4,CHI,0.0,0,.250,24.4,0,0,95
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mike Sweetney,0,0,0,0,20061119,0,0,0,0,0,0,0,0.0,0,CHI,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Viktor Khryapa,0,0,0,0,20061119,0,0,0,0,0,0,0,0.0,0,CHI,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Malik Allen,0,0,0,0,20061119,0,0,0,0,0,0,0,0.0,0,CHI,0,0,0,0,0,0,0
.471,29.5,23,25.0,2.6,10,7,0.0,.549,0,0,3,8,0,.529,+5,11.9,Lamar Odom,.778,0,5.8,.176,20061119,8,94,2,2,4,23.0,.000,2608.0,17,LAL,0.0,1,.471,16.1,9,7,84
.393,24.5,18,18.6,4.3,4,4,0.0,.514,2,1,1,4,0,.571,+3,5.1,Kobe Bryant,.875,0,0.0,.071,20061119,5,99,3,0,4,21.7,1.000,2412.0,14,LAL,2.7,1,.357,8.7,8,7,82
.500,11.3,6,25.4,2.5,3,2,0.0,.510,0,1,2,2,0,.400,+4,4.8,Luke Walton,.500,0,3.9,.400,20061119,2,99,1,1,4,23.9,.500,1924.0,5,LAL,0.0,1,.400,5.4,2,1,90
.500,21.2,12,7.6,7.9,13,1,10.9,.492,0,0,0,10,4,.500,-7,23.6,Andrew Bynum,.400,0,13.3,.000,20061119,5,106,6,3,1,8.6,0,1708.0,10,LAL,0.0,1,.500,30.7,5,2,67
.417,17.9,7,36.8,-6.5,4,4,0.0,.509,1,1,3,4,0,.333,-3,7.4,Smush Parker,1.000,0,0.0,.500,20061119,2,66,5,0,0,0.0,.333,1673.0,6,LAL,1.9,1,.333,12.5,2,2,81
.333,12.5,3,18.8,2.6,9,1,0.0,.347,2,0,0,7,0,1.000,+17,23.8,Kwame Brown,.333,0,12.9,.000,20061119,1,74,3,2,0,0.0,0,1172.0,3,LAL,5.5,0,.333,31.3,3,1,62
1.000,9.3,6,0.0,15.6,3,0,0.0,1.000,0,2,2,2,0,.000,+11,10.4,Maurice Evans,0,0,8.5,.667,20061119,2,199,0,1,0,0.0,1.000,890.0,3,LAL,0.0,0,.667,11.8,0,0,86
.200,23.2,2,16.7,-9.9,3,1,6.5,.200,0,0,0,0,1,.000,+9,13.0,Vladimir Radmanović,0,0,31.9,.000,20061119,1,60,3,3,0,0.0,0,712.0,5,LAL,0.0,0,.200,0.0,0,0,88
.750,14.5,3,33.3,13.4,2,1,8.1,.750,0,1,2,2,1,.000,+2,10.9,Jordan Farmar,0,0,0.0,1.000,20061119,1,106,0,0,1,22.0,.500,570.0,2,LAL,0.0,0,.500,18.4,0,0,78
.250,35.1,2,0.0,-12.8,0,0,0.0,.250,0,0,2,0,0,.000,+3,0.0,Sasha Vujačić,0,0,0.0,.500,20061119,1,60,0,0,0,0.0,.000,313.0,4,LAL,0.0,0,.250,0.0,0,0,93
