efg_pct,usg_pct,pts,tov_pct,bpm,trb,tov,blk_pct,ts_pct,stl,threep,threepa,drb,blk,ftr,pm,trb_pct,player_name,ft_pct,inactive,orb_pct,threepar,date,fg,ortg,pf,orb,ast,ast_pct,threep_pct,sp,fga,team_abbr,stl_pct,starter,fg_pct,drb_pct,fta,ft,drtg
.563,24.6,22,14.5,-2.5,9,3,1.8,.619,1,0,1,7,1,.250,-2,16.7,Zach Randolph,1.000,0,9.5,.063,20070221,9,111,1,2,1,3.5,.000,2539.0,16,POR,1.3,1,.563,21.5,4,4,120
.900,6.7,9,0.0,1.0,4,0,0.0,.900,0,1,2,4,0,.000,-6,8.4,Ime Udoka,0,0,0.0,.400,20070221,4,181,4,0,3,10.2,.500,2241.0,5,POR,0.0,1,.800,13.9,0,0,126
.591,19.9,16,6.8,3.6,0,1,0.0,.587,3,1,2,0,0,.545,-4,0.0,Brandon Roy,.500,0,0.0,.182,20070221,6,125,4,0,7,26.0,.500,2205.0,11,POR,4.4,1,.545,0.0,6,3,121
.833,31.2,30,10.6,13.5,2,2,0.0,.891,0,2,3,2,0,.917,-3,5.2,Jarrett Jack,.909,0,0.0,.250,20070221,9,166,4,0,7,38.7,.667,1813.0,12,POR,0.0,1,.750,8.6,11,10,128
0,5.0,0,100.0,-7.0,2,1,7.7,0,0,0,0,2,1,0,-2,15.7,Joel Przybilla,0,0,0.0,0,20070221,0,0,2,0,0,0.0,0,600.0,0,POR,0.0,1,0,25.9,0,0,117
.750,28.4,18,14.3,-0.5,2,2,6.3,.750,0,0,0,2,2,.000,+10,6.4,LaMarcus Aldridge,0,0,0.0,.000,20070221,9,116,3,0,0,0.0,0,1483.0,12,POR,0.0,0,.750,10.5,0,0,123
.200,21.2,6,22.8,-5.0,4,2,0.0,.444,1,0,3,4,0,.800,+9,15.2,Dan Dickau,1.000,0,0.0,.600,20070221,1,97,2,0,5,28.5,.000,1241.0,5,POR,2.6,0,.200,25.1,4,4,117
.600,13.4,6,0.0,-2.1,3,0,0.0,.600,1,0,0,3,0,.000,+2,12.7,Jamaal Magloire,0,0,0.0,.000,20070221,3,117,2,0,0,0.0,0,1117.0,5,POR,2.9,0,.600,20.9,0,0,118
.000,7.8,0,0.0,-14.9,0,0,0.0,.000,0,0,2,0,0,.000,+10,0.0,Martell Webster,0,0,0.0,1.000,20070221,0,0,1,0,0,0.0,.000,775.0,2,POR,0.0,0,.000,0.0,0,0,131
.500,45.8,5,17.0,3.7,4,1,0.0,.512,1,0,0,2,0,.500,+6,48.9,Travis Outlaw,.500,0,62.2,.000,20070221,2,109,1,2,1,26.6,0,386.0,4,POR,8.4,0,.500,40.3,2,1,100
