efg_pct,usg_pct,pts,tov_pct,bpm,trb,tov,blk_pct,ts_pct,stl,threep,threepa,drb,blk,ftr,pm,trb_pct,player_name,ft_pct,inactive,orb_pct,threepar,date,fg,ortg,pf,orb,ast,ast_pct,threep_pct,sp,fga,team_abbr,stl_pct,starter,fg_pct,drb_pct,fta,ft,drtg
.438,27.4,21,9.3,4.6,6,2,0.0,.538,0,0,0,2,0,.500,-7,10.2,Hakim Warrick,.875,0,12.9,.000,20061104,7,115,2,4,5,33.8,0,2240.0,16,MEM,0.0,1,.438,7.1,8,7,116
.450,14.3,11,0.0,0.1,4,0,0.0,.506,1,1,5,4,0,.200,-13,7.0,Mike Miller,1.000,0,0.0,.500,20061104,4,112,0,0,2,11.7,.200,2173.0,10,MEM,1.5,1,.400,14.7,2,2,111
.250,12.5,4,0.0,-8.2,2,0,0.0,.347,0,0,1,2,0,1.000,-5,5.8,Eddie Jones,.500,0,0.0,.250,20061104,1,83,2,0,1,8.5,.000,1313.0,4,MEM,0.0,1,.250,12.2,4,2,114
.300,20.6,5,14.5,-7.8,2,1,0.0,.425,0,1,1,1,0,.400,-6,7.9,Damon Stoudamire,1.000,0,7.5,.200,20061104,1,89,2,1,1,12.1,1.000,954.0,5,MEM,0.0,1,.200,8.4,2,2,115
.400,19.1,4,16.7,-7.3,3,1,5.4,.400,0,0,0,3,1,.000,0,12.7,Jake Tsakalidis,0,0,0.0,.000,20061104,2,65,1,0,0,0.0,0,896.0,5,MEM,0.0,1,.400,26.8,0,0,107
.423,36.0,19,5.3,8.8,1,1,0.0,.533,1,1,2,1,0,.846,+1,2.5,Chucky Atkins,.727,0,0.0,.154,20061104,5,115,3,0,5,52.5,.500,1494.0,13,MEM,2.2,0,.385,5.4,11,8,111
.455,23.2,10,8.3,-2.7,9,1,3.3,.455,0,2,4,7,1,.000,+2,23.1,Rudy Gay,0,0,9.8,.364,20061104,4,90,4,2,0,0.0,.500,1476.0,11,MEM,0.0,0,.364,37.9,0,0,106
1.000,10.1,6,22.5,3.4,0,1,7.6,.872,1,0,0,0,2,.333,-6,0.0,Dahntay Jones,.000,0,0.0,.000,20061104,3,111,3,0,0,0.0,0,1258.0,3,MEM,2.6,0,1.000,0.0,1,0,105
.250,15.5,4,14.8,-9.5,7,1,0.0,.347,0,0,0,5,0,1.000,-2,21.3,Lawrence Roberts,.500,0,11.6,.000,20061104,1,77,2,2,0,0.0,0,1243.0,4,MEM,0.0,0,.250,32.2,4,2,110
.000,16.7,2,61.5,2.5,1,3,0.0,.532,3,0,0,1,0,2.000,-7,4.5,Brian Cardinal,1.000,0,0.0,.000,20061104,0,62,2,0,3,37.0,0,833.0,1,MEM,11.9,0,.000,9.6,2,2,89
.000,16.5,0,33.3,-23.4,1,1,0.0,.000,0,0,0,1,0,.000,-2,7.3,Kyle Lowry,0,0,0.0,.000,20061104,0,0,0,0,0,0.0,0,520.0,2,MEM,0.0,0,.000,15.4,0,0,114
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Alexander Johnson,0,0,0,0,20061104,0,0,0,0,0,0,0,0.0,0,MEM,0,0,0,0,0,0,0
.529,27.7,24,9.2,3.3,6,2,0.0,.611,1,0,1,5,0,.353,+5,9.7,Richard Hamilton,1.000,0,3.4,.059,20061104,9,122,6,1,5,23.5,.000,2354.0,17,DET,1.4,1,.529,15.3,6,6,100
.667,12.9,12,0.0,8.2,4,0,4.5,.667,0,2,3,1,2,.000,+12,7.2,Tayshaun Prince,0,0,11.5,.333,20061104,5,145,0,3,2,9.1,.667,2095.0,9,DET,0.0,1,.556,3.4,0,0,104
.778,22.0,15,33.6,1.6,13,5,4.6,.759,0,0,1,13,2,.222,+16,24.2,Rasheed Wallace,.500,0,0.0,.111,20061104,7,90,4,0,2,10.5,.000,2034.0,9,DET,0.0,1,.778,46.0,2,1,90
.111,21.2,7,7.9,-4.5,3,1,2.6,.301,0,0,4,3,1,.667,+11,6.3,Chauncey Billups,.833,0,0.0,.444,20061104,1,95,5,0,10,45.4,.000,1793.0,9,DET,0.0,1,.111,12.0,6,5,102
.556,25.0,13,0.0,6.6,8,0,7.3,.604,1,0,0,4,2,.444,-11,23.4,Nazr Mohammed,.750,0,24.7,.000,20061104,5,136,4,4,0,0.0,0,1296.0,9,DET,2.6,1,.556,22.2,4,3,90
.667,12.0,4,40.0,2.1,0,2,0.0,.667,1,0,0,0,0,.000,+8,0.0,Ronald Murray,0,0,0.0,.000,20061104,2,102,1,0,5,35.5,0,1253.0,3,DET,2.6,0,.667,0.0,0,0,102
