blk_pct,fg_pct,ast_pct,stl_pct,drtg,ast,pts,ft_pct,usg_pct,fg,trb,pm,ortg,tov,drb,date,sp,stl,player_name,fga,ft,inactive,threepar,blk,efg_pct,orb,threep,bpm,trb_pct,ts_pct,team_abbr,threepa,fta,ftr,starter,orb_pct,pf,threep_pct,tov_pct,drb_pct
0.0,.375,13.3,3.0,137,3,12,1.000,17.9,3,0,-30,106,2,0,20060104,2159.0,2,DeShawn Stevenson,8,6,0,.000,0,.375,0,0,-3.3,0.0,.564,ORL,0,6,.750,1,0.0,1,0,15.8,0.0
0.0,.286,0.0,1.6,136,0,11,.875,16.9,2,5,-26,106,1,4,20060104,2093.0,1,Hedo Türkoğlu,7,7,0,.286,0,.286,1,0,-9.5,12.5,.523,ORL,2,8,1.143,1,4.6,5,.000,8.7,22.0
0.0,.625,6.3,0.0,138,1,10,0,19.1,5,7,-12,92,3,6,20060104,1762.0,0,Dwight Howard,8,0,0,.000,0,.625,1,0,-8.5,20.8,.625,ORL,0,0,.000,1,5.4,3,0,27.3,39.2
0.0,.286,22.5,3.9,135,4,10,1.000,21.3,2,0,-15,102,2,0,20060104,1674.0,2,Steve Francis,7,6,0,.000,0,.286,0,0,-4.9,0.0,.519,ORL,0,6,.857,1,0.0,3,0,17.2,0.0
0.0,.800,0.0,2.1,138,0,8,0,11.9,4,0,-14,122,1,0,20060104,1546.0,1,Tony Battie,5,0,0,.000,0,.800,0,0,-3.4,0.0,.800,ORL,0,0,.000,1,0.0,2,0,16.7,0.0
0.0,.800,73.6,1.9,138,6,31,1.000,40.1,12,1,-5,134,6,1,20060104,1707.0,1,Jameer Nelson,15,3,0,.400,0,.933,0,4,15.1,3.1,.950,ORL,6,3,.200,0,0.0,2,.667,26.9,6.7
0.0,.000,0.0,0.0,141,0,0,0,16.4,0,1,-13,0,1,1,20060104,1118.0,0,Pat Garrity,5,0,0,.600,0,.000,0,0,-25.2,4.7,.000,ORL,3,0,.000,0,0.0,2,.000,16.7,10.3
0.0,.667,0.0,0.0,138,0,10,1.000,19.1,4,4,-9,150,0,3,20060104,1104.0,0,Mario Kasun,6,2,0,.000,0,.667,1,0,-3.8,19.0,.727,ORL,0,2,.333,0,8.7,5,0,0.0,31.3
0.0,.333,0.0,0.0,143,0,2,0,16.9,1,0,+8,67,0,0,20060104,544.0,0,Terence Morris,3,0,0,.000,0,.333,0,0,-15.3,0.0,.333,ORL,0,0,.000,0,0.0,1,0,0.0,0.0
0.0,.000,19.8,7.6,124,1,0,0,7.2,0,1,-4,51,0,1,20060104,428.0,1,Stacey Augmon,1,0,0,.000,0,.000,0,0,2.7,12.2,.000,ORL,0,0,.000,0,0.0,0,0,0.0,26.9
0.0,.500,94.0,0.0,138,2,3,0,23.1,1,2,0,177,0,1,20060104,265.0,0,Travis Diener,2,0,0,1.000,0,.750,1,1,30.7,39.5,.750,ORL,2,0,.000,0,36.2,0,.500,0.0,43.5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20060104,0.0,0,Bo Outlaw,0,0,0,0,0,0,0,0,0,0,0,ORL,0,0,0,0,0,0,0,0,0
0.0,.556,13.8,0.0,114,4,15,.800,15.4,5,7,+16,159,0,6,20060104,2129.0,0,Morris Peterson,9,4,0,.222,0,.611,1,1,2.3,17.2,.670,TOR,2,5,.556,1,5.4,3,.500,0.0,27.1
0.0,.600,36.6,4.2,107,7,17,.750,29.3,6,2,+17,127,4,1,20060104,1573.0,2,Mike James,10,3,0,.200,0,.700,1,2,8.3,6.7,.723,TOR,2,4,.400,1,7.3,1,1.000,25.4,6.1
0.0,1.000,0.0,0.0,116,0,7,1.000,8.3,3,1,+12,147,1,1,20060104,1559.0,0,Joey Graham,3,1,0,.000,0,1.000,0,0,-3.9,3.4,1.017,TOR,0,1,.333,1,0.0,4,0,22.5,6.2
5.1,.400,0.0,0.0,106,0,4,0,16.7,2,9,+8,103,1,6,20060104,1051.0,0,Rafael Araújo,5,0,0,.000,1,.400,3,0,-8.7,44.8,.400,TOR,0,0,.000,1,32.9,4,0,16.7,54.8
6.0,.571,9.9,3.7,102,1,10,1.000,29.3,4,1,+5,128,1,0,20060104,886.0,1,Chris Bosh,7,2,0,.000,1,.571,1,0,-0.5,5.9,.635,TOR,0,2,.286,1,13.0,4,0,11.3,0.0
0.0,.667,3.9,0.0,114,1,13,.750,13.9,4,4,+11,153,1,4,20060104,1840.0,0,Matt Bonner,6,3,0,.500,0,.833,0,2,2.2,11.4,.838,TOR,3,4,.667,0,0.0,2,.667,11.4,20.9
3.2,.769,0.0,2.0,109,0,24,1.000,26.8,10,1,+19,159,1,0,20060104,1672.0,1,Charlie Villanueva,13,3,0,.077,1,.808,1,1,8.1,3.1,.838,TOR,1,3,.231,0,6.9,2,1.000,6.5,0.0
0.0,.714,31.5,2.5,109,5,10,0,17.9,5,2,+7,145,1,2,20060104,1307.0,1,Darrick Martin,7,0,0,.143,0,.714,0,0,4.5,8.0,.714,TOR,1,0,.000,0,0.0,2,.000,12.5,14.7
0.0,.500,14.4,0.0,114,2,11,.571,30.6,3,2,+12,111,2,2,20060104,1056.0,0,Jalen Rose,6,4,0,.167,0,.583,0,1,-5.2,9.9,.606,TOR,1,7,1.167,0,0.0,1,1.000,18.1,18.2
7.1,.250,9.1,0.0,105,1,4,.500,22.4,1,4,+8,103,0,3,20060104,751.0,0,Eric Williams,4,2,0,.000,1,.250,1,0,-4.2,27.9,.347,TOR,0,4,1.000,0,15.3,0,0,0.0,38.3
0.0,1.000,36.4,11.0,89,1,4,.000,24.0,2,1,+2,165,0,1,20060104,297.0,1,Loren Woods,2,0,0,.000,0,1.000,0,0,29.6,17.6,.820,TOR,0,1,.500,0,0.0,0,0,0.0,32.3
0.0,1.000,28.9,0.0,116,1,2,0,10.5,1,0,+3,205,0,0,20060104,279.0,0,Aaron Williams,1,0,0,.000,0,1.000,0,0,11.1,0.0,1.000,TOR,0,0,.000,0,0.0,1,0,0.0,0.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20060104,0.0,0,Kelvin Cato,0,0,1,0,0,0,0,0,0,0,0,ORL,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20060104,0.0,0,Keyon Dooling,0,0,1,0,0,0,0,0,0,0,0,ORL,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20060104,0.0,0,Grant Hill,0,0,1,0,0,0,0,0,0,0,0,ORL,0,0,0,0,0,0,0,0,0
