threepar,blk,ast,threepa,ft_pct,drb_pct,pts,date,player_name,threep,efg_pct,ast_pct,ft,drtg,fga,stl,tov_pct,stl_pct,fg_pct,inactive,fta,orb,sp,threep_pct,orb_pct,bpm,team_abbr,fg,tov,ts_pct,pf,starter,ftr,trb,ortg,drb,blk_pct,trb_pct,pm,usg_pct
.462,1,2,6,.667,15.0,14,20110328,Gerald Wallace,2,.462,9.1,2,102,13,2,6.5,2.9,.385,0,3,2,2279.0,.333,7.4,1.9,POR,5,1,.489,3,1,.231,7,108,5,2.3,11.6,+7,20.7
.000,0,2,1,.800,6.2,26,20110328,LaMarcus Aldridge,0,.400,9.0,8,110,15,1,22.3,0.0,.600,0,10,1,2224.0,.000,3.8,-7.9,POR,9,3,.431,4,1,.100,2,80,1,2.4,5.1,+10,18.6
.067,1,2,0,1.000,3.1,9,20110328,Andre Miller,0,.600,11.6,1,109,10,0,13.4,1.5,.400,0,1,1,2224.0,0,3.8,1.0,POR,4,3,.670,3,1,.667,3,123,2,0.0,3.4,+12,31.0
.571,0,1,4,1.000,46.8,10,20110328,Nicolas Batum,2,.571,5.1,2,101,7,0,11.3,0.0,.429,0,2,0,1903.0,.500,0.0,1.4,POR,3,1,.635,3,1,.286,13,119,13,0.0,25.9,+9,14.4
.375,0,0,3,.833,12.4,19,20110328,Wesley Matthews,1,.563,0.0,10,106,8,1,7.0,2.0,.500,0,12,2,1663.0,.333,10.2,7.5,POR,4,1,.715,1,1,1.500,5,145,3,0.0,11.4,+16,26.4
.000,0,4,0,.333,0.0,11,20110328,Brandon Roy,0,.714,33.8,1,108,7,1,37.5,2.3,.714,0,3,0,1426.0,0,0.0,-3.4,POR,5,5,.661,2,0,.429,0,90,0,0.0,0.0,-4,28.7
.500,0,1,2,0,5.4,8,20110328,Rudy Fernández,2,1.000,8.3,0,113,4,0,20.0,0.0,.750,0,0,0,1276.0,1.000,0.0,5.4,POR,3,1,1.000,0,0,.000,1,151,1,0.0,3.0,-8,12.1
0,2,2,0,0,44.0,0,20110328,Marcus Camby,0,0,15.5,0,95,0,0,0,0.0,0,0,0,1,1092.0,0,7.8,10.6,POR,0,0,0,2,0,0,8,221,7,9.8,27.8,-3,0.0
1.000,0,1,1,0,0.0,3,20110328,Patty Mills,1,1.500,37.1,0,114,1,0,0.0,0.0,1.000,0,0,0,313.0,1.000,0.0,23.1,POR,1,0,1.500,0,0,.000,0,279,0,0.0,0.0,+1,9.8
0,0,0,0,0,0,0,20110328,Chris Johnson,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,POR,0,0,0,0,0,0,0,0,0,0,0,0,0
