efg_pct,usg_pct,pts,tov_pct,bpm,trb,tov,blk_pct,ts_pct,stl,threep,threepa,drb,blk,ftr,pm,trb_pct,player_name,ft_pct,inactive,orb_pct,threepar,date,fg,ortg,pf,orb,ast,ast_pct,threep_pct,sp,fga,team_abbr,stl_pct,starter,fg_pct,drb_pct,fta,ft,drtg
.235,29.0,16,12.5,-6.0,2,3,0.0,.382,1,0,4,2,0,.529,-19,3.3,Kobe Bryant,.889,0,0.0,.235,20061225,4,78,4,0,4,19.5,.000,2275.0,17,LAL,1.4,1,.235,9.0,9,8,113
.600,14.8,10,20.7,1.6,4,2,0.0,.654,1,0,0,2,0,1.200,-21,8.5,Luke Walton,.667,0,6.7,.000,20061225,3,112,0,2,1,6.1,0,1790.0,5,LAL,1.8,1,.600,11.5,6,4,112
.389,16.5,7,10.0,-10.5,0,1,0.0,.389,0,1,3,0,0,.000,-21,0.0,Smush Parker,0,0,0.0,.333,20061225,3,70,4,0,0,0.0,.333,1674.0,9,LAL,0.0,1,.333,0.0,0,0,118
.750,12.6,7,17.0,3.8,2,1,0.0,.717,1,0,0,2,0,.500,-1,5.9,Kwame Brown,.500,0,0.0,.000,20061225,3,121,3,0,2,18.4,0,1290.0,4,LAL,2.4,1,.750,15.9,2,1,110
.333,17.0,4,14.3,1.1,4,1,5.1,.333,1,0,1,4,1,.000,-10,13.4,Brian Cook,0,0,0.0,.167,20061225,2,69,1,0,2,19.7,.000,1131.0,6,LAL,2.8,1,.333,36.4,0,0,103
.500,14.5,5,28.6,-6.6,1,2,0.0,.500,0,1,2,1,0,.000,-1,2.8,Maurice Evans,0,0,0.0,.400,20061225,2,72,2,0,1,8.1,.500,1333.0,5,LAL,0.0,0,.400,7.7,0,0,117
.286,22.5,6,20.2,-9.3,6,2,0.0,.381,0,0,4,6,0,.286,-4,18.8,Vladimir Radmanović,1.000,0,0.0,.571,20061225,2,67,3,0,1,9.1,.000,1212.0,7,LAL,0.0,0,.286,50.9,2,2,110
.417,18.0,6,12.7,3.6,0,1,0.0,.436,1,1,3,0,0,.333,+5,0.0,Jordan Farmar,.500,0,0.0,.500,20061225,2,93,0,0,4,36.4,.333,1206.0,6,LAL,2.6,0,.333,0.0,2,1,112
.600,28.0,13,8.4,6.1,7,1,4.9,.597,1,0,0,4,1,.200,-9,22.7,Ronny Turiaf,.500,0,15.4,.000,20061225,6,112,4,3,0,0.0,0,1170.0,10,LAL,2.7,0,.600,35.2,2,1,103
.571,22.8,9,0.0,13.9,2,0,0.0,.605,1,2,6,0,0,.143,+7,8.4,Sasha Vujačić,1.000,0,13.3,.857,20061225,3,132,2,2,1,15.0,.333,899.0,7,LAL,3.5,0,.429,0.0,1,1,110
.333,26.2,2,25.0,-25.0,3,1,0.0,.333,0,0,0,1,0,.000,-6,27.1,Andrew Bynum,0,0,28.6,.000,20061225,1,72,5,2,0,0.0,0,420.0,3,LAL,0.0,0,.333,24.5,0,0,113
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Shammond Williams,0,0,0,0,20061225,0,0,0,0,0,0,0,0.0,0,LAL,0,0,0,0,0,0,0
.625,37.0,40,12.9,24.2,4,4,8.3,.740,4,1,1,4,4,.800,+20,6.1,Dwyane Wade,.938,0,0.0,.050,20061225,12,143,2,0,11,63.7,1.000,2480.0,20,MIA,5.1,1,.600,9.7,16,15,85
