threepar,blk,ast,threepa,ft_pct,drb_pct,pts,date,player_name,threep,efg_pct,ast_pct,ft,drtg,fga,stl,tov_pct,stl_pct,fg_pct,inactive,fta,orb,sp,threep_pct,orb_pct,bpm,team_abbr,fg,tov,ts_pct,pf,starter,ftr,trb,ortg,drb,blk_pct,trb_pct,pm,usg_pct
.625,2,5,5,0,5.1,2,20150425,Kyle Korver,0,.125,20.3,0,103,8,0,0.0,0.0,.125,0,0,0,2305.0,.000,0.0,-6.9,ATL,1,0,.125,4,1,.000,2,56,2,4.1,2.4,-17,8.9
.222,1,3,4,1.000,31.2,18,20150425,Paul Millsap,2,.444,18.8,2,78,18,5,5.0,7.3,.389,0,2,6,2070.0,.500,15.5,14.9,ATL,7,1,.477,3,1,.111,17,107,11,2.3,23.0,-1,24.6
.417,0,0,5,.500,11.8,22,20150425,DeMarre Carroll,3,.875,0.0,1,100,12,1,23.7,1.5,.750,0,2,2,1989.0,.600,5.4,5.7,ATL,9,4,.854,5,1,.167,6,112,4,0.0,8.4,+9,21.7
.083,2,5,1,.500,19.2,7,20150425,Al Horford,0,.250,28.7,1,93,12,1,13.4,1.6,.250,0,2,2,1836.0,.000,5.8,-1.4,ATL,3,2,.272,3,1,.167,8,69,6,5.1,12.2,-14,20.8
.231,0,6,3,.800,3.3,12,20150425,Jeff Teague,0,.308,37.7,4,95,13,3,20.8,5.1,.308,0,5,2,1794.0,.000,5.9,-0.2,ATL,4,4,.395,3,1,.385,3,80,1,0.0,4.7,+5,27.4
.222,0,2,2,.500,4.2,3,20150425,Dennis Schröder,0,.111,13.9,1,106,9,0,16.8,0.0,.111,0,2,0,1383.0,.000,0.0,-17.7,ATL,1,2,.152,0,0,.222,1,36,1,0.0,2.0,-13,22.0
.571,0,0,4,1.000,15.2,7,20150425,Pero Antić,1,.357,0.0,2,96,7,1,0.0,2.6,.286,0,2,1,1159.0,.250,4.6,-0.6,ATL,2,0,.444,2,0,.286,4,102,3,0.0,9.7,0,17.4
.600,0,1,3,1.000,25.6,6,20150425,Kent Bazemore,0,.400,9.3,2,98,5,0,25.4,0.0,.400,0,2,0,1147.0,.000,0.0,-5.5,ATL,2,2,.510,1,0,.400,5,81,5,0.0,12.2,-6,17.6
.500,0,0,3,0,33.6,6,20150425,Mike Scott,0,.500,0.0,0,95,6,0,0.0,0.0,.500,0,0,1,699.0,.000,7.6,2.9,ATL,3,0,.500,0,0,.000,5,104,4,0.0,20.0,-1,22.0
0,0,0,0,0,0.0,0,20150425,Shelvin Mack,0,0,0.0,0,108,0,0,0,0.0,0,0,0,0,18.0,0,0.0,-10.5,ATL,0,0,0,0,0,0,0,0,0,0.0,0.0,-2,0.0
0,0,0,0,0,0,0,20150425,Elton Brand,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,ATL,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,20150425,John Jenkins,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,ATL,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,20150425,Mike Muscala,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,ATL,0,0,0,0,0,0,0,0,0,0,0,0,0
.412,0,5,7,.800,16.8,16,20150425,Joe Johnson,2,.353,21.5,4,85,17,2,9.4,2.4,.294,0,5,2,2541.0,.286,4.6,2.2,BRK,5,2,.417,4,1,.294,10,92,8,0.0,11.0,-1,22.0
.000,2,0,0,.667,19.2,22,20150425,Brook Lopez,0,.389,0.0,8,87,18,0,7.9,0.0,.389,0,12,4,2497.0,0,9.4,0.3,BRK,7,2,.473,2,1,.667,13,97,9,3.8,14.6,+18,26.8
.000,0,3,0,1.000,15.1,18,20150425,Thaddeus Young,0,.500,15.4,2,89,16,1,19.2,1.2,.500,0,2,4,2470.0,0,9.5,2.3,BRK,8,4,.533,1,1,.125,11,95,7,0.0,12.5,+17,22.3
.538,0,1,7,1.000,5.2,19,20150425,Bojan Bogdanović,3,.654,6.4,2,86,13,3,0.0,4.5,.538,0,2,1,2036.0,.429,2.9,12.9,BRK,7,0,.684,3,1,.154,3,137,2,0.0,4.1,+6,18.0
.500,0,6,4,0,23.9,3,20150425,Deron Williams,1,.188,36.7,0,79,8,2,27.3,3.9,.125,0,0,0,1562.0,.250,0.0,-4.9,BRK,1,3,.188,2,1,.000,7,52,7,0.0,12.5,+3,18.6
.333,0,8,1,1.000,16.5,5,20150425,Jarrett Jack,1,.500,47.2,2,91,3,0,34.0,0.0,.333,0,2,0,1617.0,1.000,0.0,1.9,BRK,1,2,.644,2,0,.667,5,117,5,0.0,8.6,+17,9.6
.250,0,1,1,1.000,4.4,8,20150425,Alan Anderson,0,.750,9.7,2,96,4,0,29.1,0.0,.750,0,2,0,1199.0,.000,0.0,0.4,BRK,3,2,.820,1,0,.500,1,109,1,0.0,2.3,-5,15.2
.000,0,0,0,0,0.0,0,20150425,Mason Plumlee,0,.000,0.0,0,98,1,0,0.0,0.0,.000,0,0,1,253.0,0,23.2,-15.5,BRK,0,0,.000,1,0,.000,1,56,0,0.0,11.1,-8,10.4
.667,0,0,2,0,23.7,0,20150425,Mirza Teletović,0,.000,0.0,0,87,3,0,0.0,0.0,.000,0,0,0,225.0,.000,0.0,-35.2,BRK,0,0,.000,1,0,.000,1,0,1,0.0,12.4,-7,35.2
0,0,0,0,0,0,0,20150425,Markel Brown,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,BRK,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,20150425,Earl Clark,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,BRK,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,20150425,Jerome Jordan,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,BRK,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,20150425,Darius Morris,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,BRK,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,20150425,Austin Daye,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,ATL,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,20150425,Thabo Sefolosha,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,ATL,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,20150425,Cory Jefferson,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,BRK,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,20150425,Sergey Karasev,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,BRK,0,0,0,0,0,0,0,0,0,0,0,0,0
