blk_pct,fg_pct,ast_pct,stl_pct,drtg,ast,pts,ft_pct,usg_pct,fg,trb,pm,ortg,tov,drb,date,sp,stl,player_name,fga,ft,inactive,threepar,blk,efg_pct,orb,threep,bpm,trb_pct,ts_pct,team_abbr,threepa,fta,ftr,starter,orb_pct,pf,threep_pct,tov_pct,drb_pct
0.0,.364,22.6,2.8,87,5,15,1.000,20.3,4,4,+5,112,2,3,20051206,2354.0,2,Devin Harris,11,7,0,.000,0,.364,1,0,5.5,6.2,.533,DAL,0,7,.636,1,3.5,3,0,12.4,8.3
7.5,.579,15.1,0.0,79,2,31,.889,36.8,11,11,+13,118,4,11,20051206,2183.0,0,Dirk Nowitzki,19,8,0,.158,3,.605,0,1,16.5,18.4,.675,DAL,3,9,.474,1,0.0,2,.333,14.8,33.0
0.0,.375,0.0,0.0,90,0,6,0,13.8,3,8,+6,76,2,5,20051206,2161.0,0,Erick Dampier,8,0,0,.000,0,.375,3,0,-5.2,13.5,.375,DAL,0,0,.000,1,11.4,4,0,20.0,15.1
0.0,.571,5.3,0.0,91,1,8,.000,18.6,4,4,+4,60,5,4,20051206,2066.0,0,Marquis Daniels,7,0,0,.000,0,.571,0,0,-9.7,7.1,.508,DAL,0,2,.286,1,0.0,5,0,38.8,12.7
0.0,.750,5.1,4.9,81,1,6,0,8.8,3,5,+7,102,2,4,20051206,2034.0,3,Adrian Griffin,4,0,0,.000,0,.750,1,0,6.1,9.0,.750,DAL,0,0,.000,1,4.0,3,0,33.3,12.9
0.0,.364,6.6,3.8,84,1,11,.750,23.8,4,4,-4,92,1,3,20051206,1725.0,2,Keith Van Horn,11,3,0,.273,0,.364,1,0,2.3,8.5,.431,DAL,3,4,.364,0,4.8,2,.000,7.3,11.4
0.0,.286,32.1,0.0,92,4,5,0,20.6,2,3,+12,79,2,2,20051206,1303.0,0,Darrell Armstrong,7,0,0,.143,0,.357,1,1,-3.0,8.4,.357,DAL,1,0,.000,0,6.3,3,1.000,22.2,10.0
9.5,.500,0.0,5.7,72,0,2,0,10.4,1,2,+2,121,0,1,20051206,574.0,1,DeSagana Diop,2,0,0,.000,1,.500,1,0,-0.1,12.7,.500,DAL,0,0,.000,0,14.3,6,0,0.0,11.4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20051206,0.0,0,Jason Terry,0,0,0,0,0,0,0,0,0,0,0,DAL,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20051206,0.0,0,Josh Powell,0,0,0,0,0,0,0,0,0,0,0,DAL,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20051206,0.0,0,Didier Ilunga-Mbenga,0,0,0,0,0,0,0,0,0,0,0,DAL,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20051206,0.0,0,Rawle Marshall,0,0,0,0,0,0,0,0,0,0,0,DAL,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20051206,0.0,0,Doug Christie,0,0,0,0,0,0,0,0,0,0,0,DAL,0,0,0,0,0,0,0,0,0
5.7,.412,15.8,1.3,93,2,25,.786,28.0,7,13,-11,119,1,9,20051206,2457.0,1,Jermaine O'Neal,17,11,0,.000,3,.412,4,0,12.2,19.3,.540,IND,0,14,.824,1,10.7,3,0,4.1,30.1
2.0,.400,16.3,7.2,89,2,15,.375,26.8,6,2,-2,77,3,1,20051206,2284.0,5,Metta World Peace,15,3,0,.333,1,.400,1,0,4.6,3.2,.405,IND,5,8,.533,1,2.9,3,.000,13.9,3.6
0.0,.333,7.8,1.7,99,1,7,1.000,22.1,3,5,-12,48,6,5,20051206,1988.0,1,Stephen Jackson,9,1,0,.222,0,.333,0,0,-12.1,9.2,.371,IND,2,1,.111,1,0.0,2,.000,38.9,20.7
0.0,.167,7.8,0.0,105,1,9,1.000,17.5,1,2,-5,96,2,2,20051206,1729.0,0,Šarūnas Jasikevičius,6,6,0,.500,0,.250,0,1,-3.4,4.2,.521,IND,3,6,1.000,1,0.0,0,.333,18.8,9.5
2.7,.250,8.7,0.0,102,1,9,.833,19.5,2,7,-7,99,1,3,20051206,1698.0,0,Danny Granger,8,5,0,.125,1,.250,4,0,1.1,15.0,.423,IND,1,6,.750,1,15.4,1,.000,8.6,14.5
0.0,.500,11.3,0.0,103,1,7,0,15.3,3,3,-4,88,2,3,20051206,1488.0,0,Fred Jones,6,0,0,.333,0,.583,0,1,-3.4,7.3,.583,IND,2,0,.000,0,0.0,2,.500,25.0,16.6
6.6,0,0.0,2.3,92,0,1,.500,1.8,0,6,+2,153,0,4,20051206,1413.0,1,Jeff Foster,0,1,0,0,2,0,2,0,1.8,15.5,.568,IND,0,2,0,0,9.3,3,0,0.0,23.3
0.0,.000,21.8,8.6,89,2,0,.000,17.0,0,0,-4,12,2,0,20051206,1151.0,3,Anthony Johnson,4,0,0,.250,0,.000,0,0,-10.4,0.0,.000,IND,1,2,.500,0,0.0,4,.000,29.1,0.0
0.0,.500,0.0,0.0,106,0,2,0,29.7,1,0,-2,98,0,0,20051206,192.0,0,David Harrison,2,0,0,.000,0,.500,0,0,-9.8,0.0,.500,IND,0,0,.000,0,0.0,2,0,0.0,0.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20051206,0.0,0,Samaki Walker,0,0,0,0,0,0,0,0,0,0,0,IND,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20051206,0.0,0,Scot Pollard,0,0,0,0,0,0,0,0,0,0,0,IND,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20051206,0.0,0,Eddie Gill,0,0,0,0,0,0,0,0,0,0,0,IND,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20051206,0.0,0,Josh Howard,0,0,1,0,0,0,0,0,0,0,0,DAL,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20051206,0.0,0,Pavel Podkolzin,0,0,1,0,0,0,0,0,0,0,0,DAL,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20051206,0.0,0,Jerry Stackhouse,0,0,1,0,0,0,0,0,0,0,0,DAL,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20051206,0.0,0,Jonathan Bender,0,0,1,0,0,0,0,0,0,0,0,IND,0,0,0,0,0,0,0,0,0
