threepar,blk,ast,threepa,ft_pct,drb_pct,pts,date,player_name,threep,efg_pct,ast_pct,ft,drtg,fga,stl,tov_pct,stl_pct,fg_pct,inactive,fta,orb,sp,threep_pct,orb_pct,bpm,team_abbr,fg,tov,ts_pct,pf,starter,ftr,trb,ortg,drb,blk_pct,trb_pct,pm,usg_pct
.231,1,2,3,.800,11.0,20,20160318,Harrison Barnes,2,.615,6.8,4,111,13,1,0.0,1.3,.538,0,5,1,2174.0,.667,3.3,2.4,GSW,7,0,.658,2,1,.385,5,136,4,2.1,7.5,-4,17.8
.250,1,8,2,1.000,11.1,15,20160318,Draymond Green,2,.750,25.7,3,111,8,1,30.0,1.3,.625,0,3,0,2167.0,1.000,0.0,3.9,GSW,5,4,.805,2,1,.375,4,127,4,2.1,6.0,+17,15.6
.462,0,10,12,1.000,23.3,31,20160318,Stephen Curry,6,.577,44.8,1,106,26,2,3.6,2.7,.462,0,1,1,2059.0,.500,3.5,10.8,GSW,12,1,.586,2,1,.038,9,125,8,0.0,14.3,+8,33.9
.682,1,2,15,1.000,17.7,39,20160318,Klay Thompson,10,.864,10.1,1,105,22,2,11.8,2.7,.636,0,1,0,2030.0,.667,0.0,17.3,GSW,14,3,.869,3,1,.045,6,131,6,2.2,9.7,+2,31.9
.000,0,0,0,1.000,23.3,2,20160318,Andrew Bogut,0,.000,0.0,2,112,1,0,34.7,0.0,.000,0,2,0,515.0,0,0.0,-13.1,GSW,0,1,.532,1,1,2.000,2,73,2,0.0,12.7,0,14.2
.000,0,5,0,0,5.6,2,20160318,Shaun Livingston,0,.200,29.4,0,105,5,2,0.0,5.1,.200,0,0,1,1079.0,0,6.7,1.0,GSW,1,0,.200,0,0,.000,2,105,1,0.0,6.1,+25,11.8
.400,1,2,2,0,5.7,5,20160318,Leandro Barbosa,1,.500,13.0,0,114,5,0,0.0,0.0,.400,0,0,0,1044.0,.500,0.0,-2.5,GSW,2,0,.500,2,0,.000,1,113,1,4.3,3.1,+22,12.2
.250,1,2,2,0,29.1,13,20160318,Marreese Speights,1,.813,17.9,0,107,8,0,11.1,0.0,.750,0,0,0,1032.0,.500,0.0,8.5,GSW,6,1,.813,2,0,.000,5,135,5,4.4,15.9,+16,22.2
1.000,1,1,1,0,13.6,0,20160318,Brandon Rush,0,.000,6.8,0,111,1,0,0.0,0.0,.000,0,0,0,883.0,.000,0.0,-5.3,GSW,0,0,.000,2,0,.000,2,64,2,5.1,7.4,+4,2.9
.000,0,1,0,.500,8.6,3,20160318,James Michael McAdoo,0,.250,9.5,1,116,4,0,17.0,0.0,.250,0,2,2,694.0,0,20.7,-15.8,GSW,1,1,.307,2,0,.500,3,86,1,0.0,14.1,-12,21.6
.000,1,0,0,0,21.2,0,20160318,Anderson Varejão,0,.000,0.0,0,106,1,0,50.0,0.0,.000,0,0,0,565.0,0,0.0,-16.0,GSW,0,1,.000,3,0,.000,2,0,2,8.0,11.6,+9,9.0
1.000,0,2,1,0,38.0,0,20160318,Ian Clark,0,.000,75.9,0,108,1,0,0.0,0.0,.000,0,0,0,158.0,.000,0.0,4.4,GSW,0,0,.000,0,0,.000,1,101,1,0.0,20.7,+3,16.1
