efg_pct,usg_pct,pts,tov_pct,bpm,trb,tov,blk_pct,ts_pct,stl,threep,threepa,drb,blk,ftr,pm,trb_pct,player_name,ft_pct,inactive,orb_pct,threepar,date,fg,ortg,pf,orb,ast,ast_pct,threep_pct,sp,fga,team_abbr,stl_pct,starter,fg_pct,drb_pct,fta,ft,drtg
.273,18.1,14,16.7,-2.4,3,3,0.0,.468,1,0,1,1,0,.818,+13,3.8,Derek Fisher,.889,0,5.1,.091,20070120,3,95,4,2,4,15.1,.000,2575.0,11,UTA,1.2,1,.273,2.5,9,8,96
.538,22.3,19,10.3,6.0,14,2,0.0,.546,0,0,0,12,0,.769,+7,20.0,Carlos Boozer,.500,0,5.8,.000,20070120,7,106,2,2,4,21.2,0,2261.0,13,UTA,0.0,1,.538,34.0,10,5,87
.500,22.2,12,29.4,-3.5,0,5,0.0,.500,2,0,1,0,0,.000,+1,0.0,Deron Williams,0,0,0.0,.083,20070120,6,79,6,0,7,41.7,.000,1989.0,12,UTA,3.0,1,.500,0.0,0,0,92
.472,26.7,21,0.0,4.3,11,0,0.0,.520,0,3,9,10,0,.278,+4,18.1,Mehmet Okur,.800,0,3.3,.500,20070120,7,108,4,1,0,0.0,.333,1964.0,18,UTA,0.0,1,.389,32.6,5,4,87
.333,16.2,10,17.4,15.1,6,2,4.9,.525,3,0,2,4,2,1.333,+6,10.5,Andrei Kirilenko,.750,0,7.1,.333,20070120,2,113,2,2,7,36.5,.000,1848.0,6,UTA,4.9,1,.333,13.9,8,6,81
.500,20.5,11,0.0,7.7,2,0,0.0,.564,2,0,0,0,0,.500,+5,5.2,Matt Harpring,.750,0,10.6,.000,20070120,4,122,2,2,0,0.0,0,1237.0,8,UTA,4.8,0,.500,0.0,4,3,89
.250,13.1,2,20.0,-8.0,0,1,0.0,.250,1,0,1,0,0,.000,+5,0.0,Gordan Giriček,0,0,0.0,.250,20070120,1,41,1,0,0,0.0,.000,991.0,4,UTA,3.0,0,.250,0.0,0,0,93
.400,21.8,4,28.6,-7.8,4,2,5.4,.400,0,0,0,4,1,.000,+5,15.5,Paul Millsap,0,0,0.0,.000,20070120,2,59,4,0,1,13.2,0,834.0,5,UTA,0.0,0,.400,30.7,0,0,84
.500,11.1,2,33.3,3.3,3,1,6.4,.500,0,0,0,2,1,.000,+4,13.8,Jarron Collins,0,0,9.3,.000,20070120,1,94,3,1,2,28.4,0,701.0,2,UTA,0.0,0,.500,18.3,0,0,88
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Dee Brown,0,0,0,0,20070120,0,0,0,0,0,0,0,0.0,0,UTA,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ronnie Brewer,0,0,0,0,20070120,0,0,0,0,0,0,0,0.0,0,UTA,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Rafael Araújo,0,0,0,0,20070120,0,0,0,0,0,0,0,0.0,0,UTA,0,0,0,0,0,0,0
.433,24.3,22,12.9,3.0,5,3,0.0,.542,2,1,5,5,0,.800,-3,6.4,Kirk Hinrich,.750,0,0.0,.333,20070120,6,106,4,0,4,20.5,.200,2538.0,15,CHI,2.4,1,.400,12.9,12,9,100
.350,31.9,23,13.9,2.6,4,4,1.9,.463,1,0,4,3,1,.550,-6,5.4,Ben Gordon,.818,0,2.7,.200,20070120,7,94,4,1,6,35.1,.000,2392.0,20,CHI,1.3,1,.350,8.2,11,9,102
.500,11.9,10,18.8,9.5,9,2,11.3,.579,2,0,0,6,6,1.000,-9,12.3,Ben Wallace,.667,0,8.1,.000,20070120,3,109,1,3,2,9.6,0,2363.0,6,CHI,2.5,1,.500,16.6,6,4,91
.357,20.0,12,6.3,1.4,7,1,2.1,.403,3,0,0,5,1,.143,-5,10.8,Luol Deng,1.000,0,6.1,.000,20070120,5,88,3,2,0,0.0,0,2097.0,14,CHI,4.3,1,.357,15.6,2,2,94
.286,12.3,4,12.5,-8.0,9,1,0.0,.286,0,0,0,5,0,.000,-4,16.9,P.J. Brown,0,0,14.8,.000,20070120,2,75,5,4,0,0.0,0,1728.0,7,CHI,0.0,1,.286,18.9,0,0,103
.571,20.6,8,28.7,-6.4,6,3,0.0,.538,0,0,3,6,0,.143,-7,14.5,Andrés Nocioni,.000,0,0.0,.429,20070120,4,75,4,0,1,10.6,.000,1338.0,7,CHI,0.0,0,.571,29.4,1,0,100
.333,22.7,4,17.4,0.9,5,1,19.8,.420,0,0,0,3,3,1.333,-3,24.1,Tyrus Thomas,.500,0,19.1,.000,20070120,1,86,3,2,0,0.0,0,671.0,3,CHI,0.0,0,.333,29.3,4,2,86
0,0.0,0,0,-7.5,0,0,0.0,0,0,0,0,0,0,0,-8,0.0,Chris Duhon,0,0,0.0,0,20070120,0,0,0,0,0,0.0,0,594.0,0,CHI,0.0,0,0,0.0,0,0,109
.500,23.9,2,50.0,-19.0,1,2,0.0,.500,0,0,0,1,0,.000,-2,7.3,Mike Sweetney,0,0,0.0,.000,20070120,1,45,2,0,0,0.0,0,443.0,2,CHI,0.0,0,.500,14.8,0,0,104
.000,22.4,0,0.0,-21.6,0,0,0.0,.000,0,0,0,0,0,.000,-3,0.0,Thabo Sefolosha,0,0,0.0,.000,20070120,0,0,0,0,0,0.0,0,236.0,2,CHI,0.0,0,.000,0.0,0,0,109
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Adrian Griffin,0,0,0,0,20070120,0,0,0,0,0,0,0,0.0,0,CHI,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Malik Allen,0,0,0,0,20070120,0,0,0,0,0,0,0,0.0,0,CHI,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C.J. Miles,0,1,0,0,20070120,0,0,0,0,0,0,0,0.0,0,UTA,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Martynas Andriuškevičius,0,1,0,0,20070120,0,0,0,0,0,0,0,0.0,0,CHI,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Andre Barrett,0,1,0,0,20070120,0,0,0,0,0,0,0,0.0,0,CHI,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Viktor Khryapa,0,1,0,0,20070120,0,0,0,0,0,0,0,0.0,0,CHI,0,0,0,0,0,0,0
