blk_pct,fg_pct,ast_pct,stl_pct,drtg,ast,pts,ft_pct,usg_pct,fg,trb,pm,ortg,tov,drb,date,sp,stl,player_name,fga,ft,inactive,threepar,blk,efg_pct,orb,threep,bpm,trb_pct,ts_pct,team_abbr,threepa,fta,ftr,starter,orb_pct,pf,threep_pct,tov_pct,drb_pct
0.0,.429,12.2,1.4,94,2,18,.714,23.1,6,9,-17,106,0,9,20060214,2302.0,1,Richard Jefferson,14,5,0,.143,0,.464,0,1,6.9,12.2,.527,NJN,2,7,.500,1,0.0,0,.500,0.0,22.5
2.7,.417,0.0,0.0,97,0,10,0,23.4,5,6,-20,71,2,4,20060214,1860.0,0,Nenad Krstić,12,0,0,.000,1,.417,2,0,-6.0,10.1,.417,NJN,0,0,.000,1,7.4,3,0,14.3,12.4
0.0,.500,20.9,1.8,94,3,10,1.000,18.0,3,5,-20,98,3,5,20060214,1783.0,1,Jason Kidd,6,3,0,.333,0,.583,0,1,0.0,8.8,.683,NJN,2,3,.500,1,0.0,3,.500,29.1,16.2
0.0,.385,27.3,0.0,99,3,13,1.000,36.6,5,4,-15,69,5,4,20060214,1645.0,0,Vince Carter,13,3,0,.154,0,.385,0,0,-6.7,7.6,.454,NJN,2,3,.231,1,0.0,2,.000,25.9,14.0
0.0,.000,16.2,0.0,93,2,0,0,7.4,0,8,-5,44,1,7,20060214,1267.0,0,Jason Collins,2,0,0,.000,0,.000,1,0,-5.3,19.8,.000,NJN,0,0,.000,1,5.4,4,0,33.3,31.8
3.3,.500,9.2,0.0,98,1,8,0,16.3,4,2,-10,95,0,2,20060214,1527.0,0,Clifford Robinson,8,0,0,.375,1,.500,0,0,1.3,4.1,.500,NJN,3,0,.000,0,0.0,2,.000,0.0,7.5
0.0,.667,43.2,0.0,103,4,4,0,16.1,2,0,-3,78,3,0,20060214,1157.0,0,Jacque Vaughn,3,0,0,.000,0,.667,0,0,-4.6,0.0,.667,NJN,0,0,.000,0,0.0,2,0,50.0,0.0
0.0,.333,9.9,0.0,98,1,2,.000,13.2,1,3,0,46,1,3,20060214,1147.0,0,Antoine Wright,3,0,0,.333,0,.333,0,0,-9.3,8.2,.258,NJN,1,2,.667,0,0.0,3,.000,20.5,15.1
0.0,.000,34.6,7.3,78,3,0,0,14.0,0,5,+3,31,1,5,20060214,892.0,2,Scott Padgett,3,0,0,.667,0,.000,0,0,2.5,17.5,.000,NJN,2,0,.000,0,0.0,2,.000,25.0,32.3
0.0,.000,21.9,0.0,100,1,0,0,13.3,0,2,+7,47,0,1,20060214,470.0,0,Lamond Murray,2,0,0,.000,0,.000,1,0,-4.5,13.3,.000,NJN,0,0,.000,0,14.6,0,0,0.0,12.3
0.0,.500,0.0,0.0,103,0,2,0,29.1,1,0,+4,89,0,0,20060214,214.0,0,Marc Jackson,2,0,0,.000,0,.500,0,0,0.9,0.0,.500,NJN,0,0,.000,0,0.0,0,0,0.0,0.0
0.0,1.000,0.0,0.0,90,0,4,.500,43.0,1,1,+6,166,0,1,20060214,136.0,0,Zoran Planinić,1,1,0,1.000,0,1.500,0,1,59.5,23.0,1.064,NJN,1,2,2.000,0,0.0,0,1.000,0.0,42.4
6.7,.278,9.8,1.4,72,2,13,.000,23.6,5,11,+10,75,0,10,20060214,2289.0,1,Rasheed Wallace,18,0,0,.500,3,.361,1,3,5.4,15.0,.344,DET,9,2,.111,1,2.5,1,.333,0.0,30.0
0.0,.400,55.4,1.6,82,10,19,.900,22.2,4,2,+26,141,1,2,20060214,1986.0,1,Chauncey Billups,10,9,0,.500,0,.500,0,2,16.6,3.2,.660,DET,5,10,1.000,1,0.0,1,.400,6.5,6.9
0.0,.286,11.3,0.0,84,2,13,.667,25.8,4,7,+26,85,1,5,20060214,1957.0,0,Tayshaun Prince,14,4,0,.286,0,.321,2,1,-0.8,11.2,.391,DET,4,6,.429,1,5.9,1,.250,5.7,17.5
0.0,.714,6.6,1.8,77,1,10,.000,11.7,5,13,+24,139,0,10,20060214,1812.0,1,Ben Wallace,7,0,0,.000,0,.714,3,0,8.7,22.5,.672,DET,0,1,.143,1,9.5,2,0,0.0,37.8
0.0,.727,20.0,0.0,83,2,18,.667,25.3,8,5,+11,120,2,4,20060214,1621.0,0,Richard Hamilton,11,2,0,.091,0,.727,1,0,7.7,9.7,.731,DET,1,3,.273,1,3.6,4,.000,14.0,16.9
0.0,.500,0.0,0.0,85,0,8,0,17.8,4,2,+4,100,0,1,20060214,1289.0,0,Antonio McDyess,8,0,0,.000,0,.500,1,0,-0.6,4.9,.500,DET,0,0,.000,0,4.5,1,0,0.0,5.3
0.0,.000,16.4,0.0,85,2,0,0,10.4,0,1,-13,25,0,1,20060214,1095.0,0,Maurice Evans,4,0,0,.250,0,.000,0,0,-11.0,2.9,.000,DET,1,0,.000,0,0.0,3,.000,0.0,6.3
4.7,.167,9.0,3.0,74,1,2,0,18.4,1,2,+4,44,1,1,20060214,1087.0,1,Carlos Delfino,6,0,0,.333,1,.167,1,0,-7.0,5.8,.167,DET,2,0,.000,0,5.3,3,.000,14.3,6.3
0.0,.333,38.2,0.0,84,2,2,0,25.5,1,1,-8,53,2,1,20060214,561.0,0,Lindsey Hunter,3,0,0,.667,0,.333,0,0,-14.9,5.6,.333,DET,2,0,.000,0,0.0,2,.000,40.0,12.2
0.0,.000,27.0,0.0,83,1,0,0,17.2,0,1,-4,22,1,1,20060214,333.0,0,Carlos Arroyo,1,0,0,.000,0,.000,0,0,-19.6,9.4,.000,DET,0,0,.000,0,0.0,1,0,50.0,20.6
0.0,.000,0.0,0.0,86,0,0,0,13.4,0,0,-4,0,0,0,20060214,214.0,0,Darko Miličić,1,0,0,1.000,0,.000,0,0,-14.7,0.0,.000,DET,1,0,.000,0,0.0,0,.000,0.0,0.0
0.0,0,0.0,0.0,74,0,0,0,0.0,0,2,-6,0,0,2,20060214,156.0,0,Dale Davis,0,0,0,0,0,0,0,0,3.9,40.1,0,DET,0,0,0,0,0.0,0,0,0,87.9
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20060214,0.0,0,Alex Acker,0,0,1,0,0,0,0,0,0,0,0,DET,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20060214,0.0,0,Amir Johnson,0,0,1,0,0,0,0,0,0,0,0,DET,0,0,0,0,0,0,0,0,0
