blk_pct,fg_pct,ast_pct,stl_pct,drtg,ast,pts,ft_pct,usg_pct,fg,trb,pm,ortg,tov,drb,date,sp,stl,player_name,fga,ft,inactive,threepar,blk,efg_pct,orb,threep,bpm,trb_pct,ts_pct,team_abbr,threepa,fta,ftr,starter,orb_pct,pf,threep_pct,tov_pct,drb_pct
0.0,.469,13.9,0.0,123,3,42,1.000,32.7,15,3,+5,128,1,3,20060129,2982.0,0,Mike Bibby,32,6,0,.406,0,.563,0,6,2.7,3.6,.606,SAC,13,6,.188,1,0.0,4,.462,2.8,5.9
2.9,.500,12.7,1.0,115,4,19,.818,17.3,5,10,+4,115,4,9,20060129,2974.0,1,Brad Miller,10,9,0,.100,2,.500,1,0,0.1,12.2,.640,SAC,1,11,1.100,1,3.1,5,.000,21.2,17.8
0.0,.286,0.0,2.2,115,0,12,.800,14.7,2,10,+6,94,3,9,20060129,2682.0,2,Kevin Martin,7,8,0,.143,0,.286,1,0,-4.4,13.5,.526,SAC,1,10,1.429,1,3.5,2,.000,20.8,19.8
0.0,.857,12.5,2.5,114,3,16,.800,17.0,6,11,+7,114,6,8,20060129,2441.0,2,Kenny Thomas,7,4,0,.000,0,.857,3,0,1.5,16.3,.870,SAC,0,5,.714,1,11.5,5,0,39.5,19.3
0.0,.444,14.5,1.3,117,3,24,.778,29.1,8,9,-9,110,3,7,20060129,2345.0,1,Metta World Peace,18,7,0,.111,0,.472,2,1,-1.7,13.9,.546,SAC,2,9,.500,1,8.0,3,.500,12.0,17.6
0.0,.333,18.6,2.2,113,3,3,.500,7.6,1,6,-1,113,0,6,20060129,1400.0,1,Francisco García,3,1,0,.333,0,.333,0,0,2.1,15.5,.387,SAC,1,2,.667,0,0.0,2,.000,0.0,25.2
0.0,1.000,0.0,0.0,122,0,7,1.000,10.6,2,1,-11,222,0,1,20060129,860.0,0,Shareef Abdur-Rahim,2,3,0,.000,0,1.000,0,0,0.7,4.2,1.054,SAC,0,3,1.500,0,0.0,4,0,0.0,6.8
0.0,0,0.0,0.0,125,0,0,0,0.0,0,1,-6,216,0,0,20060129,215.0,0,Ronnie Price,0,0,0,0,0,0,1,0,2.8,16.8,0,SAC,0,0,0,0,43.5,0,0,0,0.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20060129,0.0,0,Corliss Williamson,0,0,0,0,0,0,0,0,0,0,0,SAC,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20060129,0.0,0,Brian Skinner,0,0,0,0,0,0,0,0,0,0,0,SAC,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20060129,0.0,0,Jamal Sampson,0,0,0,0,0,0,0,0,0,0,0,SAC,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20060129,0.0,0,Jason Hart,0,0,0,0,0,0,0,0,0,0,0,SAC,0,0,0,0,0,0,0,0,0
0.0,.444,12.2,3.1,113,4,23,1.000,19.1,8,10,-1,124,1,8,20060129,2886.0,3,Morris Peterson,18,4,0,.444,0,.528,2,3,4.8,12.5,.582,TOR,8,4,.222,1,4.1,4,.375,4.8,25.9
0.0,.286,9.9,0.0,123,3,13,.714,22.1,4,2,-5,75,3,2,20060129,2415.0,0,Jalen Rose,14,5,0,.357,0,.286,0,0,-11.2,3.0,.381,TOR,5,7,.500,1,0.0,1,.000,14.9,7.7
2.2,.438,11.6,1.3,117,3,21,.778,24.0,7,9,-17,121,1,4,20060129,2320.0,1,Chris Bosh,16,7,0,.000,1,.438,5,0,0.6,14.0,.526,TOR,0,9,.563,1,12.7,6,0,4.8,16.1
0.0,.474,18.7,4.2,111,4,22,.400,26.3,9,6,-9,113,0,6,20060129,2144.0,3,Mike James,19,2,0,.105,0,.526,0,2,5.6,10.1,.519,TOR,2,5,.263,1,0.0,3,1.000,0.0,26.2
