threepar,blk,ast,threepa,ft_pct,drb_pct,pts,date,player_name,threep,efg_pct,ast_pct,ft,drtg,fga,stl,tov_pct,stl_pct,fg_pct,inactive,fta,orb,sp,threep_pct,orb_pct,bpm,team_abbr,fg,tov,ts_pct,pf,starter,ftr,trb,ortg,drb,blk_pct,trb_pct,pm,usg_pct
.545,0,2,6,.875,44.9,20,20110204,Kevin Love,3,.591,9.2,7,117,11,0,17.1,0.0,.455,0,8,3,2199.0,.500,8.7,1.4,MIN,5,3,.689,3,1,.727,15,127,12,0.0,24.6,-12,20.9
.400,0,1,4,.750,7.5,15,20110204,Corey Brewer,2,.600,4.6,3,117,10,2,20.3,2.8,.500,0,4,0,2185.0,.500,0.0,-2.7,MIN,5,3,.638,1,1,.400,2,104,2,0.0,3.3,-19,17.7
.000,4,0,0,.500,17.0,15,20110204,Darko Miličić,0,.538,0.0,1,108,13,2,12.6,3.1,.538,0,2,3,1941.0,0,9.9,-0.6,MIN,7,2,.540,4,1,.154,7,103,4,8.1,13.0,-16,21.5
.222,0,7,2,0,0.0,8,20110204,Jonny Flynn,0,.444,46.3,0,120,9,1,25.0,1.9,.444,0,0,1,1572.0,.000,4.1,-4.6,MIN,4,3,.444,0,1,.000,1,96,0,0.0,2.3,-14,20.0
.143,0,1,1,0,0.0,4,20110204,Michael Beasley,0,.286,13.9,0,124,7,0,12.5,0.0,.286,0,0,1,758.0,.000,8.4,-17.2,MIN,2,1,.286,1,1,.000,1,68,0,0.0,4.7,-9,27.7
.571,0,3,4,1.000,11.0,7,20110204,Martell Webster,1,.214,17.5,4,118,7,1,0.0,2.0,.143,0,4,0,1490.0,.250,0.0,-3.1,MIN,1,0,.400,1,0,.571,2,111,2,0.0,4.8,0,15.4
.455,0,3,5,0,6.0,10,20110204,Wesley Johnson,2,.455,23.8,0,114,11,2,0.0,4.5,.364,0,0,2,1367.0,.400,9.4,4.7,MIN,4,0,.455,1,0,.000,3,118,1,0.0,7.9,+4,21.1
.545,0,0,6,.750,12.6,16,20110204,Sebastian Telfair,3,.591,0.0,3,122,11,0,19.0,0.0,.455,0,4,0,1308.0,.500,0.0,-5.5,MIN,5,3,.627,2,0,.364,2,101,2,0.0,5.5,+3,31.6
.400,0,1,2,0,22.4,3,20110204,Anthony Tolliver,1,.300,8.1,0,120,5,0,0.0,0.0,.200,0,0,2,1101.0,.500,11.6,-8.3,MIN,1,0,.300,2,0,.000,5,98,3,0.0,16.3,+6,11.9
0,0,0,0,0,0.0,0,20110204,Kosta Koufos,0,0,0.0,0,124,0,0,0,0.0,0,0,0,0,249.0,0,0.0,-16.9,MIN,0,0,0,2,0,0,0,0,0,0.0,0.0,+5,0.0
.000,0,0,0,0,0.0,2,20110204,Nikola Peković,0,1.000,0.0,0,124,1,0,0.0,0.0,1.000,0,0,1,231.0,0,27.7,6.3,MIN,1,0,1.000,0,0,.000,1,209,0,0.0,15.6,-3,11.4
0,0,0,0,0,0,0,20110204,Lazar Hayward,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,MIN,0,0,0,0,0,0,0,0,0,0,0,0,0
.000,1,2,0,0,13.2,20,20110204,DeMar DeRozan,0,.769,7.0,0,104,13,3,0.0,3.8,.769,0,0,0,2418.0,0,0.0,6.1,TOR,10,0,.769,1,1,.000,5,152,5,2.2,7.4,+16,14.5
.429,0,19,3,1.000,2.8,6,20110204,José Calderón,0,.286,55.9,2,108,7,3,38.8,4.1,.286,0,2,0,2252.0,.000,0.0,-2.3,TOR,2,5,.381,4,1,.286,1,99,1,0.0,1.6,+14,15.4
.269,0,3,7,.875,14.5,30,20110204,Andrea Bargnani,3,.442,11.9,7,113,26,0,14.5,0.0,.385,0,8,1,2208.0,.429,3.7,-10.6,TOR,10,5,.508,4,1,.308,6,94,5,0.0,9.8,+10,42.1
.000,2,6,0,1.000,20.7,19,20110204,Amir Johnson,0,.800,22.5,3,98,10,3,0.0,4.2,.800,0,3,5,2169.0,0,19.0,16.2,TOR,8,0,.839,3,1,.300,12,182,7,4.8,19.9,+14,14.1
.071,0,3,1,.000,6.6,16,20110204,Sonny Weems,0,.571,13.0,0,113,14,1,6.5,1.6,.571,0,1,1,1951.0,.000,4.2,-5.0,TOR,8,1,.554,4,1,.071,3,110,2,0.0,5.5,+19,21.3
.000,1,0,0,0,43.8,6,20110204,Ed Davis,0,.750,0.0,0,99,4,0,20.0,0.0,.750,0,0,1,1168.0,0,7.0,-1.8,TOR,3,1,.750,1,0,.000,9,114,8,4.5,27.7,+1,11.5
.000,1,1,0,1.000,17.6,10,20110204,Trey Johnson,0,.429,6.9,4,109,7,0,18.6,0.0,.429,0,4,0,1090.0,0,0.0,-10.2,TOR,3,2,.571,4,0,.571,3,99,3,4.8,9.9,-8,26.6
.000,1,1,0,0,6.6,4,20110204,Julian Wright,0,1.000,7.4,0,106,2,1,33.3,3.1,1.000,0,0,1,969.0,0,8.5,3.6,TOR,2,1,1.000,1,0,.000,2,129,1,5.4,7.4,-6,8.3
.000,0,0,0,0,0.0,0,20110204,Alexis Ajinça,0,.000,0.0,0,119,1,0,0.0,0.0,.000,0,0,0,175.0,0,0.0,-24.3,TOR,0,0,.000,0,0,.000,0,0,0,0.0,0.0,-5,15.4
0,0,0,0,0,0,0,20110204,Joey Dorsey,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,TOR,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,20110204,Jerryd Bayless,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,TOR,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,20110204,Solomon Alabi,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,TOR,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,20110204,Wayne Ellington,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,MIN,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,20110204,Luke Ridnour,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,MIN,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,20110204,Leandro Barbosa,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,TOR,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,20110204,Reggie Evans,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,TOR,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,20110204,Linas Kleiza,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,TOR,0,0,0,0,0,0,0,0,0,0,0,0,0
