threepar,blk,ast,threepa,ft_pct,drb_pct,pts,date,player_name,threep,efg_pct,ast_pct,ft,drtg,fga,stl,tov_pct,stl_pct,fg_pct,inactive,fta,orb,sp,threep_pct,orb_pct,bpm,team_abbr,fg,tov,ts_pct,pf,starter,ftr,trb,ortg,drb,blk_pct,trb_pct,pm,usg_pct
.000,1,4,0,1.000,16.4,8,20090112,LaMarcus Aldridge,0,.375,15.4,2,106,8,0,18.4,0.0,.375,0,2,0,2452.0,0,0.0,-2.7,POR,3,2,.450,5,1,.250,6,96,6,1.9,8.8,+10,12.4
.643,0,10,9,0,8.6,16,20090112,Steve Blake,4,.571,46.2,0,102,14,3,6.7,4.1,.429,0,0,0,2341.0,.444,0.0,11.5,POR,6,1,.571,1,1,.000,3,135,3,0.0,4.6,+16,17.9
.077,0,3,1,1.000,19.0,11,20090112,Brandon Roy,1,.269,13.6,4,107,13,0,16.9,0.0,.231,0,4,2,2120.0,1.000,7.3,-9.1,POR,3,3,.373,2,1,.308,8,85,6,0.0,13.6,+12,23.4
.000,1,1,0,.778,30.6,17,20090112,Greg Oden,0,.714,7.6,7,101,7,0,26.7,0.0,.714,0,9,6,1534.0,0,30.4,3.9,POR,5,4,.776,4,1,1.286,13,128,7,3.0,30.5,+6,27.3
.667,0,1,2,1.000,0.0,5,20090112,Nicolas Batum,1,.500,10.8,2,112,3,0,20.5,0.0,.333,0,2,0,868.0,.500,0.0,-4.6,POR,1,1,.644,4,1,.667,0,115,0,0.0,0.0,+5,15.7
.357,3,0,5,.846,15.6,33,20090112,Travis Outlaw,4,.786,0.0,11,104,14,0,4.8,0.0,.643,0,13,2,2142.0,.800,7.3,18.0,POR,9,1,.837,3,0,.929,7,164,5,6.4,11.8,+18,27.1
.714,0,3,5,1.000,13.0,8,20090112,Rudy Fernández,1,.500,19.7,1,105,7,1,11.8,2.1,.429,0,1,0,1543.0,.200,0.0,2.2,POR,3,1,.538,1,0,.143,3,114,3,0.0,7.0,+13,15.3
.000,0,0,0,1.000,0.0,7,20090112,Jerryd Bayless,0,.750,0.0,1,113,4,0,18.4,0.0,.750,0,1,0,549.0,0,0.0,0.1,POR,3,1,.788,1,0,.250,0,117,0,0.0,0.0,-3,27.7
0,0,0,0,1.000,12.2,2,20090112,Joel Przybilla,0,0,0.0,2,108,0,0,53.2,0.0,0,0,2,1,548.0,0,14.2,-11.1,POR,0,1,1.136,5,0,0,2,125,1,0.0,13.1,-3,9.6
.333,0,0,1,0,0.0,2,20090112,Sergio Rodríguez,0,.333,0.0,0,113,3,0,0.0,0.0,.333,0,0,0,303.0,.000,0.0,-17.9,POR,1,0,.333,1,0,.000,0,73,0,0.0,0.0,-4,27.7
0,0,0,0,0,0,0,20090112,Channing Frye,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,POR,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,20090112,Ike Diogu,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,POR,0,0,0,0,0,0,0,0,0,0,0,0,0
.143,0,10,2,.600,3.1,13,20090112,Derrick Rose,0,.357,41.9,3,128,14,1,11.0,1.3,.357,0,5,2,2518.0,.000,5.3,-1.0,CHI,5,2,.401,0,1,.357,3,99,1,0.0,4.3,-13,19.8
.000,2,1,0,1.000,22.0,22,20090112,Drew Gooden,0,.500,7.0,2,122,20,0,0.0,0.0,.500,0,2,3,2124.0,0,9.5,2.2,CHI,10,0,.527,3,1,.100,9,117,6,5.4,15.3,-6,27.0
.250,0,3,3,.750,12.4,17,20090112,Ben Gordon,1,.458,18.1,6,124,12,1,20.5,1.7,.417,0,8,0,1884.0,.333,0.0,-4.7,CHI,5,4,.548,4,1,.667,3,94,3,0.0,5.7,-7,28.4
0,2,0,0,.600,10.6,3,20090112,Tyrus Thomas,0,0,0.0,3,124,0,0,0.0,0.0,0,0,5,0,1469.0,0,0.0,-1.9,CHI,0,0,.682,1,1,0,2,148,2,7.8,4.9,-8,4.1
