efg_pct,usg_pct,pts,tov_pct,bpm,trb,tov,blk_pct,ts_pct,stl,threep,threepa,drb,blk,ftr,pm,trb_pct,player_name,ft_pct,inactive,orb_pct,threepar,date,fg,ortg,pf,orb,ast,ast_pct,threep_pct,sp,fga,team_abbr,stl_pct,starter,fg_pct,drb_pct,fta,ft,drtg
.393,21.8,18,10.5,5.8,3,2,6.6,.527,2,1,2,3,4,.500,+3,4.2,Rudy Gay,1.000,0,0.0,.143,20070329,5,109,3,0,4,20.3,.500,2456.0,14,MEM,2.6,1,.357,7.8,7,7,98
.357,23.1,17,10.2,-2.4,8,2,1.7,.485,0,0,0,6,1,.571,+15,11.7,Pau Gasol,.875,0,6.4,.000,20070329,5,104,3,2,3,15.9,0,2370.0,14,MEM,0.0,1,.357,16.2,8,7,105
.692,20.0,20,17.8,4.8,3,3,0.0,.720,4,2,4,3,0,.154,+7,4.4,Tarence Kinsey,1.000,0,0.0,.308,20070329,8,114,3,0,0,0.0,.500,2363.0,13,MEM,5.4,1,.615,8.1,2,2,98
.462,20.0,18,0.0,0.7,10,0,0.0,.575,1,0,0,7,0,.462,+14,15.9,Hakim Warrick,1.000,0,10.4,.000,20070329,6,132,4,3,0,0.0,0,2185.0,13,MEM,1.5,1,.462,20.5,6,6,102
.286,16.6,6,33.7,-2.9,4,4,2.0,.381,2,0,0,3,1,.286,+12,6.9,Junior Harrington,1.000,0,3.8,.000,20070329,2,77,4,1,7,38.4,0,2007.0,7,MEM,3.2,1,.286,9.6,2,2,100
.200,13.4,5,0.0,-7.3,4,0,0.0,.396,0,0,1,3,0,.600,-7,10.5,Chucky Atkins,1.000,0,5.7,.200,20070329,1,105,1,1,1,8.1,.000,1322.0,5,MEM,0.0,0,.200,14.5,3,3,107
.667,20.9,8,29.6,0.0,9,2,0.0,.840,0,0,0,6,0,1.333,-15,34.5,Stromile Swift,1.000,0,25.2,.000,20070329,2,131,3,3,0,0.0,0,904.0,3,MEM,0.0,0,.667,42.5,4,4,98
.000,16.4,2,34.7,-11.5,2,1,0.0,.532,0,0,0,2,0,2.000,-3,14.1,Dahntay Jones,1.000,0,0.0,.000,20070329,0,76,1,0,0,0.0,0,492.0,1,MEM,0.0,0,.000,26.0,2,2,103
.000,29.5,0,0.0,-35.8,1,0,0.0,.000,0,0,0,1,0,.000,-4,18.3,Alexander Johnson,0,0,0.0,.000,20070329,0,0,1,0,0,0.0,0,190.0,2,MEM,0.0,0,.000,33.7,0,0,100
.000,47.4,2,0.0,-0.3,0,0,0.0,.532,0,0,0,0,0,2.000,-2,0.0,Lawrence Roberts,1.000,0,0.0,.000,20070329,0,127,0,0,0,0.0,0,111.0,1,MEM,0.0,0,.000,0.0,2,2,111
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Scott Padgett,0,0,0,0,20070329,0,0,0,0,0,0,0,0.0,0,MEM,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mike Miller,0,0,0,0,20070329,0,0,0,0,0,0,0,0.0,0,MEM,0,0,0,0,0,0,0
.615,39.9,43,5.7,22.7,17,2,3.6,.651,0,0,0,10,2,.615,+2,24.6,Zach Randolph,.688,0,18.7,.000,20070329,16,131,2,7,5,35.9,0,2394.0,26,POR,0.0,1,.615,31.7,16,11,102
.417,20.9,13,22.5,-5.4,4,4,0.0,.472,1,0,4,3,0,.333,-4,6.0,Brandon Roy,.750,0,2.8,.333,20070329,5,84,3,1,5,20.9,.000,2318.0,12,POR,1.4,1,.417,9.8,4,3,109
.300,16.1,6,0.0,-6.9,6,0,5.1,.300,1,0,0,5,2,.000,-20,12.3,LaMarcus Aldridge,0,0,3.8,.000,20070329,3,70,4,1,0,0.0,0,1695.0,10,POR,1.9,1,.300,22.4,0,0,100
.167,17.7,5,11.4,-8.1,1,1,0.0,.322,1,0,1,1,0,.667,-8,2.6,Jarrett Jack,.750,0,0.0,.167,20070329,1,75,2,0,3,19.0,.000,1346.0,6,POR,2.4,1,.167,5.6,4,3,108
.000,25.5,1,12.7,-25.7,1,1,0.0,.073,0,0,3,0,0,.333,-16,4.1,Martell Webster,.500,0,7.6,.500,20070329,0,24,1,1,0,0.0,.000,843.0,6,POR,0.0,1,.000,0.0,2,1,116
.750,8.1,6,20.0,-3.4,3,1,5.2,.750,0,0,0,3,2,.000,+10,6.2,Jamaal Magloire,0,0,0.0,.000,20070329,3,106,4,0,0,0.0,0,1671.0,4,POR,0.0,0,.750,13.6,0,0,107
.600,20.0,13,0.0,2.6,3,0,0.0,.597,1,0,1,3,0,.200,+7,7.0,Travis Outlaw,.500,0,0.0,.100,20070329,6,119,4,0,1,8.0,.000,1478.0,10,POR,2.1,0,.600,15.4,2,1,106
.500,6.4,2,33.3,-3.0,1,1,0.0,.500,0,0,0,1,0,.000,+9,2.7,Sergio Rodríguez,0,0,0.0,.000,20070329,1,117,2,0,8,53.4,0,1279.0,2,POR,0.0,0,.500,5.9,0,0,114
.250,14.3,3,0.0,3.0,2,0,0.0,.338,1,0,1,1,0,.250,+4,8.2,Fred Jones,1.000,0,7.6,.250,20070329,1,103,1,1,3,31.3,.000,846.0,4,POR,3.7,0,.250,9.0,1,1,104
.000,15.4,0,33.3,-29.3,1,1,0.0,.000,0,0,1,1,0,.000,-4,6.5,Dan Dickau,0,0,0.0,.500,20070329,0,0,3,0,0,0.0,.000,530.0,2,POR,0.0,0,.000,14.3,0,0,111
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Luke Schenscher,0,0,0,0,20070329,0,0,0,0,0,0,0,0.0,0,POR,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Raef LaFrentz,0,0,0,0,20070329,0,0,0,0,0,0,0,0.0,0,POR,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Brian Cardinal,0,1,0,0,20070329,0,0,0,0,0,0,0,0.0,0,MEM,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Kyle Lowry,0,1,0,0,20070329,0,0,0,0,0,0,0,0.0,0,MEM,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Damon Stoudamire,0,1,0,0,20070329,0,0,0,0,0,0,0,0.0,0,MEM,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Darius Miles,0,1,0,0,20070329,0,0,0,0,0,0,0,0.0,0,POR,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Joel Przybilla,0,1,0,0,20070329,0,0,0,0,0,0,0,0.0,0,POR,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ime Udoka,0,1,0,0,20070329,0,0,0,0,0,0,0,0.0,0,POR,0,0,0,0,0,0,0
