threepar,blk,ast,threepa,ft_pct,drb_pct,pts,date,player_name,threep,efg_pct,ast_pct,ft,drtg,fga,stl,tov_pct,stl_pct,fg_pct,inactive,fta,orb,sp,threep_pct,orb_pct,bpm,team_abbr,fg,tov,ts_pct,pf,starter,ftr,trb,ortg,drb,blk_pct,trb_pct,pm,usg_pct
.467,0,1,7,1.000,10.4,22,20110304,Danny Granger,3,.500,4.5,7,124,15,1,5.2,1.4,.400,0,7,0,2131.0,.429,0.0,0.1,IND,6,1,.608,4,1,.467,3,122,3,0.0,5.6,-5,24.0
.000,0,1,0,.500,32.0,11,20110304,Roy Hibbert,0,.556,5.2,1,117,9,1,33.6,1.6,.556,0,2,0,1845.0,0,0.0,-9.3,IND,5,5,.557,4,1,.222,8,72,8,0.0,17.3,-5,21.6
.364,0,6,4,1.000,4.3,17,20110304,Darren Collison,2,.545,34.4,5,126,11,1,13.2,1.8,.455,0,5,1,1701.0,.500,5.1,5.8,IND,5,2,.644,1,1,.455,2,129,1,0.0,4.7,-6,24.0
.750,0,1,3,.500,6.3,10,20110304,Brandon Rush,3,1.125,7.9,1,129,4,0,17.0,0.0,.750,0,2,0,1181.0,1.000,0.0,8.3,IND,3,1,1.025,0,1,.500,1,155,1,0.0,3.4,-1,13.4
.000,0,1,0,1.000,12.6,15,20110304,Josh McRoberts,0,1.000,9.6,5,121,5,1,29.4,2.6,1.000,0,5,1,1170.0,0,7.5,7.4,IND,5,3,1.042,3,1,1.000,3,145,2,0.0,10.3,-4,23.4
.000,0,1,0,.600,22.2,13,20110304,Tyler Hansbrough,0,.385,5.9,3,116,13,2,6.2,3.6,.385,0,5,2,1663.0,0,10.5,-3.2,IND,5,1,.428,0,0,.385,7,93,5,0.0,16.8,-5,26.1
.200,0,0,1,1.000,5.6,8,20110304,Paul George,1,.700,0.0,1,124,5,1,26.9,2.3,.600,0,1,0,1311.0,1.000,0.0,-2.3,IND,3,2,.735,1,0,.200,1,100,1,0.0,3.1,+1,15.2
.000,0,1,0,0,0.0,2,20110304,Jeff Foster,0,.500,7.9,0,117,2,2,0.0,5.8,.500,0,0,2,1035.0,0,16.9,0.7,IND,1,0,.500,4,0,.000,2,147,0,0.0,7.7,-3,5.2
.500,0,0,3,0,8.5,2,20110304,A.J. Price,0,.167,0.0,0,113,6,2,0.0,6.9,.167,0,0,0,870.0,.000,0.0,-11.7,IND,1,0,.167,2,0,.000,1,37,1,0.0,4.6,-8,18.5
.000,0,1,0,.000,29.6,6,20110304,Dahntay Jones,0,.600,14.5,0,122,5,0,0.0,0.0,.600,0,1,0,749.0,0,0.0,-1.4,IND,3,0,.551,1,0,.200,3,115,3,0.0,16.0,-3,19.5
.333,0,6,1,0,0.0,2,20110304,Lance Stephenson,0,.333,68.1,0,130,3,0,40.0,0.0,.333,0,0,0,744.0,.000,0.0,-6.7,IND,1,2,.333,3,0,.000,0,89,0,0.0,0.0,-1,18.0
0,0,0,0,0,0,0,20110304,James Posey,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,IND,0,0,0,0,0,0,0,0,0,0,0,0,0
.083,0,2,1,.900,16.7,29,20110304,Dirk Nowitzki,0,.833,10.1,9,118,12,0,10.9,0.0,.833,0,10,0,2088.0,.000,0.0,7.2,DAL,10,2,.884,3,1,.833,4,160,4,0.0,7.7,+10,23.3
1.000,0,5,4,1.000,22.2,15,20110304,Jason Kidd,3,1.125,20.0,6,114,4,1,37.6,1.5,.750,0,6,1,1969.0,.750,3.8,5.9,DAL,3,4,1.130,1,1,1.500,6,139,5,0.0,12.2,+1,14.3
.000,1,0,0,0,5.2,10,20110304,Brendan Haywood,0,.625,0.0,0,105,8,3,11.1,5.4,.625,0,0,4,1683.0,0,17.6,2.1,DAL,5,1,.625,2,1,.000,5,127,1,2.9,11.9,+4,14.1
.500,0,4,3,1.000,8.8,6,20110304,Peja Stojaković,0,.333,33.1,2,119,6,0,0.0,0.0,.333,0,2,3,990.0,.000,22.4,4.3,DAL,2,0,.436,0,1,.333,4,139,1,0.0,16.2,-1,18.4
.273,1,1,3,0,9.9,13,20110304,Rodrigue Beaubois,1,.591,15.2,0,114,11,0,8.3,0.0,.545,0,0,0,885.0,.333,0.0,0.1,DAL,6,1,.591,2,1,.000,1,111,1,5.5,4.5,-1,35.8
.125,1,6,2,1.000,4.8,21,20110304,Jason Terry,1,.531,33.6,4,117,16,0,10.1,0.0,.500,0,4,1,1816.0,.500,4.1,2.3,DAL,8,2,.591,2,0,.250,2,127,1,2.7,4.4,+7,28.8
.000,0,2,0,.750,21.1,7,20110304,Shawn Marion,0,.222,9.3,3,102,9,4,15.7,7.3,.222,0,4,3,1654.0,0,13.4,-3.4,DAL,2,2,.325,1,0,.444,7,86,4,0.0,16.9,-1,20.4
.000,1,0,0,.250,29.2,7,20110304,Ian Mahinmi,0,.750,0.0,1,112,4,0,14.8,0.0,.750,0,4,1,1197.0,0,6.2,-5.3,DAL,3,1,.608,3,0,1.000,5,101,4,4.1,16.7,+4,14.9
.500,0,8,3,1.000,8.2,5,20110304,J.J. Barea,1,.250,56.4,2,113,6,1,22.5,2.8,.167,0,2,0,1066.0,.333,0.0,1.5,DAL,1,2,.363,0,0,.333,1,103,1,0.0,3.8,+7,22.0
1.000,0,0,3,0,40.9,3,20110304,DeShawn Stevenson,1,.500,0.0,0,114,3,0,0.0,0.0,.333,0,0,1,640.0,.333,11.5,-4.6,DAL,1,0,.500,2,0,.000,4,127,3,0.0,25.0,+2,12.4
0,0,0,0,.000,27.2,0,20110304,Corey Brewer,0,0,0.0,0,115,0,0,0.0,0.0,0,0,2,0,321.0,0,0.0,-30.4,DAL,0,0,.000,5,0,0,1,0,1,0.0,12.5,+5,7.2
0,0,0,0,0,95.9,0,20110304,Brian Cardinal,0,0,0.0,0,107,0,0,0,0.0,0,0,0,0,91.0,0,0.0,-1.6,DAL,0,0,0,0,0,0,1,0,1,0.0,44.0,+3,0.0
0,0,0,0,0,0,0,20110304,Mike Dunleavy,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,IND,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,20110304,T.J. Ford,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,IND,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,20110304,Solomon Jones,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,IND,0,0,0,0,0,0,0,0,0,0,0,0,0
