efg_pct,usg_pct,pts,tov_pct,bpm,trb,tov,blk_pct,ts_pct,stl,threep,threepa,drb,blk,ftr,pm,trb_pct,player_name,ft_pct,inactive,orb_pct,threepar,date,fg,ortg,pf,orb,ast,ast_pct,threep_pct,sp,fga,team_abbr,stl_pct,starter,fg_pct,drb_pct,fta,ft,drtg
.263,28.1,15,18.2,-9.1,11,5,1.7,.333,0,0,0,8,1,.421,-2,14.9,Chris Bosh,.625,0,7.9,.000,20070326,5,65,4,3,2,8.5,0,2661.0,19,TOR,0.0,1,.263,22.2,8,5,101
.875,9.6,16,0.0,6.2,4,0,0.0,.901,1,2,4,4,0,.250,-8,5.8,Anthony Parker,1.000,0,0.0,.500,20070326,6,177,3,0,0,0.0,.500,2503.0,8,TOR,1.2,1,.750,11.8,2,2,102
.357,10.6,5,22.2,-2.6,5,2,0.0,.357,1,1,6,4,0,.000,-14,7.8,Jorge Garbajosa,0,0,3.0,.857,20070326,2,69,2,1,2,8.7,.167,2313.0,7,TOR,1.3,1,.286,12.8,0,0,102
.500,41.7,28,25.9,7.4,4,8,2.2,.613,1,2,4,4,1,.611,-3,7.2,T.J. Ford,.909,0,0.0,.222,20070326,8,101,6,0,9,66.1,.500,2008.0,18,TOR,1.5,1,.444,14.7,11,10,99
.500,23.4,8,11.1,4.2,2,1,8.6,.500,0,0,0,1,2,.000,-3,6.9,Rasho Nesterović,0,0,6.7,.000,20070326,4,94,1,1,1,13.8,0,1043.0,8,TOR,0.0,1,.500,7.1,0,0,100
.600,13.8,8,25.4,1.5,7,2,0.0,.680,0,0,0,5,0,.400,-3,16.3,Joey Graham,1.000,0,9.1,.000,20070326,3,111,1,2,1,7.3,0,1545.0,5,TOR,0.0,0,.600,23.9,2,2,101
.500,14.7,7,12.5,-1.7,2,1,0.0,.500,1,1,2,2,0,.000,-2,4.9,José Calderón,0,0,0.0,.286,20070326,3,89,1,0,1,7.7,.500,1481.0,7,TOR,2.0,0,.429,10.0,0,0,101
.000,13.0,0,0.0,-8.3,0,0,0.0,.000,1,0,0,0,0,.000,0,0.0,Morris Peterson,0,0,0.0,.000,20070326,0,0,1,0,0,0.0,0,419.0,2,TOR,7.2,0,.000,0.0,0,0,93
.000,13.5,0,0.0,-19.8,0,0,0.0,.000,0,0,0,0,0,.000,-3,0.0,Kris Humphries,0,0,0.0,.000,20070326,0,0,2,0,0,0.0,0,401.0,2,TOR,0.0,0,.000,0.0,0,0,108
.000,100.0,0,0.0,-124.1,0,0,0.0,.000,0,0,1,0,0,.000,-2,0.0,Darrick Martin,0,0,0.0,1.000,20070326,0,0,1,0,0,0.0,.000,26.0,1,TOR,0.0,0,.000,0.0,0,0,107
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Uroš Slokar,0,0,0,0,20070326,0,0,0,0,0,0,0,0.0,0,TOR,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Luke Jackson,0,0,0,0,20070326,0,0,0,0,0,0,0,0.0,0,TOR,0,0,0,0,0,0,0
.382,22.2,18,9.2,-3.7,3,2,0.0,.458,1,1,3,3,0,.353,+9,4.2,Delonte West,.833,0,0.0,.176,20070326,6,93,5,0,2,8.1,.333,2602.0,17,BOS,1.2,1,.353,8.1,6,5,95
.450,29.7,23,8.1,11.6,5,2,0.0,.508,2,2,9,5,0,.300,+8,8.1,Paul Pierce,.833,0,0.0,.450,20070326,8,110,1,0,8,44.0,.222,2218.0,20,BOS,2.7,1,.400,15.8,6,5,90
.714,21.2,22,11.5,12.1,9,2,4.4,.718,2,0,0,5,2,.214,+9,14.9,Al Jefferson,.667,0,13.6,.000,20070326,10,129,1,4,1,6.4,0,2178.0,14,BOS,2.8,1,.714,16.1,3,2,86
.667,15.5,16,24.0,5.7,5,3,0.0,.840,0,0,0,5,0,1.333,+11,8.3,Rajon Rondo,1.000,0,0.0,.000,20070326,4,141,5,0,8,37.2,0,2160.0,6,BOS,0.0,1,.667,16.3,8,8,95
.500,8.5,2,60.0,-4.2,6,3,3.1,.500,0,0,0,3,1,.000,+8,13.8,Kendrick Perkins,0,0,14.2,.000,20070326,1,73,5,3,2,11.5,0,1564.0,2,BOS,0.0,1,.500,13.5,0,0,93
.000,14.6,0,33.3,-17.1,2,2,0.0,.000,0,0,0,2,0,.000,-1,6.6,Ryan Gomes,0,0,0.0,.000,20070326,0,9,3,0,1,7.7,0,1097.0,4,BOS,0.0,0,.000,12.8,0,0,96
