blk_pct,fg_pct,ast_pct,stl_pct,drtg,ast,pts,ft_pct,usg_pct,fg,trb,pm,ortg,tov,drb,date,sp,stl,player_name,fga,ft,inactive,threepar,blk,efg_pct,orb,threep,bpm,trb_pct,ts_pct,team_abbr,threepa,fta,ftr,starter,orb_pct,pf,threep_pct,tov_pct,drb_pct
1.6,.320,28.8,1.2,114,6,30,.786,32.6,8,5,-11,110,1,5,20051203,2681.0,1,LeBron James,25,11,0,.200,1,.380,0,3,7.9,5.7,.481,CLE,5,14,.560,1,0.0,3,.600,3.1,15.3
0.0,.273,4.3,2.6,113,1,7,.500,13.3,3,5,-11,74,0,4,20051203,2434.0,2,Larry Hughes,11,1,0,.000,0,.273,1,0,-7.6,6.3,.295,CLE,0,2,.182,1,2.0,3,0,0.0,13.5
2.1,.438,0.0,1.6,114,0,20,.750,28.7,7,8,-12,114,1,2,20051203,1947.0,1,Zydrunas Ilgauskas,16,6,0,.063,1,.438,6,0,0.4,12.6,.512,CLE,1,8,.500,1,15.0,5,.000,4.9,8.5
0.0,.400,0.0,0.0,113,0,9,.333,20.6,4,12,-13,102,0,7,20051203,1496.0,0,Drew Gooden,10,1,0,.000,0,.400,5,0,-5.9,24.6,.398,CLE,0,3,.300,1,16.3,4,0,0.0,38.5
2.8,.400,28.8,2.2,113,4,4,0,12.9,2,2,-14,82,2,1,20051203,1477.0,1,Eric Snow,5,0,0,.000,1,.400,1,0,-2.1,4.1,.400,CLE,0,0,.000,1,3.3,1,0,28.6,5.6
0.0,.333,14.8,2.1,117,2,8,0,15.9,3,0,+5,103,0,0,20051203,1536.0,1,Damon Jones,9,0,0,.667,0,.444,0,2,0.1,0.0,.444,CLE,6,0,.000,0,0.0,0,.333,0.0,0.0
0.0,.333,7.4,4.2,105,1,9,0,17.7,3,8,+4,100,1,7,20051203,1534.0,2,Donyell Marshall,9,0,0,.667,0,.500,1,3,4.0,16.0,.500,CLE,6,0,.000,0,3.2,2,.500,10.0,37.5
0.0,.000,12.4,0.0,121,1,0,0,7.3,0,2,-1,72,0,0,20051203,750.0,0,Alan Henderson,2,0,0,.000,0,.000,2,0,-9.3,8.2,.000,CLE,0,0,.000,0,13.0,1,0,0.0,0.0
0.0,1.000,0.0,0.0,121,0,3,0,6.1,1,0,-1,300,0,0,20051203,446.0,0,Sasha Pavlović,1,0,0,1.000,0,1.500,0,1,5.5,0.0,1.500,CLE,1,0,.000,0,0.0,1,1.000,0.0,0.0
0.0,0,0.0,0.0,121,0,0,0,0.0,0,0,-2,0,0,0,20051203,33.0,0,Zendon Hamilton,0,0,0,0,0,0,0,0,-9.6,0.0,0,CLE,0,0,0,0,0.0,0,0,0,0.0
0.0,.000,0.0,0.0,121,0,0,0,82.4,0,0,-2,0,0,0,20051203,33.0,0,Mike Wilks,1,0,0,.000,0,.000,0,0,-73.6,0.0,.000,CLE,0,0,.000,0,0.0,0,0,0.0,0.0
0.0,0,0.0,0.0,121,0,0,0,0.0,0,0,-2,0,0,0,20051203,33.0,0,Luke Jackson,0,0,0,0,0,0,0,0,-9.6,0.0,0,CLE,0,0,0,0,0.0,0,0,0,0.0
3.5,.750,7.2,0.0,88,2,12,.000,10.0,6,19,+13,152,0,17,20051203,2372.0,0,Chris Kaman,8,0,0,.000,2,.750,2,0,8.0,24.5,.711,LAC,0,1,.125,1,6.9,5,0,0.0,35.0
1.8,.500,9.3,0.0,104,2,30,.857,35.9,12,9,+14,112,3,5,20051203,2350.0,0,Elton Brand,24,6,0,.000,1,.500,4,0,2.8,11.7,.554,LAC,0,7,.292,1,14.0,3,0,10.0,10.4
1.9,.583,16.4,1.5,100,4,24,.875,22.2,7,5,+13,144,2,5,20051203,2209.0,1,Corey Maggette,12,7,0,.417,1,.708,0,3,13.2,6.9,.773,LAC,5,8,.667,1,0.0,4,.600,11.4,11.0
2.0,.357,8.0,0.0,107,2,11,0,20.1,5,4,+15,88,1,3,20051203,2098.0,0,Cuttino Mobley,14,0,0,.357,1,.393,1,1,-2.9,5.8,.393,LAC,5,0,.000,1,3.9,0,.200,6.7,7.0
0.0,.444,19.9,0.0,104,5,9,.500,21.7,4,5,+15,69,6,5,20051203,2048.0,0,Sam Cassell,9,1,0,.000,0,.444,0,0,-12.1,7.5,.455,LAC,0,2,.222,1,0.0,4,0,37.8,11.9
2.8,.600,11.3,0.0,100,2,8,.500,15.0,3,5,-4,112,1,5,20051203,1453.0,0,Quinton Ross,5,2,0,.000,1,.600,0,0,3.0,10.5,.592,LAC,0,4,.800,0,0.0,2,0,12.9,16.8
0.0,.000,33.8,0.0,104,4,0,0,6.7,0,2,-3,88,0,2,20051203,832.0,0,Howard Eisley,2,0,0,.000,0,.000,0,0,-5.4,7.4,.000,LAC,0,0,.000,0,0.0,3,0,0.0,11.7
5.2,.750,0.0,4.1,95,0,6,0,17.7,3,1,-5,109,1,1,20051203,792.0,1,Chris Wilcox,4,0,0,.000,1,.750,0,0,6.7,3.9,.750,LAC,0,0,.000,0,0.0,1,0,20.0,6.2
0.0,1.000,40.0,0.0,111,1,2,0,11.4,1,2,+2,205,0,0,20051203,246.0,0,James Singleton,1,0,0,.000,0,1.000,2,0,22.8,24.9,1.000,LAC,0,0,.000,0,66.9,1,0,0.0,0.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20051203,0.0,0,Walter McCarty,0,0,0,0,0,0,0,0,0,0,0,LAC,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20051203,0.0,0,Yaroslav Korolev,0,0,0,0,0,0,0,0,0,0,0,LAC,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20051203,0.0,0,Daniel Ewing,0,0,0,0,0,0,0,0,0,0,0,LAC,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20051203,0.0,0,Martynas Andriuškevičius,0,0,1,0,0,0,0,0,0,0,0,CLE,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20051203,0.0,0,Ira Newble,0,0,1,0,0,0,0,0,0,0,0,CLE,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20051203,0.0,0,Anderson Varejão,0,0,1,0,0,0,0,0,0,0,0,CLE,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20051203,0.0,0,Shaun Livingston,0,0,1,0,0,0,0,0,0,0,0,LAC,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20051203,0.0,0,Boniface N'Dong,0,0,1,0,0,0,0,0,0,0,0,LAC,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20051203,0.0,0,Željko Rebrača,0,0,1,0,0,0,0,0,0,0,0,LAC,0,0,0,0,0,0,0,0,0
