threepar,blk,ast,threepa,ft_pct,drb_pct,pts,date,player_name,threep,efg_pct,ast_pct,ft,drtg,fga,stl,tov_pct,stl_pct,fg_pct,inactive,fta,orb,sp,threep_pct,orb_pct,bpm,team_abbr,fg,tov,ts_pct,pf,starter,ftr,trb,ortg,drb,blk_pct,trb_pct,pm,usg_pct
.714,0,2,10,1.000,9.6,26,20171119,Bojan Bogdanović,6,.857,7.1,2,110,14,1,6.3,1.5,.643,0,2,0,2088.0,.600,0.0,9.9,IND,9,1,.874,1,1,.143,3,159,3,0.0,5.4,+18,21.8
.200,2,5,3,.667,9.8,15,20171119,Victor Oladipo,1,.433,16.6,2,103,15,2,19.7,3.1,.400,0,3,1,2044.0,.333,4.1,-5.4,IND,6,4,.460,2,1,.200,4,92,3,6.1,7.3,+21,28.5
.214,4,4,3,1.000,21.0,25,20171119,Myles Turner,2,.857,17.5,1,98,14,1,12.2,1.7,.786,0,1,1,1912.0,.667,4.4,16.3,IND,11,2,.866,2,1,.071,7,151,6,13.1,13.7,+30,24.6
.111,0,10,1,1.000,7.1,12,20171119,Darren Collison,0,.556,35.0,2,115,9,0,16.8,0.0,.556,0,2,0,1897.0,.000,0.0,-1.5,IND,5,2,.607,0,1,.222,2,133,2,0.0,3.9,+22,17.9
.100,0,3,1,0,17.8,12,20171119,Thaddeus Young,0,.600,14.5,0,96,10,3,0.0,6.3,.600,0,0,2,1507.0,.000,11.2,7.9,IND,6,0,.600,1,1,.000,6,141,4,0.0,14.9,+27,19.0
.286,0,5,2,0,11.6,11,20171119,Cory Joseph,1,.786,19.5,0,104,7,2,12.5,3.7,.714,0,0,0,1727.0,.500,0.0,6.7,IND,5,1,.786,1,0,.000,3,149,3,0.0,6.5,+8,13.3
.333,0,1,1,0,19.8,2,20171119,Lance Stephenson,0,.333,4.4,0,110,3,0,25.0,0.0,.333,0,0,1,1351.0,.000,6.3,-11.5,IND,1,1,.333,3,0,.000,5,82,4,0.0,13.8,+2,8.5
.000,1,2,0,0,41.8,8,20171119,Domantas Sabonis,0,.571,12.6,0,100,7,0,0.0,0.0,.571,0,0,3,1122.0,0,22.6,5.0,IND,4,0,.571,0,0,.000,10,145,7,5.6,33.3,-2,17.9
1.000,0,1,1,0,0.0,0,20171119,Joe Young,0,.000,27.4,0,117,1,0,50.0,0.0,.000,0,0,0,206.0,.000,0.0,-32.4,IND,0,1,.000,1,0,.000,0,34,0,0.0,0.0,+2,27.8
.333,0,0,1,0,0.0,7,20171119,T.J. Leaf,1,1.167,0.0,0,117,3,0,0.0,0.0,1.000,0,0,1,182.0,1.000,46.5,49.4,IND,3,0,1.167,1,0,.000,1,230,0,0.0,20.6,-1,47.2
.000,0,0,0,0,0.0,2,20171119,Damien Wilkins,0,1.000,0.0,0,116,1,0,0.0,0.0,1.000,0,0,0,182.0,0,0.0,-7.4,IND,1,0,1.000,2,0,.000,0,200,0,0.0,0.0,-1,15.7
.000,0,0,0,0,36.8,0,20171119,Alex Poythress,0,.000,0.0,0,105,1,0,0.0,0.0,.000,0,0,0,182.0,0,0.0,-21.7,IND,0,0,.000,0,0,.000,1,0,1,0.0,20.6,-1,15.7
0,0,0,0,0,0,0,20171119,Al Jefferson,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,IND,0,0,0,0,0,0,0,0,0,0,0,0,0
.385,0,2,5,0,4.7,15,20171119,Josh Richardson,1,.577,13.5,0,131,13,2,0.0,3.5,.538,0,0,0,1796.0,.200,0.0,1.6,MIA,7,0,.577,1,1,.000,1,121,1,0.0,2.1,-19,20.2
.500,0,4,4,0,21.0,8,20171119,Goran Dragić,2,.500,24.0,0,131,8,1,33.3,2.0,.375,0,0,1,1616.0,.500,4.1,-8.7,MIA,3,4,.500,3,1,.000,5,82,4,0.0,11.6,-19,20.7
.300,0,1,3,0,0.0,0,20171119,Dion Waiters,0,.000,5.3,0,130,10,2,9.1,4.1,.000,0,0,2,1565.0,.000,8.6,-20.7,MIA,0,1,.000,1,1,.000,2,20,0,0.0,4.8,-24,19.6
.400,0,3,2,1.000,23.6,6,20171119,Justise Winslow,0,.400,19.4,2,126,5,2,25.4,4.4,.400,0,2,1,1436.0,.000,4.7,-0.3,MIA,2,2,.510,0,1,.400,5,98,4,0.0,13.0,-20,15.3
.000,2,0,0,.750,37.8,15,20171119,Hassan Whiteside,0,.667,0.0,3,127,9,0,8.5,0.0,.667,0,4,1,1344.0,0,5.0,4.5,MIA,6,1,.697,0,1,.444,7,127,6,6.9,19.5,-11,24.4
.750,0,6,6,.500,15.8,10,20171119,James Johnson,3,.563,36.2,1,137,8,0,25.3,0.0,.375,0,2,1,1612.0,.500,4.2,-1.5,MIA,3,3,.563,2,0,.250,4,104,3,0.0,9.3,+2,20.6
