threepar,blk,ast,threepa,ft_pct,drb_pct,pts,date,player_name,threep,efg_pct,ast_pct,ft,drtg,fga,stl,tov_pct,stl_pct,fg_pct,inactive,fta,orb,sp,threep_pct,orb_pct,bpm,team_abbr,fg,tov,ts_pct,pf,starter,ftr,trb,ortg,drb,blk_pct,trb_pct,pm,usg_pct
.577,0,5,15,.867,11.8,37,20210614,Donovan Mitchell,6,.462,27.4,13,131,26,1,13.3,1.3,.346,0,15,1,2380.0,.400,2.9,3.2,UTA,9,5,.567,5,1,.577,5,109,4,0.0,7.3,-15,45.8
.417,0,5,5,.800,9.0,18,20210614,Bojan Bogdanović,2,.583,24.1,4,128,12,2,6.6,2.7,.500,0,5,0,2335.0,.400,0.0,5.0,UTA,6,1,.634,5,1,.417,3,133,3,0.0,4.5,-8,18.9
.667,0,2,4,0,25.3,8,20210614,Royce O'Neale,2,.667,8.9,0,130,6,0,25.0,0.0,.500,0,0,0,2218.0,.500,0.0,-2.2,UTA,3,2,.667,4,1,.000,8,102,8,0.0,12.5,-12,10.4
.000,1,0,0,.750,22.3,11,20210614,Rudy Gobert,0,1.000,0.0,3,129,4,0,0.0,0.0,1.000,0,4,2,1891.0,0,7.3,2.2,UTA,4,0,.955,5,1,1.000,8,202,6,3.8,14.7,-1,8.8
.778,0,3,7,0,12.8,19,20210614,Joe Ingles,5,1.056,25.3,0,129,9,1,0.0,1.9,.778,0,0,0,1646.0,.714,0.0,18.0,UTA,7,0,1.056,4,1,.000,3,205,3,0.0,6.3,+4,15.8
.667,0,2,8,0,15.5,8,20210614,Jordan Clarkson,2,.333,11.3,0,133,12,0,20.0,0.0,.250,0,0,1,1811.0,.250,3.8,-12.6,UTA,3,3,.333,2,0,.000,5,66,4,0.0,9.6,-16,24.0
.000,2,0,0,0,0.0,2,20210614,Derrick Favors,0,.250,0.0,0,128,4,0,0.0,0.0,.250,0,0,4,920.0,0,29.8,-7.9,UTA,1,0,.250,3,0,.000,4,108,0,15.7,15.1,-14,12.6
1.000,0,2,2,0,18.2,0,20210614,Georges Niang,0,.000,22.6,0,132,2,0,0.0,0.0,.000,0,0,0,772.0,.000,0.0,-10.6,UTA,0,0,.000,4,0,.000,2,62,2,0.0,9.0,-13,7.5
1.000,0,0,1,0,0.0,0,20210614,Miye Oni,0,.000,0.0,0,137,1,0,0.0,0.0,.000,0,0,0,151.0,.000,0.0,-23.5,UTA,0,0,.000,0,0,.000,0,0,0,0.0,0.0,+1,19.2
0,0,0,0,.500,0.0,1,20210614,Jarrell Brantley,0,0,0.0,1,137,0,0,0.0,0.0,0,0,2,0,69.0,0,0.0,-0.3,UTA,0,0,.568,0,0,0,0,123,0,0.0,0.0,+1,36.9
0,0,0,0,0,100.0,0,20210614,Udoka Azubuike,0,0,0.0,0,109,0,0,0,0.0,0,0,0,0,69.0,0,0.0,3.9,UTA,0,0,0,0,0,0,1,0,1,0.0,50.3,+1,0.0
0,0,0,0,0,0.0,0,20210614,Matt Thomas,0,0,0.0,0,137,0,0,0,0.0,0,0,0,0,69.0,0,0.0,-5.1,UTA,0,0,0,0,0,0,0,0,0,0.0,0.0,+1,0.0
.000,0,0,0,0,0.0,0,20210614,Trent Forrest,0,.000,0.0,0,137,1,0,0.0,0.0,.000,0,0,0,69.0,0,0.0,-45.1,UTA,0,0,.000,0,0,.000,0,0,0,0.0,0.0,+1,42.0
0,0,0,0,0,0,0,20210614,Juwan Morgan,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,UTA,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,20210614,Ersan İlyasova,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,UTA,0,0,0,0,0,0,0,0,0,0,0,0,0
.500,0,4,10,.900,19.9,31,20210614,Paul George,4,.550,18.9,9,118,20,1,14.1,1.3,.450,0,10,2,2414.0,.400,5.8,3.0,LAC,9,4,.635,5,1,.500,9,122,7,0.0,12.9,+4,32.7
.545,0,1,6,.875,16.4,24,20210614,Marcus Morris,5,.773,5.0,7,118,11,1,0.0,1.5,.545,0,8,1,2090.0,.833,3.4,11.3,LAC,6,0,.826,3,1,.727,6,174,5,0.0,10.0,+11,19.3
.368,1,3,7,.769,16.7,31,20210614,Kawhi Leonard,3,.553,17.9,10,112,19,2,7.5,3.1,.474,0,13,2,2058.0,.429,6.8,10.2,LAC,9,2,.627,3,1,.684,7,129,5,4.0,11.8,+14,36.1
.750,1,4,6,1.000,17.8,7,20210614,Nicolas Batum,1,.313,18.1,2,107,8,3,0.0,4.9,.250,0,2,2,1931.0,.167,7.3,6.2,LAC,2,0,.394,1,1,.250,7,121,5,4.3,12.6,+11,12.8
.500,0,3,2,0,4.0,4,20210614,Reggie Jackson,0,.500,15.5,0,125,4,0,0.0,0.0,.500,0,0,0,1712.0,.000,0.0,-5.2,LAC,2,0,.500,3,1,.000,1,133,1,0.0,2.0,+9,6.5
.000,4,3,0,0,16.9,2,20210614,Patrick Beverley,0,1.000,21.1,0,100,1,1,50.0,2.6,1.000,0,0,0,1220.0,0,0.0,14.2,LAC,1,1,1.000,1,0,.000,3,134,3,27.0,8.5,+3,4.6
.000,1,1,0,.500,19.3,8,20210614,Ivica Zubac,0,1.000,9.7,2,116,3,0,38.7,0.0,1.000,0,4,2,1064.0,0,13.2,-4.7,LAC,3,3,.840,5,0,1.333,5,109,3,7.7,16.3,0,20.3
.400,0,0,2,1.000,22.5,3,20210614,Terance Mann,0,.200,0.0,1,120,5,0,0.0,0.0,.200,0,1,1,913.0,.000,7.7,-13.9,LAC,1,0,.276,2,0,.200,4,77,3,0.0,15.2,+15,16.5
.800,0,0,4,0,9.4,8,20210614,Luke Kennard,2,.800,0.0,0,124,5,0,0.0,0.0,.600,0,0,0,727.0,.500,0.0,6.4,LAC,3,0,.800,1,0,.000,1,152,1,0.0,4.8,+6,19.1
0,0,0,0,0,99.4,0,20210614,Yogi Ferrell,0,0,0.0,0,100,1,0,0,0.0,.000,0,0,0,69.0,0,0.0,-0.6,LAC,0,0,0,0,0,0,0,0,0,0.0,50.3,-1,0.0
0,0,0,0,0,0.0,0,20210614,Amir Coffey,0,0,0.0,0,127,0,0,0,0.0,0,0,0,0,69.0,0,0.0,-5.3,LAC,0,0,0,0,0,0,1,0,1,0.0,0.0,-1,0.0
.000,0,0,0,0,0.0,0,20210614,Daniel Oturu,0,.000,0.0,0,127,0,0,0.0,0.0,0,0,0,0,69.0,0,0.0,-49.6,LAC,0,0,.000,0,0,.000,0,0,0,0.0,0.0,-1,40.2
0,0,0,0,0,0.0,0,20210614,Jay Scrubb,0,0,0.0,0,127,0,0,0,0.0,0,0,0,0,64.0,0,0.0,-4.0,LAC,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0
0,0,0,0,0,0,0,20210614,Patrick Patterson,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,LAC,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,20210614,DeMarcus Cousins,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,LAC,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,20210614,Mike Conley,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,UTA,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,20210614,Elijah Hughes,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,UTA,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,20210614,Serge Ibaka,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,LAC,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,20210614,Rajon Rondo,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,LAC,0,0,0,0,0,0,0,0,0,0,0,0,0
