threepar,blk,ast,threepa,ft_pct,drb_pct,pts,date,player_name,threep,efg_pct,ast_pct,ft,drtg,fga,stl,tov_pct,stl_pct,fg_pct,inactive,fta,orb,sp,threep_pct,orb_pct,bpm,team_abbr,fg,tov,ts_pct,pf,starter,ftr,trb,ortg,drb,blk_pct,trb_pct,pm,usg_pct
.364,1,3,4,1.000,9.0,14,20091223,Damien Wilkins,1,.500,10.0,3,103,11,2,7.5,2.6,.455,0,3,0,2291.0,.250,0.0,1.1,MIN,5,1,.568,3,1,.273,3,121,3,2.1,4.5,+5,14.8
.091,0,1,1,.750,0.0,17,20091223,Corey Brewer,0,.636,3.7,3,109,11,1,19.0,1.3,.636,0,4,1,2250.0,.000,3.1,-3.7,MIN,7,3,.666,2,1,.364,1,111,0,0.0,1.5,+12,17.8
.263,0,5,5,.750,3.1,22,20091223,Jonny Flynn,1,.500,20.2,3,100,19,4,12.6,5.4,.474,0,4,0,2211.0,.200,0.0,4.1,MIN,9,3,.530,0,1,.211,1,105,1,0.0,1.6,-1,27.4
.000,3,4,0,.500,23.2,27,20091223,Al Jefferson,0,.565,21.4,1,101,23,0,0.0,0.0,.565,0,2,0,2073.0,0,0.0,7.7,MIN,13,0,.565,6,1,.087,7,125,7,6.9,11.7,+5,29.3
.000,0,4,0,1.000,37.5,13,20091223,Kevin Love,0,.385,15.5,3,100,13,1,12.3,1.5,.385,0,3,5,2013.0,0,17.4,-0.9,MIN,5,2,.454,4,1,.231,16,107,11,0.0,27.6,+2,20.7
.000,1,3,0,0,17.2,0,20091223,Ryan Hollins,0,.000,16.4,0,104,2,0,33.3,0.0,.000,0,0,2,1194.0,0,11.8,-6.7,MIN,0,1,.000,4,0,.000,5,72,3,4.0,14.5,-6,6.4
.000,0,0,0,0,27.0,6,20091223,Wayne Ellington,0,.500,0.0,0,106,6,0,0.0,0.0,.500,0,0,3,1014.0,0,20.8,-0.9,MIN,3,0,.500,0,0,.000,7,124,4,0.0,24.0,-4,15.1
.000,0,2,0,0,20.5,2,20091223,Ramon Sessions,0,.500,21.7,0,107,2,0,50.0,0.0,.500,0,0,0,669.0,0,0.0,-16.0,MIN,1,2,.500,3,0,.000,2,66,2,0.0,10.4,+5,15.2
.000,0,1,0,0,34.5,2,20091223,Nathan Jawai,0,.333,19.7,0,103,3,0,25.0,0.0,.333,0,0,2,398.0,0,35.3,-8.6,MIN,1,1,.333,1,0,.000,4,84,2,0.0,34.9,+9,25.6
1.000,0,0,2,0,0.0,0,20091223,Sasha Pavlović,0,.000,0.0,0,112,2,0,0.0,0.0,.000,0,0,0,205.0,.000,0.0,-30.4,MIN,0,0,.000,0,0,.000,0,0,0,0.0,0.0,-5,24.9
