efg_pct,usg_pct,pts,tov_pct,bpm,trb,tov,blk_pct,ts_pct,stl,threep,threepa,drb,blk,ftr,pm,trb_pct,player_name,ft_pct,inactive,orb_pct,threepar,date,fg,ortg,pf,orb,ast,ast_pct,threep_pct,sp,fga,team_abbr,stl_pct,starter,fg_pct,drb_pct,fta,ft,drtg
.690,32.1,36,14.2,4.8,2,4,0.0,.748,0,3,5,2,0,.333,+9,2.7,Ricky Davis,1.000,0,0.0,.238,20070401,13,128,4,0,3,16.7,.600,2664.0,21,MIN,0.0,1,.619,5.1,7,7,115
.455,13.8,11,0.0,-1.0,4,0,3.2,.463,1,0,1,1,2,.182,+8,5.5,Marko Jarić,.500,0,8.8,.091,20070401,5,114,4,3,2,7.8,.000,2633.0,11,MIN,1.3,1,.455,2.6,2,1,112
.286,31.5,22,3.7,3.5,14,1,1.6,.426,0,0,2,11,1,.524,+4,19.5,Kevin Garnett,.909,0,9.0,.095,20070401,6,108,2,3,8,33.0,.000,2597.0,21,MIN,0.0,1,.286,28.7,11,10,105
.333,15.9,6,0.0,-5.5,6,0,0.0,.333,1,0,0,3,0,.000,+1,12.6,Mark Blount,0,0,13.5,.000,20070401,3,94,1,3,1,5.9,0,1727.0,9,MIN,2.0,1,.333,11.8,0,0,109
.625,20.6,12,9.3,1.0,2,1,0.0,.615,1,2,5,2,0,.500,+10,4.5,Mike James,.500,0,0.0,.625,20070401,4,116,2,0,2,13.8,.400,1589.0,8,MIN,2.1,1,.500,8.5,4,2,110
.600,16.0,9,22.8,-5.3,8,2,0.0,.666,0,0,0,8,0,.800,-3,17.3,Craig Smith,.750,0,0.0,.000,20070401,3,105,5,0,1,6.1,0,1674.0,5,MIN,0.0,0,.600,32.3,4,3,104
.900,15.0,9,37.5,-0.2,2,3,0.0,.900,0,3,3,2,0,.000,-14,4.4,Randy Foye,0,0,0.0,.600,20070401,3,107,1,0,3,18.8,1.000,1627.0,5,MIN,0.0,0,.600,8.3,0,0,114
0,3.0,0,100.0,3.6,0,1,4.1,0,2,0,0,0,1,0,-10,0.0,Rashad McCants,0,0,0.0,0,20070401,0,43,1,0,1,8.4,0,1027.0,0,MIN,6.6,0,0,0.0,0,0,102
0,0.0,0,0,-14.6,0,0,11.6,0,0,0,0,0,1,0,0,0.0,Mark Madsen,0,0,0.0,0,20070401,0,0,5,0,0,0.0,0,362.0,0,MIN,0.0,0,0,0.0,0,0,107
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Justin Reed,0,0,0,0,20070401,0,0,0,0,0,0,0,0.0,0,MIN,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Troy Hudson,0,0,0,0,20070401,0,0,0,0,0,0,0,0.0,0,MIN,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Trenton Hassell,0,0,0,0,20070401,0,0,0,0,0,0,0,0.0,0,MIN,0,0,0,0,0,0,0
.625,18.9,23,5.3,2.8,2,1,0.0,.648,1,0,0,2,0,.250,+1,2.7,Grant Hill,.750,0,0.0,.000,20070401,10,133,1,0,1,4.0,0,2727.0,16,ORL,1.2,1,.625,5.7,4,3,116
.600,13.8,8,42.5,-5.5,19,5,2.1,.592,0,0,0,14,1,.800,-9,29.3,Dwight Howard,.500,0,14.5,.000,20070401,3,83,3,5,1,3.7,0,2340.0,5,ORL,0.0,1,.600,46.4,4,2,107
.286,23.5,8,17.6,-8.1,0,3,0.0,.286,1,0,3,0,0,.000,-8,0.0,Jameer Nelson,0,0,0.0,.214,20070401,4,76,2,0,8,36.9,.000,1993.0,14,ORL,1.7,1,.286,0.0,0,0,117
.250,26.6,6,7.7,-12.6,5,1,0.0,.250,0,0,2,3,0,.000,-10,13.4,Hedo Türkoğlu,0,0,10.1,.167,20070401,3,72,2,2,2,14.0,.000,1344.0,12,ORL,0.0,1,.250,17.3,0,0,116
1.000,7.6,3,41.0,2.1,2,1,0.0,1.042,1,0,0,1,0,1.000,-11,8.2,Tony Battie,1.000,0,7.6,.000,20070401,1,129,3,1,1,9.6,0,886.0,1,ORL,3.8,1,1.000,8.8,1,1,110
.667,19.7,18,18.3,9.7,10,3,6.5,.672,3,0,0,4,3,1.111,+10,15.8,Darko Miličić,.600,0,17.7,.000,20070401,6,124,3,6,2,8.5,0,2294.0,9,ORL,4.4,0,.667,13.5,10,6,102
