efg_pct,usg_pct,pts,tov_pct,bpm,trb,tov,blk_pct,ts_pct,stl,threep,threepa,drb,blk,ftr,pm,trb_pct,player_name,ft_pct,inactive,orb_pct,threepar,date,fg,ortg,pf,orb,ast,ast_pct,threep_pct,sp,fga,team_abbr,stl_pct,starter,fg_pct,drb_pct,fta,ft,drtg
.543,31.5,38,6.3,15.5,2,2,1.6,.642,4,3,5,2,1,.652,+3,2.7,Baron Davis,.867,0,0.0,.217,20061222,11,140,1,0,9,36.3,.600,2576.0,23,GSW,4.6,1,.478,5.7,15,13,110
.556,14.8,10,18.2,-1.2,4,2,4.2,.556,0,2,6,3,2,.000,+3,7.3,Matt Barnes,0,0,3.4,.667,20061222,4,107,4,1,3,13.3,.333,1906.0,9,GSW,0.0,1,.444,11.6,0,0,116
.545,21.9,15,13.6,-3.1,6,2,0.0,.588,0,0,4,4,0,.364,+2,12.1,Mickaël Piétrus,.750,0,7.6,.364,20061222,6,116,3,2,2,11.1,.000,1726.0,11,GSW,0.0,1,.545,17.1,4,3,116
.500,7.6,2,33.3,-9.1,4,1,3.9,.500,0,0,0,2,1,.000,-13,13.6,Andris Biedriņš,0,0,12.8,.000,20061222,1,97,4,2,0,0.0,0,1019.0,2,GSW,0.0,1,.500,14.5,0,0,115
.300,24.9,5,22.8,-10.4,2,2,0.0,.370,1,1,2,2,0,.800,+3,7.7,Jason Richardson,.500,0,0.0,.400,20061222,1,68,1,0,1,8.7,.500,904.0,5,GSW,3.3,1,.200,16.3,4,2,110
.455,21.7,18,10.9,-2.6,6,2,0.0,.553,2,0,3,4,0,1.091,+15,9.6,Monta Ellis,.667,0,6.1,.273,20061222,5,113,3,2,1,4.0,.000,2163.0,11,GSW,2.8,0,.455,13.7,12,8,112
.750,18.6,21,0.0,13.3,5,0,0.0,.750,3,3,4,3,0,.000,+6,9.0,Mike Dunleavy,0,0,6.8,.286,20061222,9,161,2,2,2,11.3,.750,1926.0,14,GSW,4.6,0,.643,11.5,0,0,109
.500,11.7,8,12.7,-0.3,5,1,9.2,.581,1,0,0,1,4,.333,+18,10.0,Adonal Foyle,1.000,0,15.1,.000,20061222,3,127,4,4,0,0.0,0,1732.0,6,GSW,1.7,0,.500,4.3,2,2,112
.000,24.1,0,33.3,-30.1,3,1,0.0,.000,0,0,0,3,0,.000,+4,32.6,Ike Diogu,0,0,0.0,.000,20061222,0,0,1,0,0,0.0,0,319.0,2,GSW,0.0,0,.000,69.4,0,0,98
0,0.0,0,0,-30.6,0,0,0.0,0,0,0,0,0,0,0,+4,0.0,Patrick O'Bryant,0,0,0.0,0,20061222,0,0,3,0,0,0.0,0,129.0,0,GSW,0.0,0,0,0.0,0,0,118
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Anthony Roberson,0,0,0,0,20061222,0,0,0,0,0,0,0,0.0,0,GSW,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Keith McLeod,0,0,0,0,20061222,0,0,0,0,0,0,0,0.0,0,GSW,0,0,0,0,0,0,0
.500,13.0,15,8.0,6.6,13,1,10.2,.651,1,0,0,10,5,1.000,-3,18.8,Dwight Howard,.875,0,9.2,.000,20061222,4,144,3,3,2,7.0,0,2402.0,8,ORL,1.2,1,.500,27.3,8,7,112
.600,22.7,23,14.2,4.2,6,3,0.0,.636,2,0,0,5,0,.467,-2,9.0,Trevor Ariza,.714,0,3.2,.000,20061222,9,122,4,1,4,17.8,0,2321.0,15,ORL,2.6,1,.600,14.1,7,5,120
