efg_pct,usg_pct,pts,tov_pct,bpm,trb,tov,blk_pct,ts_pct,stl,threep,threepa,drb,blk,ftr,pm,trb_pct,player_name,ft_pct,inactive,orb_pct,threepar,date,fg,ortg,pf,orb,ast,ast_pct,threep_pct,sp,fga,team_abbr,stl_pct,starter,fg_pct,drb_pct,fta,ft,drtg
.385,20.5,11,22.4,-10.1,8,4,6.3,.396,1,0,0,4,3,.154,+5,12.6,Andrew Bynum,.500,0,11.9,.000,20070109,5,76,3,4,1,4.5,0,2059.0,13,LAL,1.3,1,.385,13.3,2,1,117
.125,14.0,4,25.3,-7.9,6,3,0.0,.225,3,0,3,5,0,.250,-1,9.7,Luke Walton,1.000,0,3.1,.375,20070109,1,63,2,1,5,19.7,.000,2002.0,8,LAL,4.0,1,.125,17.1,2,2,114
.533,29.1,25,13.7,12.3,3,3,4.8,.659,3,2,6,3,2,.600,-16,5.4,Kobe Bryant,1.000,0,0.0,.400,20070109,7,126,2,0,6,36.2,.333,1785.0,15,LAL,4.5,1,.467,11.5,9,9,112
.308,20.9,8,0.0,-9.7,7,0,0.0,.308,0,0,4,5,0,.000,-7,15.4,Brian Cook,0,0,8.4,.308,20070109,4,86,3,2,3,19.5,.000,1467.0,13,LAL,0.0,1,.308,23.4,0,0,121
.333,17.8,9,0.0,-2.2,4,0,6.0,.418,1,0,1,2,2,.444,-6,9.1,Smush Parker,.750,0,8.6,.111,20070109,3,101,1,2,0,0.0,.000,1428.0,9,LAL,1.9,1,.333,9.6,4,3,117
1.000,18.1,18,18.8,14.2,2,2,0.0,1.042,3,4,6,1,0,1.000,-1,4.7,Sasha Vujačić,1.000,0,4.4,1.000,20070109,4,166,5,1,2,14.0,.667,1386.0,6,LAL,5.7,0,.667,4.9,6,6,113
1.071,22.6,21,16.6,11.1,4,2,0.0,1.042,0,3,3,4,0,1.000,-1,10.3,Maurice Evans,.857,0,0.0,.429,20070109,6,159,1,0,0,0.0,1.000,1262.0,7,LAL,0.0,0,.857,21.7,7,6,121
.667,21.5,12,18.2,2.2,1,2,0.0,.667,1,2,6,1,0,.000,+2,2.7,Jordan Farmar,0,0,0.0,.667,20070109,5,116,2,0,4,36.5,.333,1209.0,9,LAL,2.2,0,.556,5.7,0,0,121
.167,20.2,6,11.4,-17.4,0,1,0.0,.387,0,0,2,0,0,.667,-10,0.0,Vladimir Radmanović,1.000,0,0.0,.333,20070109,1,82,6,0,1,8.0,.000,1022.0,6,LAL,0.0,0,.167,0.0,4,4,126
.500,12.1,4,0.0,-13.0,4,0,0.0,.500,0,0,0,3,0,.000,-15,16.6,Ronny Turiaf,0,0,7.9,.000,20070109,2,113,6,1,0,0.0,0,780.0,4,LAL,0.0,0,.500,26.4,0,0,118
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Shammond Williams,0,0,0,0,20070109,0,0,0,0,0,0,0,0.0,0,LAL,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Aaron McKie,0,0,0,0,20070109,0,0,0,0,0,0,0,0.0,0,LAL,0,0,0,0,0,0,0
.553,22.4,25,12.4,3.5,6,3,0.0,.590,4,3,10,5,0,.263,+14,8.0,Mike Miller,.800,0,2.8,.526,20070109,9,116,2,1,3,10.9,.300,2439.0,19,MEM,4.3,1,.474,12.6,5,4,107
.600,23.6,25,13.1,4.1,13,3,6.7,.630,1,0,1,9,3,.733,+13,19.2,Pau Gasol,.636,0,12.5,.067,20070109,9,122,2,4,2,8.5,.000,2187.0,15,MEM,1.2,1,.600,25.2,11,7,106
.722,15.2,16,8.8,7.7,4,1,0.0,.775,1,3,4,4,0,.333,+9,7.7,Damon Stoudamire,1.000,0,0.0,.444,20070109,5,159,2,0,6,29.9,.750,1679.0,9,MEM,1.6,1,.556,14.6,3,3,113
.375,19.5,10,16.4,-1.1,10,2,6.9,.490,2,0,0,7,2,.625,+5,22.9,Alexander Johnson,.800,0,14.5,.000,20070109,3,101,2,3,0,0.0,0,1416.0,8,MEM,3.7,1,.375,30.3,5,4,98
.500,16.1,11,10.4,10.6,5,1,3.6,.637,3,0,1,3,1,1.000,+15,12.0,Rudy Gay,.833,0,10.2,.167,20070109,3,136,0,2,2,11.7,.000,1350.0,6,MEM,5.9,1,.500,13.6,6,5,101
.667,21.9,12,25.8,-3.4,1,3,0.0,.694,0,0,1,1,0,1.000,+1,2.7,Chucky Atkins,.667,0,0.0,.167,20070109,4,117,3,0,5,35.9,.000,1201.0,6,MEM,0.0,0,.667,5.1,6,4,119
.333,22.8,7,8.8,-11.2,5,1,8.7,.339,0,0,2,3,2,.333,-1,14.4,Stromile Swift,.333,0,12.2,.222,20070109,3,79,2,2,0,0.0,.000,1123.0,9,MEM,0.0,0,.333,16.4,3,1,110
.500,22.2,8,30.4,-12.2,2,3,0.0,.581,0,0,0,2,0,.333,+6,6.4,Dahntay Jones,1.000,0,0.0,.000,20070109,3,82,2,0,0,0.0,0,1004.0,6,MEM,0.0,0,.500,12.2,2,2,117
