threepar,blk,ast,threepa,ft_pct,drb_pct,pts,date,player_name,threep,efg_pct,ast_pct,ft,drtg,fga,stl,tov_pct,stl_pct,fg_pct,inactive,fta,orb,sp,threep_pct,orb_pct,bpm,team_abbr,fg,tov,ts_pct,pf,starter,ftr,trb,ortg,drb,blk_pct,trb_pct,pm,usg_pct
.000,2,2,0,.600,25.6,17,20200126,Deandre Ayton,0,.368,9.2,3,100,19,3,4.5,3.3,.368,0,5,7,2373.0,0,17.0,-1.0,PHO,7,1,.401,3,1,.263,15,98,8,3.7,20.7,-8,21.7
.458,1,5,11,.900,6.4,36,20200126,Devin Booker,5,.563,28.1,9,111,24,0,12.3,0.0,.458,0,10,0,2368.0,.455,0.0,6.2,PHO,11,4,.634,3,1,.417,2,117,2,1.9,2.8,-2,31.7
.263,0,3,5,.900,26.5,27,20200126,Kelly Oubre,2,.474,15.2,9,110,19,0,17.6,0.0,.421,0,10,1,2287.0,.400,2.5,-2.8,PHO,8,5,.577,5,1,.526,9,102,8,0.0,12.9,-13,28.7
.300,0,3,3,.500,16.3,5,20200126,Ricky Rubio,1,.150,13.9,2,102,10,3,14.5,4.2,.100,0,4,1,1859.0,.333,3.1,-8.7,PHO,1,2,.213,1,1,.400,5,55,4,0.0,8.8,-3,17.1
.750,0,3,3,.833,0.0,5,20200126,Dario Šarić,0,.000,18.2,5,110,4,1,0.0,1.9,.000,0,6,2,1357.0,.000,8.5,-1.4,PHO,0,0,.377,1,1,1.500,2,115,0,0.0,4.8,-10,11.3
.167,2,3,1,0,14.8,6,20200126,Mikal Bridges,0,.500,19.1,0,99,6,2,14.3,3.4,.500,0,0,1,1537.0,.000,3.7,1.7,PHO,3,1,.500,5,0,.000,4,104,3,5.8,8.5,+2,10.5
.667,1,2,4,0,0.0,8,20200126,Jevon Carter,2,.667,18.7,0,95,6,3,14.3,7.0,.500,0,0,0,1125.0,.500,0.0,8.6,PHO,3,1,.667,4,0,.000,0,116,0,3.9,0.0,+1,14.4
.667,0,2,2,0,37.5,5,20200126,Ty Jerome,1,.833,37.2,0,108,3,0,25.0,0.0,.667,0,0,0,607.0,.500,0.0,4.8,PHO,2,1,.833,1,0,.000,3,126,3,0.0,16.2,+10,15.3
.000,1,0,0,0,15.4,0,20200126,Cheick Diallo,0,.000,0.0,0,92,1,1,0.0,5.3,.000,0,0,0,493.0,0,0.0,-8.0,PHO,0,0,.000,3,0,.000,1,0,1,9.0,6.6,+6,4.7
0,0,0,0,0,19.3,0,20200126,Elie Okobo,0,0,0.0,0,96,0,1,100.0,6.7,0,0,0,0,393.0,0,0.0,-14.9,PHO,0,2,0,1,0,0,1,0,1,0.0,8.3,-8,11.8
0,0,0,0,0,0,0,20200126,Tyler Johnson,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,PHO,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,20200126,Cameron Johnson,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,PHO,0,0,0,0,0,0,0,0,0,0,0,0,0
.235,2,4,4,0,13.3,20,20200126,Dillon Brooks,2,.588,16.6,0,99,17,2,22.7,2.4,.529,0,0,0,2168.0,.500,0.0,1.3,MEM,9,5,.588,5,1,.000,5,94,5,4.2,7.5,+12,24.3
.056,0,8,1,.636,11.3,23,20200126,Ja Morant,0,.444,34.7,7,105,18,1,11.6,1.3,.444,0,11,1,2033.0,.000,3.7,0.3,MEM,8,3,.504,2,1,.611,5,107,4,0.0,8.0,0,30.4
.500,2,0,6,.500,8.5,20,20200126,Jaren Jackson,3,.708,0.0,3,100,12,2,17.0,2.6,.583,0,6,0,2027.0,.500,0.0,1.7,MEM,7,3,.683,6,1,.500,3,106,3,4.5,4.8,+10,20.8
.200,2,2,1,1.000,36.8,6,20200126,Kyle Anderson,0,.400,8.2,2,95,5,0,25.4,0.0,.400,0,2,1,1723.0,.000,4.4,-0.3,MEM,2,2,.510,3,1,.400,12,94,11,5.3,22.8,+3,10.9
