efg_pct,usg_pct,pts,tov_pct,bpm,trb,tov,blk_pct,ts_pct,stl,threep,threepa,drb,blk,ftr,pm,trb_pct,player_name,ft_pct,inactive,orb_pct,threepar,date,fg,ortg,pf,orb,ast,ast_pct,threep_pct,sp,fga,team_abbr,stl_pct,starter,fg_pct,drb_pct,fta,ft,drtg
.292,15.5,7,7.7,-6.7,3,1,0.0,.292,1,1,4,3,0,.000,-12,4.0,Kirk Hinrich,0,0,0.0,.333,20061222,3,74,3,0,6,24.6,.250,2318.0,12,CHI,1.4,1,.250,8.3,0,0,116
.500,25.5,20,9.4,0.2,6,2,0.0,.518,1,0,0,4,0,.167,-8,8.1,Luol Deng,.667,0,5.2,.000,20061222,9,100,3,2,2,11.0,0,2305.0,18,CHI,1.4,1,.500,11.1,3,2,114
.500,15.3,11,17.4,4.8,10,2,0.0,.578,2,0,0,3,0,1.333,-15,14.9,Ben Wallace,.625,0,20.2,.000,20061222,3,122,2,7,3,13.9,0,2076.0,6,CHI,3.1,1,.500,9.2,8,5,112
.333,27.7,14,10.7,-6.6,5,2,0.0,.418,0,0,6,4,0,.267,-20,8.3,Andrés Nocioni,1.000,0,3.2,.400,20061222,5,83,1,1,1,5.9,.000,1866.0,15,CHI,0.0,1,.333,13.7,4,4,116
.417,10.8,7,0.0,-1.8,4,0,0.0,.509,0,1,4,4,0,.333,-2,7.0,Chris Duhon,1.000,0,0.0,.667,20061222,2,125,4,0,5,26.6,.250,1760.0,6,CHI,0.0,1,.333,14.5,2,2,115
.452,40.5,27,3.9,3.9,1,1,0.0,.541,0,1,4,1,0,.429,-3,1.8,Ben Gordon,.889,0,0.0,.190,20061222,9,109,4,0,1,8.4,.250,1766.0,21,CHI,0.0,0,.429,3.6,9,8,121
.500,10.4,2,33.3,-6.1,2,1,0.0,.500,0,0,0,2,0,.000,+3,7.8,P.J. Brown,0,0,0.0,.000,20061222,1,72,2,0,1,11.9,0,797.0,2,CHI,0.0,0,.500,16.1,0,0,114
1.000,5.0,2,0.0,0.6,1,0,0.0,1.000,0,0,0,1,0,.000,-7,5.6,Thabo Sefolosha,0,0,0.0,.000,20061222,1,202,2,0,1,18.0,0,556.0,1,CHI,0.0,0,1.000,11.5,0,0,117
.500,10.6,2,0.0,8.7,3,0,8.1,.500,2,0,0,3,1,.000,+4,17.9,Mike Sweetney,0,0,0.0,.000,20061222,1,100,3,0,0,0.0,0,520.0,2,CHI,12.3,0,.500,36.9,0,0,73
0,7.2,0,100.0,-14.8,0,1,0.0,0,0,0,0,0,0,0,+2,0.0,Tyrus Thomas,0,0,0.0,0,20061222,0,0,0,0,0,0.0,0,382.0,0,CHI,0.0,0,0,0.0,0,0,124
0,0.0,0,0,62.7,1,0,0.0,0,0,0,0,0,0,0,+3,56.3,Adrian Griffin,0,0,100.0,0,20061222,0,209,0,1,1,100.0,0,55.0,0,CHI,0.0,0,0,0.0,0,0,124
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Malik Allen,0,0,0,0,20061222,0,0,0,0,0,0,0,0.0,0,CHI,0,0,0,0,0,0,0
.625,21.4,30,12.8,9.1,2,3,0.0,.735,0,4,8,2,0,.625,+12,2.2,Jamal Crawford,1.000,0,0.0,.500,20061222,8,149,4,0,4,14.4,.500,2791.0,16,NYK,0.0,1,.500,4.3,10,10,107
