efg_pct,usg_pct,pts,tov_pct,bpm,trb,tov,blk_pct,ts_pct,stl,threep,threepa,drb,blk,ftr,pm,trb_pct,player_name,ft_pct,inactive,orb_pct,threepar,date,fg,ortg,pf,orb,ast,ast_pct,threep_pct,sp,fga,team_abbr,stl_pct,starter,fg_pct,drb_pct,fta,ft,drtg
.353,25.3,21,4.5,2.1,7,1,1.6,.491,2,0,5,6,1,.588,-4,10.4,Rashard Lewis,.900,0,3.2,.294,20070228,6,115,5,1,4,16.7,.000,2610.0,17,SEA,2.6,1,.353,17.0,10,9,110
.386,32.5,19,14.9,-8.8,5,4,0.0,.415,0,1,3,2,0,.091,-1,8.0,Ray Allen,1.000,0,10.1,.136,20070228,8,84,0,3,2,10.1,.333,2433.0,22,SEA,0.0,1,.364,6.1,2,2,121
.500,9.2,6,14.3,-3.1,12,1,0.0,.500,1,0,0,7,0,.000,-5,20.9,Nick Collison,0,0,18.4,.000,20070228,3,116,5,5,1,4.4,0,2238.0,6,SEA,1.5,1,.500,23.1,0,0,112
1.000,14.3,13,30.4,2.6,6,3,2.0,.945,1,0,0,5,1,.333,-2,11.5,Chris Wilcox,.500,0,4.0,.000,20070228,6,116,4,1,1,5.8,0,2036.0,6,SEA,1.7,1,1.000,18.1,2,1,111
.450,17.7,9,9.1,-1.1,1,1,0.0,.450,0,1,4,1,0,.000,0,2.1,Luke Ridnour,0,0,0.0,.400,20070228,4,110,0,0,7,41.3,.250,1827.0,10,SEA,0.0,1,.400,4.0,0,0,121
.700,25.1,19,18.7,12.4,3,3,0.0,.726,3,2,4,3,0,.700,-11,6.2,Earl Watson,.714,0,0.0,.400,20070228,6,125,1,0,5,32.0,.500,1887.0,10,SEA,5.4,0,.600,11.7,7,5,107
0,3.4,1,0.0,-4.8,4,0,0.0,.568,0,0,0,3,0,0,-1,20.7,Johan Petro,.500,0,10.9,0,20070228,0,147,2,1,0,0.0,0,753.0,0,SEA,0.0,0,0,29.4,2,1,113
0,18.0,3,53.2,-11.0,0,2,0.0,.852,0,0,0,0,0,0,-1,0.0,Damien Wilkins,.750,0,0.0,0,20070228,0,88,2,0,1,14.2,0,616.0,0,SEA,0.0,0,0,0.0,4,3,122
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mike Wilks,0,0,0,0,20070228,0,0,0,0,0,0,0,0.0,0,SEA,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mouhamed Sene,0,0,0,0,20070228,0,0,0,0,0,0,0,0.0,0,SEA,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mickaël Gelabale,0,0,0,0,20070228,0,0,0,0,0,0,0,0.0,0,SEA,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Andre Brown,0,0,0,0,20070228,0,0,0,0,0,0,0,0.0,0,SEA,0,0,0,0,0,0,0
.357,21.2,18,0.0,10.4,9,0,6.2,.478,1,0,0,7,3,.786,+6,13.7,Elton Brand,.727,0,5.8,.000,20070228,5,124,1,2,7,25.2,0,2553.0,14,LAC,1.3,1,.357,22.6,11,8,103
.571,9.7,8,0.0,-0.9,4,0,0.0,.571,1,0,0,3,0,.000,+2,7.5,Quinton Ross,0,0,3.6,.000,20070228,4,128,3,1,1,4.4,0,2073.0,7,LAC,1.6,1,.571,11.9,0,0,109
.469,26.1,16,10.8,-1.4,5,2,0.0,.487,0,1,2,4,0,.063,+5,9.6,Sam Cassell,1.000,0,3.6,.125,20070228,7,103,2,1,5,26.2,.500,2033.0,16,LAC,0.0,1,.438,16.2,1,1,111
.538,23.2,18,6.2,8.1,5,1,0.0,.592,2,0,0,2,0,.385,+4,9.7,Corey Maggette,.800,0,11.0,.000,20070228,7,130,4,3,4,21.3,0,2005.0,13,LAC,3.4,1,.538,8.2,5,4,106
.550,29.5,13,15.5,-2.0,3,2,0.0,.597,1,1,5,1,0,.200,-4,9.3,Tim Thomas,1.000,0,11.8,.500,20070228,5,107,5,2,0,0.0,.200,1256.0,10,LAC,2.7,1,.500,6.6,2,2,108
.458,21.4,11,14.3,-10.1,2,2,0.0,.458,0,1,3,1,0,.000,+7,4.1,Cuttino Mobley,0,0,3.9,.250,20070228,5,84,3,1,0,0.0,.333,1879.0,12,LAC,0.0,0,.417,4.4,0,0,114
.500,13.9,10,11.4,0.2,6,1,2.9,.644,0,0,0,5,1,.667,+6,12.9,Chris Kaman,1.000,0,4.1,.000,20070228,3,128,3,1,1,4.9,0,1809.0,6,LAC,0.0,0,.500,22.7,4,4,107
.333,14.5,2,25.0,-4.9,2,1,0.0,.333,0,0,1,1,0,.000,-1,9.8,Daniel Ewing,0,0,9.3,.333,20070228,1,96,3,1,4,43.6,.000,792.0,3,LAC,0.0,0,.333,10.4,0,0,112
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Aaron Williams,0,0,0,0,20070228,0,0,0,0,0,0,0,0.0,0,LAC,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,James Singleton,0,0,0,0,20070228,0,0,0,0,0,0,0,0.0,0,LAC,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yaroslav Korolev,0,0,0,0,20070228,0,0,0,0,0,0,0,0.0,0,LAC,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Will Conroy,0,0,0,0,20070228,0,0,0,0,0,0,0,0.0,0,LAC,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Danny Fortson,0,1,0,0,20070228,0,0,0,0,0,0,0,0.0,0,SEA,0,0,0,0,0,0,0
