efg_pct,usg_pct,pts,tov_pct,bpm,trb,tov,blk_pct,ts_pct,stl,threep,threepa,drb,blk,ftr,pm,trb_pct,player_name,ft_pct,inactive,orb_pct,threepar,date,fg,ortg,pf,orb,ast,ast_pct,threep_pct,sp,fga,team_abbr,stl_pct,starter,fg_pct,drb_pct,fta,ft,drtg
.444,21.0,19,9.2,1.3,6,2,0.0,.481,2,4,5,6,0,.222,-16,7.4,Kevin Martin,.750,0,0.0,.278,20070322,6,93,1,0,2,7.9,.800,2578.0,18,SAC,2.1,1,.333,16.3,4,3,112
.438,17.7,16,5.5,1.2,6,1,4.9,.462,2,0,2,4,3,.188,-20,7.4,Francisco García,.667,0,4.5,.125,20070322,7,96,5,2,1,4.1,.000,2577.0,16,SAC,2.1,1,.438,10.9,3,2,111
.429,31.3,28,7.0,8.6,4,2,0.0,.524,3,2,5,4,0,.619,-14,5.5,Mike Bibby,.769,0,0.0,.238,20070322,8,106,0,0,4,20.3,.400,2283.0,21,SAC,3.6,1,.381,12.3,13,10,110
.167,8.9,4,12.7,-8.0,2,1,0.0,.291,1,0,3,1,0,.333,-15,2.9,John Salmons,1.000,0,2.6,.500,20070322,1,71,6,1,2,7.7,.000,2208.0,6,SAC,1.2,1,.167,3.2,2,2,117
.400,20.2,9,15.5,-8.8,6,2,0.0,.414,0,0,0,4,0,.200,-13,12.0,Shareef Abdur-Rahim,.500,0,7.3,.000,20070322,4,79,4,2,0,0.0,0,1587.0,10,SAC,0.0,1,.400,17.7,2,1,116
.556,22.5,12,16.2,-5.2,2,2,0.0,.581,0,0,0,2,0,.333,-2,4.7,Corliss Williamson,.667,0,0.0,.000,20070322,5,97,4,0,0,0.0,0,1361.0,9,SAC,0.0,0,.556,10.3,3,2,118
.714,20.1,12,11.3,4.9,5,1,0.0,.761,0,2,4,4,0,.286,-6,14.4,Ronnie Price,1.000,0,5.2,.571,20070322,4,137,4,1,0,0.0,.500,1099.0,7,SAC,0.0,0,.571,25.6,2,2,113
.000,16.5,0,33.3,-20.9,1,1,0.0,.000,0,0,0,1,0,.000,-3,7.0,Quincy Douby,0,0,0.0,.000,20070322,0,0,1,0,0,0.0,0,451.0,2,SAC,0.0,0,.000,15.6,0,0,116
.000,19.4,0,50.0,-17.3,1,1,16.5,.000,0,0,0,0,1,.000,-1,12.3,Justin Williams,0,0,22.4,.000,20070322,0,32,1,1,0,0.0,0,257.0,1,SAC,0.0,0,.000,0.0,0,0,111
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Metta World Peace,0,0,0,0,20070322,0,0,0,0,0,0,0,0.0,0,SAC,0,0,0,0,0,0,0
