threepar,blk,ast,threepa,ft_pct,drb_pct,pts,date,player_name,threep,efg_pct,ast_pct,ft,drtg,fga,stl,tov_pct,stl_pct,fg_pct,inactive,fta,orb,sp,threep_pct,orb_pct,bpm,team_abbr,fg,tov,ts_pct,pf,starter,ftr,trb,ortg,drb,blk_pct,trb_pct,pm,usg_pct
.000,2,1,0,1.000,24.6,16,20121130,Al Jefferson,0,.389,4.2,2,112,18,1,20.9,1.3,.389,0,2,4,2343.0,0,9.5,-6.0,UTA,7,5,.424,2,1,.111,11,81,7,3.7,15.5,-5,25.5
.400,0,6,4,1.000,0.0,13,20121130,Mo Williams,1,.450,28.3,4,121,10,1,20.3,1.6,.400,0,4,0,1909.0,.250,0.0,-1.2,UTA,4,3,.553,2,1,.400,0,110,0,0.0,0.0,-16,19.3
.000,1,2,0,.750,13.2,13,20121130,Paul Millsap,0,.455,10.1,3,112,11,2,19.0,3.4,.455,0,4,3,1875.0,0,8.9,1.0,UTA,5,3,.509,2,1,.364,6,99,3,2.3,10.6,-11,21.0
.889,0,3,8,0,13.7,12,20121130,Randy Foye,4,.667,15.2,0,120,9,0,18.2,0.0,.444,0,0,0,1802.0,.500,0.0,0.7,UTA,4,2,.667,3,1,.000,3,119,3,0.0,5.5,-15,15.3
.200,3,0,1,0,6.5,4,20121130,DeMarre Carroll,0,.400,0.0,0,107,5,2,0.0,5.0,.400,0,0,3,1260.0,.000,13.2,6.7,UTA,2,0,.400,3,1,.000,4,113,1,10.4,10.5,-4,9.9
.333,0,3,6,0,4.8,13,20121130,Gordon Hayward,1,.361,18.3,0,119,18,1,0.0,1.9,.333,0,0,3,1697.0,.167,9.8,0.1,UTA,6,0,.361,1,0,.000,4,102,1,0.0,7.8,-8,26.5
.000,0,0,0,1.000,0.0,18,20121130,Enes Kanter,0,.727,0.0,2,124,11,0,0.0,0.0,.727,0,2,7,906.0,0,42.8,20.9,UTA,8,0,.758,2,0,.182,7,167,0,0.0,25.6,+2,32.8
.600,1,0,3,0,9.5,3,20121130,Alec Burks,1,.300,0.0,0,111,5,1,16.7,3.6,.200,0,0,1,867.0,.333,6.4,-6.4,UTA,1,1,.300,3,0,.000,2,67,1,5.0,7.6,+3,17.3
.333,0,8,1,0,0.0,2,20121130,Earl Watson,0,.333,86.1,0,116,3,1,25.0,4.0,.333,0,0,0,780.0,.000,0.0,8.6,UTA,1,1,.333,1,0,.000,0,116,0,0.0,0.0,+6,12.8
.000,1,0,0,0,29.4,0,20121130,Derrick Favors,0,.000,0.0,0,111,1,0,66.7,0.0,.000,0,0,0,559.0,0,0.0,-18.3,UTA,0,2,.000,1,0,.000,2,0,2,7.8,11.8,-10,13.4
