trb,ftr,pf,ortg,tov_pct,drb_pct,threepar,ft,team_abbr,efg_pct,threep_pct,pts,player_name,threepa,ft_pct,date,orb,fga,bpm,drb,ast_pct,drtg,trb_pct,stl_pct,usg_pct,ast,inactive,starter,threep,ts_pct,sp,blk,tov,blk_pct,fg,stl,fg_pct,fta,orb_pct,pm
4,.500,3,120,3.6,13.4,.136,9,NJN,.477,.333,30,Richard Jefferson,3,.818,20071123,0,22,4.2,4,20.6,103,6.3,1.2,31.2,5,0,1,1,.559,2527.0,0,1,0.0,10,1,.455,11,0.0,+10
5,.667,2,136,27.9,19.0,.167,3,NJN,.917,1.000,14,Jason Kidd,1,.750,20071123,0,6,8.6,5,23.8,93,9.0,5.6,13.7,6,0,1,1,.902,2228.0,0,3,0.0,5,4,.833,4,0.0,+4
6,.000,2,112,0.0,20.4,.000,0,NJN,.500,0,12,Malik Allen,0,0,20071123,2,12,-2.1,4,6.1,104,14.5,0.0,20.5,1,0,1,0,.500,1658.0,0,0,0.0,6,0,.500,0,9.1,0
1,.000,3,77,16.7,0.0,.000,0,NJN,.400,0,4,Antoine Wright,0,0,20071123,1,5,-8.0,0,0.0,103,2.7,2.1,11.7,0,0,1,0,.400,1455.0,0,1,0.0,2,1,.400,0,5.2,-3
4,2.000,5,45,34.7,12.9,.000,0,NJN,.000,0,0,Jason Collins,0,.000,20071123,2,1,-12.5,2,0.0,104,12.2,0.0,6.2,0,0,1,0,.000,1312.0,0,1,0.0,0,0,.000,2,11.6,0
5,.167,4,105,18.9,20.3,.250,2,NJN,.542,.333,15,Vince Carter,3,1.000,20071123,0,12,-2.6,5,22.5,104,9.6,0.0,21.6,5,0,0,1,.582,2084.0,0,3,0.0,6,0,.500,2,0.0,+1
3,.000,3,80,15.4,15.4,.455,0,NJN,.455,.400,10,Boštjan Nachbar,5,0,20071123,1,11,-4.5,2,0.0,93,10.9,5.6,33.5,0,0,0,2,.455,1098.0,0,2,0.0,4,2,.364,0,6.9,+4
3,.000,1,89,40.0,18.8,.000,0,NJN,.667,0,4,Josh Boone,0,0,20071123,1,3,-4.7,2,9.8,104,13.3,0.0,15.7,1,0,0,0,.667,901.0,0,2,0.0,2,0,.667,0,8.4,+13
2,.600,0,116,0.0,13.1,.000,1,NJN,.600,0,7,Sean Williams,0,.333,20071123,1,5,3.5,1,0.0,101,12.4,0.0,27.8,0,0,0,0,.554,645.0,1,0,7.3,3,0,.600,3,11.8,-5
0,.000,1,102,0.0,0.0,.500,0,NJN,.500,.000,2,Eddie Gill,1,0,20071123,0,2,7.7,0,0.0,82,0.0,12.6,11.5,0,0,0,0,.500,493.0,0,0,0.0,1,2,.500,0,0.0,+1
0,0,0,0,0,0,0,0,NJN,0,0,0,Jamaal Magloire,0,0,20071123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,NJN,0,0,0,Nenad Krstić,0,0,20071123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0
3,.250,1,110,10.1,10.7,.250,1,SEA,.563,.500,10,Damien Wilkins,2,.500,20071123,0,8,-2.5,3,9.2,110,5.7,0.0,12.7,2,0,1,1,.563,2118.0,0,1,0.0,4,0,.500,2,0.0,-13
5,.333,1,95,6.8,19.3,.333,3,SEA,.375,.250,12,Kevin Durant,4,.750,20071123,0,12,-3.2,5,10.1,106,10.2,0.0,20.5,2,0,1,1,.436,1963.0,1,1,2.2,4,0,.333,4,0.0,0
5,.333,1,140,22.5,16.8,.000,2,SEA,.833,0,12,Nick Collison,0,1.000,20071123,1,6,5.6,4,17.7,109,11.1,0.0,13.4,3,0,1,0,.872,1806.0,0,2,0.0,5,0,.833,2,4.7,-9
3,.333,3,86,22.5,8.5,.000,2,SEA,.444,0,10,Chris Wilcox,0,.667,20071123,1,9,-2.1,2,11.3,99,6.7,5.2,20.3,2,0,1,0,.484,1787.0,0,3,0.0,4,3,.444,3,4.7,-16
0,1.000,1,83,41.0,0.0,.000,3,SEA,.500,0,7,Earl Watson,0,.750,20071123,0,4,-6.8,0,27.9,108,0.0,0.0,25.3,3,0,1,0,.608,1050.0,1,4,4.2,2,0,.500,4,0.0,-11
14,.100,5,104,27.7,38.6,.100,1,SEA,.650,1.000,14,Jeff Green,1,1.000,20071123,4,10,-1.9,10,5.6,104,28.5,0.0,20.0,1,0,0,1,.670,1965.0,0,4,0.0,6,0,.600,1,17.2,+6
1,.214,1,90,20.7,4.1,.214,1,SEA,.571,.667,17,Delonte West,3,.333,20071123,0,14,-1.1,1,13.1,105,2.2,1.7,28.7,2,0,0,2,.555,1830.0,1,4,2.4,7,1,.500,3,0.0,+6
8,.667,2,161,0.0,35.2,.000,1,SEA,.667,0,5,Kurt Thomas,0,.500,20071123,3,3,9.0,5,27.1,105,29.7,0.0,9.8,3,0,0,0,.644,1077.0,0,0,0.0,2,0,.667,2,23.6,+11
0,.857,2,59,17.2,0.0,.286,4,SEA,.143,.000,6,Wally Szczerbiak,2,.667,20071123,0,7,-24.7,0,0.0,111,0.0,0.0,39.4,0,0,0,0,.311,804.0,0,2,0.0,1,0,.143,6,0.0,+1
0,0,0,0,0,0,0,0,SEA,0,0,0,Mouhamed Sene,0,0,20071123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,SEA,0,0,0,Johan Petro,0,0,20071123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,SEA,0,0,0,Mickaël Gelabale,0,0,20071123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,NJN,0,0,0,Darrell Armstrong,0,0,20071123,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,NJN,0,0,0,Marcus Williams,0,0,20071123,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,SEA,0,0,0,Luke Ridnour,0,0,20071123,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,SEA,0,0,0,Robert Swift,0,0,20071123,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0
