efg_pct,usg_pct,pts,tov_pct,bpm,trb,tov,blk_pct,ts_pct,stl,threep,threepa,drb,blk,ftr,pm,trb_pct,player_name,ft_pct,inactive,orb_pct,threepar,date,fg,ortg,pf,orb,ast,ast_pct,threep_pct,sp,fga,team_abbr,stl_pct,starter,fg_pct,drb_pct,fta,ft,drtg
.650,26.6,31,11.3,7.2,15,3,3.3,.659,1,0,1,12,2,.400,+4,20.6,Pau Gasol,.625,0,10.2,.050,20070310,13,127,3,3,4,16.8,.000,2650.0,20,MEM,1.1,1,.650,27.7,8,5,104
.500,20.5,17,11.2,-2.9,5,2,0.0,.535,1,3,9,4,0,.133,+5,7.9,Mike Miller,1.000,0,3.9,.600,20070310,6,104,2,1,1,3.8,.333,2322.0,15,MEM,1.3,1,.400,10.6,2,2,112
.500,21.4,16,24.2,-2.2,10,4,0.0,.639,0,1,2,9,0,.889,+23,17.7,Rudy Gay,.875,0,4.4,.222,20070310,4,107,3,1,2,8.1,.500,2056.0,9,MEM,0.0,1,.444,26.8,8,7,109
.667,25.8,18,36.7,-1.7,6,7,4.5,.745,0,0,0,3,2,.778,0,11.1,Hakim Warrick,.857,0,13.7,.000,20070310,6,104,5,3,3,14.1,0,1969.0,9,MEM,0.0,1,.667,9.3,7,6,111
.000,9.8,6,17.7,-3.2,1,1,0.0,.647,0,0,1,1,0,3.000,-10,2.4,Damon Stoudamire,1.000,0,0.0,.500,20070310,0,140,4,0,5,23.4,.000,1540.0,2,MEM,0.0,1,.000,4.0,6,6,115
.667,15.7,9,12.7,5.8,5,1,0.0,.654,1,0,0,5,0,.333,+18,13.6,Junior Harrington,.500,0,0.0,.000,20070310,4,132,2,0,5,34.2,0,1340.0,6,MEM,2.2,0,.667,22.9,2,1,106
.600,15.6,6,14.5,-4.9,0,1,0.0,.510,1,0,0,0,0,.400,+8,0.0,Tarence Kinsey,.000,0,0.0,.000,20070310,3,83,1,0,0,0.0,0,1174.0,5,MEM,2.5,0,.600,0.0,2,0,112
.750,13.5,9,0.0,6.2,2,0,12.7,.846,0,0,0,2,3,.750,+2,7.0,Stromile Swift,1.000,0,0.0,.000,20070310,3,178,5,0,0,0.0,0,1049.0,4,MEM,0.0,0,.750,11.7,3,3,103
1.000,25.1,3,0.0,12.6,0,0,0.0,1.042,0,0,0,0,0,1.000,+1,0.0,Lawrence Roberts,1.000,0,0.0,.000,20070310,1,221,1,0,0,0.0,0,153.0,1,MEM,0.0,0,1.000,0.0,1,1,115
.000,18.1,0,0.0,-22.5,0,0,0.0,.000,0,0,0,0,0,.000,-11,0.0,Dahntay Jones,0,0,0.0,.000,20070310,0,0,0,0,0,0.0,0,147.0,1,MEM,0.0,0,.000,0.0,0,0,118
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Scott Padgett,0,0,0,0,20070310,0,0,0,0,0,0,0,0.0,0,MEM,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Chucky Atkins,0,0,0,0,20070310,0,0,0,0,0,0,0,0.0,0,MEM,0,0,0,0,0,0,0
.382,23.0,24,0.0,3.6,17,0,3.6,.499,2,1,2,12,2,.941,-3,23.0,Gerald Wallace,.688,0,11.4,.118,20070310,6,119,3,5,2,7.0,.500,2697.0,17,CHA,2.2,1,.353,40.0,16,11,112
.688,12.6,16,0.0,11.5,2,0,0.0,.784,4,3,4,1,0,.625,+16,3.5,Derek Anderson,1.000,0,2.9,.500,20070310,4,172,5,1,6,26.2,.750,2092.0,8,CHA,5.6,1,.500,4.3,5,5,112
.553,29.8,24,8.5,-1.0,1,2,0.0,.555,1,1,7,1,0,.316,+9,1.8,Raymond Felton,.500,0,0.0,.368,20070310,10,106,3,0,4,24.5,.143,2048.0,19,CHA,1.4,1,.526,4.4,6,3,121
.364,26.0,10,14.4,-13.5,1,2,0.0,.421,0,0,4,1,0,.182,-14,2.6,Matt Carroll,1.000,0,0.0,.364,20070310,4,74,0,0,0,0.0,.000,1376.0,11,CHA,0.0,1,.364,6.5,2,2,124
1.000,15.5,2,66.7,-19.2,1,2,0.0,1.000,0,0,0,1,0,.000,+3,7.3,Primož Brezec,0,0,0.0,.000,20070310,1,45,3,0,0,0.0,0,501.0,1,CHA,0.0,1,1.000,18.0,0,0,122
.400,15.5,9,15.5,-4.7,6,2,0.0,.414,2,0,1,5,0,.200,-6,10.2,Brevin Knight,.500,0,2.9,.100,20070310,4,94,3,1,7,29.7,.000,2143.0,10,CHA,2.7,0,.400,21.0,2,1,116
.500,24.5,13,0.0,2.0,3,0,0.0,.514,2,0,0,2,0,.600,+3,8.2,Sean May,.500,0,4.6,.000,20070310,5,114,4,1,2,16.5,0,1331.0,10,CHA,4.4,0,.500,13.5,6,3,114
.333,14.4,6,0.0,-8.5,1,0,3.7,.410,0,0,0,1,1,.500,-22,2.8,Jake Voskuhl,.667,0,0.0,.000,20070310,2,94,4,0,1,6.7,0,1315.0,6,CHA,0.0,0,.333,6.8,3,2,121
.500,11.5,3,25.0,-6.6,3,1,0.0,.500,0,1,2,0,0,.000,-26,12.2,Adam Morrison,0,0,20.5,.667,20070310,1,110,3,3,1,9.5,.500,898.0,3,CHA,0.0,0,.333,0.0,0,0,125
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eric Williams,0,0,0,0,20070310,0,0,0,0,0,0,0,0.0,0,CHA,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Jeff McInnis,0,0,0,0,20070310,0,0,0,0,0,0,0,0.0,0,CHA,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Walter Herrmann,0,0,0,0,20070310,0,0,0,0,0,0,0,0.0,0,CHA,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Brian Cardinal,0,1,0,0,20070310,0,0,0,0,0,0,0,0.0,0,MEM,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Alexander Johnson,0,1,0,0,20070310,0,0,0,0,0,0,0,0.0,0,MEM,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Kyle Lowry,0,1,0,0,20070310,0,0,0,0,0,0,0,0.0,0,MEM,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Othella Harrington,0,1,0,0,20070310,0,0,0,0,0,0,0,0.0,0,CHA,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ryan Hollins,0,1,0,0,20070310,0,0,0,0,0,0,0,0.0,0,CHA,0,0,0,0,0,0,0
