threepar,blk,ast,threepa,ft_pct,drb_pct,pts,date,player_name,threep,efg_pct,ast_pct,ft,drtg,fga,stl,tov_pct,stl_pct,fg_pct,inactive,fta,orb,sp,threep_pct,orb_pct,bpm,team_abbr,fg,tov,ts_pct,pf,starter,ftr,trb,ortg,drb,blk_pct,trb_pct,pm,usg_pct
.360,1,5,9,.600,5.4,22,20180228,Victor Oladipo,1,.380,23.7,3,95,25,6,9.9,7.2,.360,0,5,3,2280.0,.111,8.4,4.5,IND,9,3,.404,2,1,.200,5,89,2,2.2,6.9,-5,31.1
.529,1,2,9,1.000,8.7,26,20180228,Bojan Bogdanović,5,.735,11.2,1,110,17,0,18.7,0.0,.588,0,1,0,2113.0,.556,0.0,4.4,IND,10,4,.745,3,1,.059,3,116,3,2.4,4.4,-6,23.8
.000,0,3,0,0,6.6,0,20180228,Cory Joseph,0,.000,12.3,0,111,5,0,37.5,0.0,.000,0,0,0,1855.0,0,0.0,-16.7,IND,0,3,.000,4,1,.000,2,22,2,0.0,3.4,+5,10.1
.273,2,3,3,0,11.4,11,20180228,Thaddeus Young,1,.500,18.3,0,95,11,3,8.3,5.1,.455,0,0,2,1619.0,.333,7.9,8.6,IND,5,1,.500,1,1,.000,5,109,3,6.1,9.7,-14,17.4
1.000,0,1,2,1.000,19.6,5,20180228,Myles Turner,1,.750,8.8,2,100,2,1,25.8,2.9,.500,0,2,2,938.0,.500,13.6,1.1,IND,1,1,.868,4,1,1.000,5,145,3,0.0,16.7,-6,9.7
.143,0,3,1,.750,24.2,14,20180228,Domantas Sabonis,0,.571,13.2,6,105,7,0,32.2,0.0,.571,0,8,4,2026.0,.000,12.6,-3.3,IND,4,5,.665,3,0,1.143,12,105,8,0.0,18.5,-2,18.0
.286,0,2,4,.750,20.4,18,20180228,Lance Stephenson,1,.536,11.9,3,103,14,1,24.1,1.5,.500,0,4,0,1802.0,.250,0.0,-3.5,IND,7,5,.571,1,0,.286,6,89,6,0.0,10.4,+11,27.0
.500,0,1,3,0,12.0,6,20180228,Joe Young,2,.500,8.7,0,103,6,1,25.0,2.7,.333,0,0,0,1025.0,.667,0.0,-5.0,IND,2,2,.500,2,0,.000,2,79,2,0.0,6.1,-10,18.3
.333,1,1,1,0,24.8,0,20180228,Glenn Robinson,0,.000,10.2,0,93,3,1,0.0,3.7,.000,0,0,0,742.0,.000,0.0,-2.7,IND,0,0,.000,0,0,.000,3,22,3,6.7,12.7,+2,9.5
0,0,0,0,0,0,0,20180228,Alex Poythress,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,IND,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,20180228,Trey McKinney-Jones,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,IND,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,20180228,T.J. Leaf,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,IND,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,20180228,Al Jefferson,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,IND,0,0,0,0,0,0,0,0,0,0,0,0,0
.385,1,3,5,1.000,21.5,15,20180228,Taurean Prince,3,.500,13.4,2,96,13,2,12.6,2.6,.385,0,2,0,2079.0,.600,0.0,1.8,ATL,5,2,.540,3,1,.154,7,108,7,2.4,10.5,+6,18.4
.308,0,5,4,.833,10.0,14,20180228,Dennis Schröder,1,.346,23.3,5,91,13,5,16.1,7.1,.308,0,6,0,1927.0,.250,0.0,1.8,ATL,4,3,.448,1,1,.462,3,95,3,0.0,4.9,+4,23.2
.375,4,1,3,.000,29.4,15,20180228,Dewayne Dedmon,3,.938,5.9,0,87,8,2,37.2,3.1,.750,0,1,1,1741.0,1.000,3.5,6.8,ATL,6,5,.889,3,1,.125,9,97,8,11.4,16.2,-11,18.5
.000,2,2,0,.667,11.9,16,20180228,John Collins,0,.778,14.1,2,102,9,0,16.2,0.0,.778,0,3,4,1607.0,0,15.3,4.6,ATL,7,2,.775,4,1,.333,7,138,3,6.2,13.6,+9,18.4
