threepar,blk,ast,threepa,ft_pct,drb_pct,pts,date,player_name,threep,efg_pct,ast_pct,ft,drtg,fga,stl,tov_pct,stl_pct,fg_pct,inactive,fta,orb,sp,threep_pct,orb_pct,bpm,team_abbr,fg,tov,ts_pct,pf,starter,ftr,trb,ortg,drb,blk_pct,trb_pct,pm,usg_pct
.000,0,7,0,.500,20.5,13,20191227,Ben Simmons,0,.455,29.8,3,90,11,4,18.0,4.8,.455,0,6,1,2346.0,0,2.7,1.7,PHI,5,3,.477,5,1,.545,9,95,8,0.0,11.9,+1,18.4
.421,0,3,8,.750,24.9,24,20191227,Tobias Harris,3,.553,17.2,3,100,19,0,8.8,0.0,.474,0,4,2,2173.0,.375,5.9,4.9,PHI,9,2,.578,2,1,.211,11,109,9,0.0,15.7,0,27.1
.077,1,6,1,1.000,5.5,15,20191227,Josh Richardson,1,.500,29.4,2,95,13,3,12.6,3.9,.462,0,2,1,2172.0,1.000,2.9,6.3,PHI,6,2,.540,3,1,.154,3,107,2,2.3,4.3,+2,18.9
.500,1,5,4,0,9.0,7,20191227,Al Horford,1,.438,23.4,0,99,8,1,0.0,1.4,.375,0,0,1,2008.0,.250,3.2,1.3,PHI,3,0,.438,5,1,.000,4,112,3,2.5,6.2,+5,10.3
.524,1,2,11,1.000,28.2,24,20191227,Joel Embiid,4,.476,13.1,4,96,21,0,14.9,0.0,.381,0,4,2,1916.0,.364,6.7,1.5,PHI,8,4,.527,5,1,.190,11,92,9,2.6,17.8,-1,36.2
.444,0,0,4,0,13.9,7,20191227,Furkan Korkmaz,1,.389,0.0,0,94,9,2,25.0,4.4,.333,0,0,0,1291.0,.250,0.0,-7.2,PHI,3,3,.389,0,0,.000,3,54,3,0.0,7.2,-5,24.1
.000,0,0,0,1.000,11.3,2,20191227,James Ennis,0,.000,0.0,2,104,3,0,0.0,0.0,.000,0,2,0,1059.0,0,0.0,-9.6,PHI,0,0,.258,1,0,.667,2,58,2,0.0,5.8,-2,9.5
.500,0,0,1,0,13.3,0,20191227,Mike Scott,0,.000,0.0,0,103,2,0,33.3,0.0,.000,0,0,0,901.0,.000,0.0,-14.0,PHI,0,1,.000,1,0,.000,2,0,2,0.0,6.9,-3,8.6
.000,0,0,0,1.000,0.0,5,20191227,Trey Burke,0,1.000,0.0,3,107,1,0,0.0,0.0,1.000,0,3,0,534.0,0,0.0,6.0,PHI,1,0,1.078,0,0,3.000,0,233,0,0.0,0.0,-2,11.2
0,0,0,0,0,0,0,20191227,Shake Milton,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,PHI,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,20191227,Kyle O'Quinn,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,PHI,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,20191227,Norvel Pelle,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,PHI,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,20191227,Raul Neto,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,PHI,0,0,0,0,0,0,0,0,0,0,0,0,0
.250,1,3,4,1.000,28.1,19,20191227,Aaron Gordon,1,.469,15.5,4,95,16,0,18.4,0.0,.438,0,4,2,2048.0,.250,5.9,0.2,ORL,7,4,.535,4,1,.250,11,95,9,2.4,16.6,-2,27.1
.500,0,6,7,.400,6.6,20,20191227,Evan Fournier,2,.643,35.4,2,95,14,2,0.0,2.9,.571,0,5,0,1941.0,.286,0.0,11.5,ORL,8,0,.617,3,1,.357,2,131,2,0.0,3.2,+1,21.2
.375,0,7,6,0,29.8,16,20191227,Nikola Vučević,2,.500,39.3,0,97,16,0,0.0,0.0,.438,0,0,3,1931.0,.333,9.3,10.4,ORL,7,0,.500,3,1,.000,12,121,9,0.0,19.2,0,21.1
.143,3,0,1,0,14.4,4,20191227,Jonathan Isaac,0,.286,0.0,0,89,7,1,22.2,1.6,.286,0,0,2,1782.0,.000,6.7,-5.8,ORL,2,2,.286,3,1,.000,6,56,4,8.4,10.4,-4,12.9
.400,0,6,4,.250,11.5,13,20191227,Markelle Fultz,2,.600,36.5,1,101,10,0,20.3,0.0,.500,0,4,0,1669.0,.500,0.0,0.6,ORL,5,3,.553,1,1,.400,3,96,3,0.0,5.6,-1,22.5
.500,0,0,6,1.000,26.9,17,20191227,Terrence Ross,2,.500,0.0,5,94,12,1,17.4,1.7,.417,0,5,0,1666.0,.333,0.0,1.8,ORL,5,3,.599,0,0,.417,7,97,7,0.0,13.0,+10,26.3
.286,0,1,2,1.000,0.0,4,20191227,D.J. Augustin,1,.214,5.6,1,103,7,0,11.8,0.0,.143,0,1,1,1469.0,.500,4.1,-11.5,ORL,1,1,.269,2,0,.143,1,63,0,0.0,2.1,+2,14.6
.000,0,1,0,.250,13.5,5,20191227,Khem Birch,0,.667,9.8,1,100,3,0,29.6,0.0,.667,0,4,2,949.0,0,12.6,-6.5,ORL,2,2,.525,3,0,1.333,4,84,2,0.0,13.1,+1,18.1
.000,1,2,0,0,13.5,0,20191227,Wesley Iwundu,0,.000,16.5,0,96,3,0,0.0,0.0,.000,0,0,0,945.0,0,0.0,-5.6,ORL,0,0,.000,2,0,.000,2,38,2,5.3,6.6,-2,8.1
0,0,0,0,0,0,0,20191227,Melvin Frazier,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,ORL,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,20191227,Amile Jefferson,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,ORL,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,20191227,Jonah Bolden,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,PHI,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,20191227,Marial Shayok,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,PHI,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,20191227,Zhaire Smith,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,PHI,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,20191227,Matisse Thybulle,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,PHI,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,20191227,Al-Farouq Aminu,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,ORL,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,20191227,Mohamed Bamba,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,ORL,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,20191227,Michael Carter-Williams,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,ORL,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,20191227,B.J. Johnson,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,ORL,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,20191227,Josh Magette,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,ORL,0,0,0,0,0,0,0,0,0,0,0,0,0
