threepar,blk,ast,threepa,ft_pct,drb_pct,pts,date,player_name,threep,efg_pct,ast_pct,ft,drtg,fga,stl,tov_pct,stl_pct,fg_pct,inactive,fta,orb,sp,threep_pct,orb_pct,bpm,team_abbr,fg,tov,ts_pct,pf,starter,ftr,trb,ortg,drb,blk_pct,trb_pct,pm,usg_pct
.222,0,7,2,0,17.8,6,20200120,Aaron Gordon,0,.333,25.7,0,95,9,1,10.0,1.6,.333,0,0,1,1978.0,.000,3.2,-1.7,ORL,3,1,.333,2,1,.000,6,105,5,0.0,10.2,+14,13.9
.571,1,4,8,.000,7.3,26,20200120,Evan Fournier,6,.929,20.6,0,96,14,1,17.2,1.7,.714,0,1,0,1928.0,.750,0.0,15.7,ORL,10,3,.900,2,1,.071,2,143,2,3.5,3.5,+34,24.8
.167,0,5,2,0,15.0,10,20200120,Markelle Fultz,0,.417,21.1,0,92,12,2,0.0,3.4,.417,0,0,1,1875.0,.000,3.4,0.3,ORL,5,0,.417,0,1,.000,5,117,4,0.0,8.9,+13,17.6
.238,0,4,5,0,22.6,24,20200120,Nikola Vučević,2,.571,22.9,0,93,21,1,8.7,1.7,.524,0,0,4,1863.0,.400,13.7,7.6,ORL,11,2,.571,2,1,.000,10,122,6,0.0,18.0,+13,33.9
.000,0,1,0,.500,31.6,3,20200120,Khem Birch,0,.333,8.0,1,94,3,0,20.5,0.0,.333,0,2,3,888.0,0,21.6,-6.4,ORL,1,1,.387,1,1,.667,7,102,4,0.0,26.4,+5,15.1
.667,0,1,8,.667,7.6,19,20200120,Terrence Ross,5,.708,4.5,2,94,12,2,0.0,3.5,.500,0,3,0,1855.0,.625,0.0,10.4,ORL,6,0,.713,0,0,.250,2,152,2,0.0,3.6,+20,19.7
.500,0,2,1,.000,6.5,2,20200120,Wesley Iwundu,0,.500,12.8,0,95,2,1,0.0,3.0,.500,0,2,0,1089.0,.000,0.0,-3.8,ORL,1,0,.347,2,0,1.000,1,101,1,0.0,3.1,-13,7.3
.000,0,0,0,1.000,28.0,5,20200120,Michael Carter-Williams,0,.250,0.0,1,87,8,1,10.6,3.2,.250,0,1,1,1005.0,0,6.4,-15.0,ORL,2,1,.296,2,0,.125,5,68,4,0.0,16.7,+10,25.8
.667,1,0,2,0,23.4,5,20200120,Gary Clark,1,.833,0.0,0,92,3,0,25.0,0.0,.667,0,0,2,902.0,.500,14.2,1.9,ORL,2,1,.833,1,0,.000,5,130,3,7.4,18.6,+9,12.2
.000,2,1,0,0,8.0,4,20200120,Mohamed Bamba,0,.333,8.7,0,92,6,0,0.0,0.0,.333,0,0,3,882.0,0,21.8,-4.8,ORL,2,0,.333,2,0,.000,4,109,1,15.2,15.2,+11,18.7
.000,0,0,0,0,0.0,2,20200120,Amile Jefferson,0,.500,0.0,0,102,2,0,0.0,0.0,.500,0,0,0,135.0,0,0.0,-16.0,ORL,1,0,.500,1,0,.000,0,103,0,0.0,0.0,-1,40.7
.706,0,6,12,1.000,5.9,15,20200120,Devonte' Graham,4,.412,35.5,1,126,17,0,10.3,0.0,.294,0,1,0,2177.0,.333,0.0,-4.5,CHO,5,2,.430,2,1,.059,2,91,2,0.0,3.1,-16,25.0
.667,0,1,8,.500,21.4,19,20200120,P.J. Washington,4,.750,7.1,1,119,12,0,23.7,0.0,.583,0,2,0,2096.0,.500,0.0,0.1,CHO,7,4,.738,3,1,.167,7,97,7,0.0,11.2,-14,22.6
.500,0,4,3,1.000,13.9,4,20200120,Terry Rozier,0,.000,21.6,4,115,6,2,34.0,3.5,.000,0,4,0,1843.0,.000,0.0,-10.9,CHO,0,4,.258,1,1,.667,4,54,4,0.0,7.3,-10,17.9
.333,1,1,3,1.000,7.9,4,20200120,Miles Bridges,0,.111,6.5,2,124,9,0,9.2,0.0,.111,0,2,0,1620.0,.000,0.0,-13.5,CHO,1,1,.202,0,1,.222,2,47,2,2.8,4.1,-16,18.8
.167,0,1,1,.000,23.5,4,20200120,Cody Zeller,0,.333,8.5,0,118,6,0,0.0,0.0,.333,0,1,4,1363.0,.000,20.6,-7.1,CHO,2,0,.311,2,1,.167,9,95,5,0.0,22.1,-23,13.2
.231,1,2,3,.667,4.9,20,20200120,Malik Monk,0,.615,39.7,4,124,13,0,6.0,0.0,.615,0,6,0,1295.0,.000,0.0,10.9,CHO,8,1,.639,1,0,.462,1,121,1,3.5,2.6,-22,36.0
.500,0,2,1,0,25.1,3,20200120,Nicolas Batum,1,.750,21.6,0,110,2,1,33.3,3.2,.500,0,0,2,1018.0,1.000,13.8,4.0,CHO,1,1,.750,2,0,.000,6,124,4,0.0,19.7,-2,8.3
.000,0,4,0,0,13.7,0,20200120,Dwayne Bacon,0,.000,42.7,0,114,3,1,25.0,3.5,.000,0,0,0,931.0,0,0.0,-6.1,CHO,0,1,.000,2,0,.000,2,49,2,0.0,7.2,-4,12.0
.250,1,0,1,0,0.0,2,20200120,Cody Martin,0,.250,0.0,0,124,4,0,20.0,0.0,.250,0,0,2,802.0,.000,17.5,-12.4,CHO,1,1,.250,2,0,.000,2,60,0,5.6,8.4,-9,17.5
.000,2,0,0,1.000,9.1,4,20200120,Bismack Biyombo,0,1.000,0.0,2,114,1,0,51.5,0.0,1.000,0,2,1,700.0,0,10.0,-5.1,CHO,1,2,1.064,3,0,2.000,2,99,1,12.9,9.6,+3,15.5
.333,0,0,1,.500,23.1,8,20200120,Willy Hernangómez,1,1.167,0.0,1,119,3,0,20.5,0.0,1.000,0,2,0,555.0,1.000,0.0,14.0,CHO,3,1,1.031,0,0,.667,2,127,2,0.0,12.1,-2,24.6
0,0,0,0,0,0,0,20200120,Marvin Williams,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,CHO,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,20200120,Michael Kidd-Gilchrist,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,CHO,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,20200120,Al-Farouq Aminu,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,ORL,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,20200120,D.J. Augustin,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,ORL,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,20200120,Melvin Frazier,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,ORL,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,20200120,Jonathan Isaac,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,ORL,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,20200120,B.J. Johnson,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,ORL,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,20200120,Vic Law,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,ORL,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,20200120,Caleb Martin,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,CHO,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,20200120,Jalen McDaniels,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,CHO,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,20200120,Kobi Simmons,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,CHO,0,0,0,0,0,0,0,0,0,0,0,0,0
