threepar,blk,ast,threepa,ft_pct,drb_pct,pts,date,player_name,threep,efg_pct,ast_pct,ft,drtg,fga,stl,tov_pct,stl_pct,fg_pct,inactive,fta,orb,sp,threep_pct,orb_pct,bpm,team_abbr,fg,tov,ts_pct,pf,starter,ftr,trb,ortg,drb,blk_pct,trb_pct,pm,usg_pct
.500,0,12,4,1.000,7.3,9,20120102,José Calderón,1,.438,50.2,2,96,8,1,18.4,1.2,.375,0,2,1,2581.0,.250,3.0,1.9,TOR,3,2,.507,4,1,.250,4,117,3,0.0,5.4,-2,12.3
.154,0,1,2,.875,13.8,21,20120102,Andrea Bargnani,0,.538,6.0,7,97,13,0,15.4,0.0,.538,0,8,0,2274.0,.000,0.0,-0.4,TOR,7,3,.636,3,1,.615,5,106,5,0.0,7.6,-6,25.0
.583,0,0,7,0,25.3,13,20120102,Rasual Butler,3,.542,0.0,0,91,12,1,0.0,1.4,.417,0,0,1,2227.0,.429,3.5,3.4,TOR,5,0,.542,3,1,.000,10,102,9,0.0,15.6,0,15.7
.154,0,2,2,.833,9.1,21,20120102,DeMar DeRozan,2,.615,13.7,5,98,13,0,20.4,0.0,.538,0,6,0,2075.0,1.000,0.0,0.4,TOR,7,4,.671,4,1,.462,3,102,3,0.0,5.0,0,27.6
.000,4,1,0,.500,12.7,5,20120102,Amir Johnson,0,.500,7.5,1,75,4,2,45.0,4.2,.500,0,2,0,1477.0,0,0.0,-0.9,TOR,2,4,.512,5,1,.500,3,56,3,18.1,7.0,+13,17.5
.000,0,1,0,.000,51.8,0,20120102,Jamaal Magloire,0,.000,8.8,0,88,2,0,25.8,0.0,.000,0,2,1,1087.0,0,7.2,-6.6,TOR,0,1,.000,3,0,1.000,10,32,9,0.0,31.9,-7,10.4
.000,0,1,0,0,0.0,2,20120102,Ed Davis,0,.200,11.8,0,101,5,0,16.7,0.0,.200,0,0,1,912.0,0,8.5,-12.8,TOR,1,1,.200,2,0,.000,1,52,0,0.0,3.8,+8,19.2
.200,0,0,1,.857,31.5,10,20120102,Leandro Barbosa,0,.400,0.0,6,93,5,0,11.0,0.0,.400,0,7,0,796.0,.000,0.0,1.5,TOR,2,1,.619,1,0,1.400,4,113,4,0.0,17.4,+11,33.3
.250,1,0,1,0,0.0,5,20120102,James Johnson,1,.625,0.0,0,82,4,1,20.0,4.6,.500,0,0,0,672.0,1.000,0.0,0.0,TOR,2,1,.625,5,0,.000,0,83,0,10.0,0.0,+1,21.7
.000,0,3,0,1.000,83.8,4,20120102,Anthony Carter,0,.500,100.0,2,81,2,0,25.8,0.0,.500,0,2,0,299.0,0,0.0,24.0,TOR,1,1,.694,0,0,1.000,4,126,4,0.0,46.4,+7,37.8
0,0,0,0,0,0,0,20120102,Gary Forbes,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,TOR,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,20120102,Jerryd Bayless,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,TOR,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,20120102,Solomon Alabi,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,TOR,0,0,0,0,0,0,0,0,0,0,0,0,0
.000,0,0,0,.833,24.1,11,20120102,Tyson Chandler,0,.750,0.0,5,96,4,2,23.1,2.4,.750,0,6,2,2581.0,0,4.9,-1.6,NYK,3,2,.828,5,1,1.500,10,133,8,0.0,13.4,0,9.6
