threepar,blk,ast,threepa,ft_pct,drb_pct,pts,date,player_name,threep,efg_pct,ast_pct,ft,drtg,fga,stl,tov_pct,stl_pct,fg_pct,inactive,fta,orb,sp,threep_pct,orb_pct,bpm,team_abbr,fg,tov,ts_pct,pf,starter,ftr,trb,ortg,drb,blk_pct,trb_pct,pm,usg_pct
.750,0,5,6,.500,2.8,7,20101226,Mike Bibby,2,.375,22.0,1,114,8,0,10.1,0.0,.250,0,2,1,2457.0,.333,2.7,-3.3,ATL,2,1,.394,2,1,.250,2,95,1,0.0,2.8,-3,11.9
.375,0,4,6,.800,14.7,23,20101226,Joe Johnson,3,.594,26.0,4,108,16,1,0.0,1.4,.500,0,5,0,2325.0,.500,0.0,11.7,ATL,8,0,.632,0,1,.313,5,134,5,0.0,7.3,-5,23.1
.273,0,0,3,1.000,10.4,18,20101226,Marvin Williams,1,.500,0.0,7,112,11,0,12.4,0.0,.455,0,7,2,1987.0,.333,6.7,2.5,ATL,5,2,.639,0,1,.636,5,118,3,0.0,8.5,+4,23.9
.000,1,2,0,0,16.2,8,20101226,Al Horford,0,.400,15.3,0,107,10,0,23.1,0.0,.400,0,0,2,1693.0,0,7.9,-7.7,ATL,4,3,.400,4,1,.000,6,74,4,2.5,12.0,-14,22.7
.300,1,2,3,1.000,40.8,10,20101226,Josh Smith,0,.300,14.4,4,99,10,0,0.0,0.0,.300,0,4,2,1679.0,.000,8.0,0.4,ATL,3,0,.425,5,1,.400,12,105,10,2.6,24.2,-4,20.7
.333,0,3,3,1.000,6.7,10,20101226,Jamal Crawford,1,.500,18.0,1,109,9,1,34.6,1.6,.444,0,1,0,2057.0,.333,0.0,-6.9,ATL,4,5,.530,2,0,.111,2,73,2,0.0,3.3,-2,20.7
1.000,0,1,3,0,9.4,6,20101226,Maurice Evans,2,1.000,18.8,0,112,3,0,25.0,0.0,.667,0,0,0,726.0,.667,0.0,11.8,ATL,2,1,1.000,0,0,.000,1,132,1,0.0,4.7,-4,16.3
.000,0,0,0,.333,0.0,3,20101226,Zaza Pachulia,0,.500,0.0,1,102,2,1,37.6,5.7,.500,0,3,1,588.0,0,11.4,-10.5,ATL,1,2,.452,1,0,1.500,1,63,0,0.0,5.8,-7,26.7
.000,1,0,0,.500,13.9,1,20101226,Jason Collins,0,.000,0.0,1,103,1,0,0.0,0.0,.000,0,2,0,495.0,0,0.0,-3.9,ATL,0,0,.266,1,0,2.000,1,60,1,8.7,6.8,+4,11.2
.000,0,0,0,0,52.3,0,20101226,Josh Powell,0,.000,0.0,0,99,3,0,0.0,0.0,.000,0,0,0,393.0,0,0.0,-20.0,ATL,0,0,.000,0,0,.000,3,0,3,0.0,25.9,-4,22.5
0,0,0,0,0,0,0,20101226,Damien Wilkins,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,ATL,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,20101226,Jeff Teague,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,ATL,0,0,0,0,0,0,0,0,0,0,0,0,0
.545,0,0,6,0,25.4,12,20101226,Trevor Ariza,2,.545,0.0,0,90,11,3,8.3,4.2,.455,0,0,1,2376.0,.333,2.9,4.3,NOH,5,1,.545,3,1,.000,10,109,9,0.0,14.3,+2,14.8
.118,0,8,2,.667,9.1,22,20101226,Chris Paul,0,.588,37.5,2,104,17,0,5.2,0.0,.588,0,3,1,2202.0,.000,3.1,10.4,NOH,10,1,.600,0,1,.176,4,132,3,0.0,6.2,+7,25.6
.000,0,2,0,.500,9.2,18,20101226,David West,0,.571,8.7,2,104,14,0,0.0,0.0,.571,0,4,1,2184.0,0,3.1,4.8,NOH,8,0,.571,1,1,.286,4,127,3,0.0,6.2,+4,21.1
.000,0,1,0,.400,34.1,14,20101226,Emeka Okafor,0,.667,4.5,2,97,9,0,8.2,0.0,.667,0,5,5,1966.0,0,17.4,4.9,NOH,6,1,.625,3,1,.556,15,130,10,0.0,25.9,+4,18.1
.500,0,0,3,0,11.2,0,20101226,Marco Belinelli,0,.000,0.0,0,104,6,0,14.3,0.0,.000,0,0,1,1200.0,.000,5.7,-20.0,NOH,0,1,.000,2,1,.000,3,12,2,0.0,8.5,+1,17.0
.250,0,1,2,0,20.0,6,20101226,Marcus Thornton,0,.375,6.2,0,95,8,1,11.1,2.5,.375,0,0,0,1341.0,.000,0.0,-6.0,NOH,3,1,.375,4,0,.000,4,77,4,0.0,10.1,+1,19.6
.273,0,3,3,1.000,5.0,10,20101226,Jarrett Jack,0,.364,20.1,2,106,11,0,0.0,0.0,.364,0,2,0,1331.0,.000,0.0,0.2,NOH,4,0,.421,0,0,.182,1,105,1,0.0,2.5,+4,26.1
.000,0,0,0,0,8.6,4,20101226,Jason Smith,0,.500,0.0,0,104,4,0,42.9,0.0,.500,0,0,1,776.0,0,8.8,-17.5,NOH,2,3,.500,3,0,.000,2,62,1,0.0,8.7,+1,26.3
.000,1,0,0,0,15.6,2,20101226,Didier Ilunga-Mbenga,0,1.000,0.0,0,92,1,0,0.0,0.0,1.000,0,0,2,430.0,0,31.9,8.0,NOH,1,0,1.000,2,0,.000,3,201,1,13.7,23.6,+3,6.8
.000,0,0,0,1.000,0.0,5,20101226,Quincy Pondexter,0,1.000,0.0,1,84,2,1,0.0,10.0,1.000,0,1,0,334.0,0,0.0,28.8,NOH,2,0,1.025,1,0,.500,0,211,0,0.0,0.0,+5,21.3
1.000,0,0,1,0,25.8,0,20101226,David Andersen,0,.000,0.0,0,99,1,0,0.0,0.0,.000,0,0,0,260.0,.000,0.0,-16.1,NOH,0,0,.000,1,0,.000,1,0,1,0.0,13.0,+3,11.2
0,0,0,0,0,0,0,20101226,Aaron Gray,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,NOH,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,20101226,Jordan Crawford,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,ATL,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,20101226,Pape Sy,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,ATL,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,20101226,Etan Thomas,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,ATL,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,20101226,Marcus Banks,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,NOH,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,20101226,Willie Green,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,NOH,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,20101226,Pops Mensah-Bonsu,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,NOH,0,0,0,0,0,0,0,0,0,0,0,0,0
